dic_gloss,synonyms,sid,FSW
delovno mesto,,1858,M539x519S20602462x492S20302477x487S20300477x504S20310524x496S20318505x496S20600512x481
delovodja,,1859,M537x538S20602463x509S20302478x504S20300478x521S15a57514x515S1d452506x490S20800505x513S26520514x463
demokracija,,1503,M536x542S10001476x459S10009510x458S37600491x483S2841e465x523S20500497x505S28406503x523
demokratično,,1504,M528x555S10001473x446S10009507x445S37600488x470S20500494x448S26612484x539S26606486x526S2df08506x498S2df10474x499
demokratično,,3386,M536x542S10001476x459S10009510x458S37600491x483S2841e465x523S20500497x505S28406503x523
demonstracije,,1502,M514x528S20300493x496S20300493x513S26a20487x472
denar,,554,M523x524S22844491x479S21100477x477S1ea07498x496
denarnica,,1505,M551x535S18050521x520S21100450x465S17d48502x514S22f04506x489S1ea07471x483S22844466x466
deseti,,347,M526x534S14c20503x466S14c28474x467S2df00502x502S2df18478x501S2fb04491x528
desetnik,corporal,1971,M521x525S36d00479x502S1f444459x501S22204480x520S26502456x475S21100478x475
desnica,,3183,M527x536S14c00504x465S37800515x495S10009489x506S20600473x500
deveti,,346,M525x535S14c20502x467S14420477x466S2df00501x503S2df18475x503S2fb04491x529
devica,,3206,M539x570S11541441x536S20e00450x519S11549421x528S26507464x557S33010479x483S1ea10516x509S20800526x495
Devica Marija,,33,M563x533S2fb04525x527S11549437x492S20600538x467S11541451x491S20e00457x477S26507477x515S15a01504x483S15a07540x483S37600521x502S20600507x468
dež,,1648,M547x538S15050520x478S15058454x479S22f04522x515S2ff00482x483S22f14453x517S2fb04494x532
dežela,,1984,M520x528S14c50489x473S2ec32480x511
dezerter,,3388,M599x528S36d00479x480S20300506x493S20500510x514S18159541x492S18151573x495S26501557x473S21404584x523
dezerter,,3389,M600x532S36d00479x487S20300506x500S20500510x521S15a57544x494S15a41576x496S2d202549x469S21404585x524S20b00561x514
dezerter,deserter,1983,M573x553S36d00479x447S20340505x456S20500508x475S15a56536x473S15a14552x490S2d200547x530S2f900554x523
deževnik,plover,1985,M616x553S15050519x472S15058454x471S22f14453x514S2ff00482x483S10a51583x533S21911570x520S26501560x510S22f04520x512S2fb04495x533
dežnik,umbrella,1986,M515x533S20306499x518S20302499x502S20500485x513S22b00499x468
dežuje,rains,1989,M547x562S15050520x498S15058455x498S22f04522x537S34100482x483S30c30490x491S22f14455x538S2fb04494x556
dežurstvo,,400,M524x527S36d00479x474S3790a460x475S1ed00478x484S26506492x512S21100474x513S21410509x490
diagnoza,,1990,M562x539S11549443x501S11541464x512S20601438x491S1d459505x500S1d451537x500S22a00541x476S22a10512x477S2fb00524x462
diakon,,3522,M563x539S19a01468x485S36d00479x476S22c05494x505S21100487x525S1ed26544x461S22b04543x493
diakonska štola,,1975,M527x532S19a01468x478S36d00479x469S22c05494x498S21100487x518
diaprojektor,slide projector,1991,M531x525S11502470x509S26502483x489S26510517x475S21c00521x498S17620515x509
dieta,,1992,M586x568S1ea00494x522S33b00482x483S26500497x550S15a40556x516S15a48535x516S26a04538x554S26726544x545
digitalno,,3829,M538x543S10050511x457S10058473x469S2490a502x495S24912463x507S2fc04497x532
dihati,,1256,M536x532S1de29464x495S1de21505x495S2f900513x526S2f900474x527S23004511x468S23014464x468
dihati hitro,,538,M548x589S1de51480x524S1de59433x526S33930532x508S2f900445x553S33a30541x509S2f900488x551S34400452x480S33a30524x509S2f700530x489S23004483x570S23014435x571
dijak 1,,1105,M549x537S15a43483x493S20700484x522S22b04530x496S36d00479x485S1ed26530x464S37908479x486
dijak 2,secondary school child,1993,M533x531S37602468x470S10051495x510S20601472x498S2aa02505x479
dijaški dom 1,,1994,M566x533S37602435x467S10051462x507S20601439x495S2aa02472x476S15a11542x483S15a19515x483S20500533x467S22b05542x508S22b13516x509
dijaški dom 2,,1995,M580x534S15a43484x491S20700485x519S22b13533x507S36d00479x486S15a11557x483S15a19532x483S20500551x467S22b05556x506S37900479x488
dikmnikar,,901,M557x542S15a4a460x515S21b00444x461S21b00445x529S22d00490x489S17730457x490S17730456x459S21b00444x496S17730457x524S20300522x509S20302522x493S22f24517x528S21510542x504S2fb00522x480
dim 1,smoke,900,M531x534S15a0a469x510S21b00500x472S21b00501x521S22d00515x475S21b00501x496S17430476x467S17430477x492S17430477x518
dim 2,smoke,1996,M513x540S15050487x509S25308488x460
dimnikar,chimney sweeper,1997,M555x549S15a0a446x494S21b00477x456S21b00478x505S22d00490x459S21b00478x480S17430453x451S17430454x476S17430454x502S20341518x489S20349525x507S20500545x499S22f24518x535
dinja,,1999,M593x584S1f740477x517S30004482x483S21100455x541S22f04471x539S1ef40564x554S1ef48529x554S28907563x510S2891f533x510S20500558x573S22204567x544S22204547x545
diploma,,399,M525x530S22a13475x509S20337484x491S22a07512x479S2fb04495x524S20357494x489S20500491x471
direktno,,2299,M517x524S15b00483x497S2c307492x476
direktor,,2000,M527x532S20356479x517S23114473x494S2fc00491x469S20352507x512S23100501x488
dišati,,2306,M528x539S2ff00482x483S26606498x523S31630489x490S33110499x491S11512493x505
dišati,,2308,M518x567S2ff00482x483S33110499x493S11810493x520S26a00487x553
disciplina,,403,M534x531S15a43511x470S15a4b466x471S25524502x509S26726487x500S25524484x509
diši,,2309,M533x542S33100475x483S10001512x512S20500495x501S33a30518x496
diši,,2310,M525x536S33100475x483S11512488x521S20500495x501S33a30518x496
diskont,,2302,M580x546S1ea02479x491S1ea0a449x502S27103496x468S27111421x479S2fc00462x455S15a48545x491S15a50562x497S20e00558x478S22f04555x532
diskusija,,2298,M541x545S10010507x496S10018479x484S23600502x469S23614459x456S2fc04493x534
diskvalifikacija,,2303,M525x522S15a48476x484S1bc47491x484S21c00519x479S2f900490x517
distrofija,,2338,M558x548S37606443x457S16c40454x473S20800452x453S18116494x500S1811e529x499S22a04536x520S22a14500x519S2fb04517x542
divji,,2311,M549x518S2ff00482x483S1bc10517x466S1bc18463x467S22a11451x444S22a07536x443S21c00528x457S21c00466x457
divji kostanj,,2312,M599x555S2ff00482x483S1bc10515x466S1bc18464x466S22a11454x442S22a07535x441S15a57547x524S1bb21563x497S21415586x517S20601561x536S21e01556x489S21c00526x456S21c00468x458
dizel,,2314,M516x527S1ce40492x474S2eb32484x511
dlaka,,2315,M531x544S15a57508x489S3790b476x505S18552487x493S26507469x472S26507487x456S22215475x482S20e00472x522
dlan,,2316,M517x522S15a37484x478S15a51494x490S21100487x508
dlančnik,,3449,M524x535S15a1f477x499S10011499x505S26a04497x466S20e00488x490
dlesni,,2317,M520x569S36510482x483S10001499x522S26506498x555
dnevi,,3063,M522x539S1ce10491x462S28b0a478x499S28b0a478x519
dnevna soba,,1867,M593x572S26912550x556S30007482x483S2df04521x513S11537547x526S1153f566x525S26906573x556S10121515x485
dnevnica,,2318,M579x558S1ea38549x537S21100566x517S10121514x486S30007482x483S2df00523x508
dnevnik,,3839,M547x533S30007482x483S10121517x487S2df00526x512
dnevno,,1866,M547x533S30007482x483S10121517x487S2df00526x512
dno,,2319,M526x533S15a37475x467S15a31485x479S21100489x519S2e733504x502
do,,2320,M516x525S10020485x476S26606486x509
do zdaj,,2904,M574x538S19a30546x487S19a38509x487S2fb04534x532S22f04548x514S22f14510x514S10049426x481S10041450x481S20500443x463S26606456x513S2f900488x518
doba,,2321,M548x526S15a37470x479S10051457x474S21100453x493S15a40536x477S15a48510x477S22a24522x511
dober,,2359,M541x518S26500521x465S1ce10519x488S30005482x483
dober tek,,2323,M525x524S11831500x493S15d39484x476S20601475x505
dobiček,,2324,M549x531S1d452521x481S36d10479x470S21100520x517S22a04536x515
dobiček,,4018,M521x529S1d452466x479S22a04481x513S21100465x515S36d00479x471
dobiti,,1202,M520x530S15a32481x502S20500492x519S26603498x471
dobričina,,2325,M579x551S22b04560x521S1ce01520x494S33d00482x483S1ed26560x490S25604531x520
dobričina,,2853,M568x550S22b04549x520S1ce10520x487S33b00482x483S1ed26549x490S20500503x497S26500522x464
Dobrna,,2854,M528x523S15d02476x477S23604472x506S21100515x508
dobro,,2516,M511x530S1ce10489x500S26500491x480S2f900492x471
dobro,,3263,M541x518S26500521x465S1ce10519x488S30005482x483
dobro,,354,M511x527S1ce10489x497S26500491x474
dobro (ocena),,1423,M523x527S15d39500x504S20b00477x506S11e41483x473
dobrodelnost,,2326,M566x541S10001485x483S10009462x483S28c13462x516S28c0b479x515S36d00479x474S15a00554x486S15a00534x486S2b720537x459
dobrota,,2327,M549x556S1ce01522x498S33b00482x483S25604533x526S20500505x500
dodati,,2328,M524x522S1ea01496x501S28901477x478
dodatno,,3498,M517x557S15a06484x528S18510490x502S37900511x517S23502496x457S22a00504x444
dogajanje,,2329,M541x539S10000512x476S10008471x462S23600502x512S23614460x498S2fb04491x533
dogodek,,2170,M515x528S15a06488x494S10000486x498S22a00493x472
dogodki,,3064,M515x526S15a06488x492S10000486x496S22f00487x474
dogovor,,2297,M544x587S35d00482x483S27104504x548S27110454x557S1ea10508x519S1ea18469x528S2fc04493x576
dogovor,,3430,M539x604S33b00482x483S10001507x521S10009473x523S27114463x571S27100499x558S2fc04495x593
dohodnina,,2330,M549x527S15a57484x502S15a41509x489S2b702524x474S21100458x473S1f436451x498S21401530x508
dojenček,,2331,M524x534S18130512x467S18138478x467S2d824478x504S2d82c476x519
dojenček,,2342,M537x535S18137515x473S1813f463x466S3780e484x493S3780e484x485S2d624489x504S2d62c487x522S2f900496x470
dojeti,,4131,M568x518S30007482x483S14c20545x435S18510517x484S26503531x465
dojiti,,2343,M532x532S37805473x514S18136503x520S18502483x481S36d00479x469S20600493x496
dokaz,,401,M525x522S20601506x478S15d39476x490S15d51487x499
dokler,,2332,M545x528S10050456x480S26606455x512S15d0a494x489S15d40526x472S22a04526x513
dokument,,2333,M525x522S17d34475x501S15a30513x495S20710476x479
dolar,,2334,M528x530S15a0a473x479S18540502x481S20700477x498S22214503x471S26a06514x503
Dolenjska,,2335,M580x524S10001478x494S36d00479x484S2d200503x499S15a50560x496S2e832548x476
Dolenjska,,3914,M561x535S10101480x476S2d200481x509S36d00479x466S14c50536x483S2e732536x519
Dolenjske toplice,,2336,M548x578S10001452x537S36d00453x527S2d200477x542S2e300520x551S30004512x483S15d00525x520
dolg,,109,M528x529S1ec28472x471S22f06514x495S1ec20503x471S22f12473x496S2fb04493x523
dolg,,2337,M528x536S1e220506x464S1e228474x464S26a06513x496S26a12473x496S2fb04493x530
dolgčas,,1186,M521x543S15a01498x520S30004482x483S20600470x516
dolgo,,405,M517x549S20e00503x503S10050502x468S37800489x482S26604501x519S10050483x452
dolžnik,,110,M548x534S1ec20487x492S22a06493x521S22b04529x498S1ec26529x466S1ed28453x492S22a12458x521
dolžniki,,163,M547x526S1ec20489x491S22f04522x511S22a06491x513S1ec26526x475S22a12461x513S1ed28453x491
dolžnost,,4005,M522x526S1d422479x475S22f04481x512S21100509x512
dom,,2095,M536x526S15a11502x490S15a19477x491S20500496x475S22a05523x511S22a13465x512
doma,,2820,M526x534S15a11500x482S15a19475x483S20500493x466S22b05502x509S22b13475x510
domišljav,,4001,M536x542S33100482x483S10b11506x503S20e00519x486S22a00521x527
domov,,2171,M547x518S2ff00482x483S1dc21517x485S26500523x463S1f410510x438
domov,,2441,M548x528S2ff00482x483S1f410519x493S26500534x513S22204535x481
dopisnica,,3431,M545x545S19a10487x504S19a18455x504S20500480x488S26506490x531S26512466x531S17620529x486S21c00534x476S26500530x456
dopisovanje,,3432,M532x528S26a02518x492S21c00506x478S17610515x472S17618468x472S21c00487x478S26516469x497S2fd04489x522
doplačati,,3924,M533x522S1ea41485x487S15a37467x479S20500473x503S2b702508x504
dostojanstvenik,,3879,M528x531S22b04509x501S1ed26509x469S28438473x469S15a00478x503
dostojanstvo,,3880,M521x528S36d00479x472S11532469x484S2b700478x505
dotik,,1010,M542x519S2ff00482x483S15a21501x496S20600520x485
dotik ozadja glave,,1009,M548x519S2ff02478x483S15a21502x496S20600526x491
dovoliti,,940,M537x530S1dc0a466x470S1dc02501x470S2df08516x500S2df10463x500S2fb04491x524
dovolj,,2161,M548x529S2ff00482x473S15a53525x483S26906525x513S36a30491x507
dragi,,3286,M521x537S15d01474x472S15d09468x474S36d00479x464S27122476x498S2f900462x516
drago,,3616,M546x533S1ea00522x512S28108526x478S30a00482x483S2f900532x469
drek-blato,,1723,M522x534S15a48479x473S19a50494x481S2a208498x506S20500493x467
drevesa,,2373,M534x552S14c10467x449S26506516x538S15a4a507x517S2e230496x452S37601478x480S3780e475x523S26506478x538S26506497x538
drevi,,2905,M564x527S30007482x483S15d01514x477S23603535x497
drevo,,584,M527x541S14c10479x459S20500497x516S15a1a474x529S2e230508x462S37900490x490
droga,,1006,M532x533S20330501x469S3780a493x483S20600499x522S19a01504x493S37a02469x468
drsanje,,3912,M525x544S10a30510x509S10a38477x518S2ea1c475x486S2ea30509x476S2fc00491x457
drugače,,3493,M538x537S10020505x490S10028484x490S2890a509x465S28912463x464S26933503x473S26935488x473S20500497x526
drugače,,3494,M538x532S10021503x483S10029470x483S2890a509x511S28912462x511S26933502x520S26935487x520S20500496x468
drugi,,339,M512x528S1de20488x473S2df00491x507
drugič,,3506,M512x534S1de20489x504S24e00491x467
drugič,,3576,M530x524S20e00487x512S15d39470x496S26507517x501S1de01496x476
drugič,,3614,M539x529S10052503x513S1005a467x514S2c300513x483S2c311461x483S2fb00492x472
drugo,,3202,M528x524S20500491x477S10021498x494S1dc09473x494
družba,,419,M544x531S15048509x471S15040465x470S26602514x513S26616456x515S2fb04493x506
država,,706,M527x529S26507514x516S11549479x490S11541492x489S20601474x472
duh,,3278,M565x533S16019475x482S16011503x482S18510540x493S20500494x468S20500495x506S18518436x496S26606505x517S26612465x517
duh,,3362,M576x553S16019463x508S16011491x508S18510528x519S20500482x494S22a06519x539S18518424x522S22a12442x540S20500483x532S10010557x470S22a00563x448
duhovna pomoč,spiritual help,1982,M581x541S16019453x497S16011486x497S18518419x507S20500476x487S22a06508x528S22b20561x460S22a12434x528S20500476x522S15a49558x506S15a41553x498S18510519x507
duhovna rast,,3882,M581x533S16019454x482S16011482x482S18510512x493S20500473x468S22a06510x513S18518420x495S22a12433x514S20500474x506S15d0a554x487S17630562x499S22a00564x518S21c00567x485
duhovne vaje,,3527,M586x539S16019454x476S16011482x476S18510519x487S20500473x462S22a06510x507S18518415x490S22a12433x508S20500474x500S10014561x469S25104553x506S21100573x525
duhovni pomočnik,,1979,M607x543S26506523x516S1f010510x497S36a30490x490S22b20558x475S15a49557x520S15a41551x515S1ed26588x472S22b04587x502
duhovnik,,2254,M569x560S1f010511x512S26506523x531S36a30491x506S2ff00482x474S1ed26550x500S22b04550x530
duhovnik,,3759,M540x545S1f010511x512S26506523x531S36a30491x506S2ff00482x474
duhovnik Strouhal,,2252,M606x551S15a37569x528S20341558x516S20e00548x535S2d207580x501S2d207583x479S1f010514x496S36a30490x490S26506528x514
duhovniki,,3304,M571x546S1f010511x512S26506523x531S36a30491x506S2ff00482x474S1ed26551x501S22f04546x532
duhovniška štola,,3523,M530x538S22b14473x508S36d00479x463S22b04514x506S21100461x514S21100501x513S1ee0e506x477S1ee06475x478
duhovniška štola,,3804,M530x534S22b14477x504S36d00479x466S22b04512x504S21100467x510S21100500x510S17b02503x481S17b0a471x481
duhovno,,3252,M521x531S18552495x481S36d00479x470S22f04487x517S21100471x517
duhovno,,3691,M516x535S21100503x521S28704485x501S10014492x466
duhovno,spiritualy,1981,M561x535S16019477x479S16011505x479S18510536x487S20500496x465S22f12456x510S18518440x487S22f06529x510S20500498x504
duhovnost,spirituality,1980,M533x544S21100485x530S2e832501x491S10014474x475S28704467x510S14c50506x457
duša,,4176,M525x540S22206476x508S2c300497x474S20e00505x528S15202488x505S2f800487x460
duša,,4190,M524x540S22206477x512S2c300496x474S20e00504x528S15252487x505S2f800486x460
duša,soul,561,M520x523S18552497x478S21100481x508S22f04495x509
duševni bolnik,,3883,M608x552S11549573x525S11541584x525S20600580x506S30007482x483S10c11516x478S22f03543x495
duševno,,3884,M564x518S10c11516x478S22f03543x495S30007482x483
duševno,,562,M576x576S18522561x531S20500509x474S22f04551x562S21100535x560S2ff00482x483S10011519x487
dvakrat,,3925,M532x529S1de01468x472S10049500x499S10041511x499S20500510x482
dvigalo,,559,M509x532S11010492x505S22b00493x469
dvigniti,,2035,M560x539S36d10479x490S15038449x507S15030525x508S28817452x482S2880f525x482S20330523x461S20330458x462S2f900549x501S2f900435x504
dvojezično,,2948,M518x581S1dc01447x530S20500458x523S22a04451x566S10a00492x522S30004482x483
dvojezičnost,,3433,M518x564S1de01450x534S20500457x521S26500455x499S33d00482x483S10a00490x523
dvomiti,,557,M535x590S10011497x533S10019484x533S2a450492x569S36f54466x520S30a00483x483S36f00481x518
dystrophy,,2340,M558x551S37606442x454S16c40453x470S20800451x450S18146493x499S1814e529x500S22b04537x521S22b14503x518
E,E,1890,M508x508S14a20493x493
e-mail,,2949,M531x536S12910506x475S12918469x474S21c00511x465S21c00480x465S2fd04487x530S26516469x506S26a02517x503
e-mail,,3827,M524x529S17d18477x472S18010493x479S2e008503x500
edino,,3216,M515x549S1d440486x482S1f502497x452S2e200495x517
edinost,,3528,M521x522S1f540506x498S1f548479x498S20500496x479
Egipt,,763,M553x532S34700482x483S15a11509x471S15a19470x471S24002519x491S2401a449x492S20500513x514S20500482x515S15a12526x519S15a1a449x520
egoist,,2681,M518x567S1f502492x527S20600489x556S31000482x483S35630488x505
EKG,,2680,M568x535S1c502473x491S36d00479x483S20600477x524S10050535x492S2490a532x465
ekipa,,2679,M523x524S16c18478x503S17e10500x509S20700493x477
ekolog,,2677,M583x536S11541437x494S20e00447x481S11549417x486S26607457x507S18530523x503S18538492x503S21c00528x489S21c00508x489S22a00526x521S22a10506x521S1ed26564x465S22b04563x497
ekologija,,2676,M566x528S11541455x486S20e00465x473S11549435x478S26607475x499S18530541x495S18538510x495S21c00546x481S21c00526x481S22a00544x513S22a10522x513
ekonomija,,2678,M542x590S20330455x522S2a206449x548S20330420x523S2a21e419x548S2fb04436x584S2ff00482x483S15011514x466S20500501x469
ekskurzija,,2683,M648x549S19a10517x485S19a18455x484S2ff00482x483S2e008521x511S2e010457x509S15a48554x511S10e12567x520S15a18603x511S10e02618x520S20500564x538S20500613x538
eksperiment,,2684,M545x568S23114454x543S1d440516x500S34700482x483S2fc04495x557S1d448456x509S23100519x534
ekspert,,2685,M561x596S20500488x585S15a18477x557S20500491x543S10e12497x526S10e02498x564S15a48477x519S1ed26542x487S22b04541x519S34700482x483
ekumenizem,,3606,M558x538S1d010482x486S1d048444x486S26602478x520S26616443x521S20a00464x463S1ce10536x486S1ce48518x486S20a00528x464S2e82e521x523
ekumenizem,,3626,M634x551S1f540461x505S22a04462x536S2ff00482x483S1f521510x459S28803520x481S26932543x477S15a10566x509S15a18552x509S22b20558x474S15440609x509S15448590x509S20500601x539S2d528580x494S2d528594x483S2d528612x494
ekumenizem,,3788,M533x537S2e82e496x522S20a00503x463S1ce48493x485S1ce10511x485S1f542467x489S22a04468x468
Ekvador,,2686,M519x517S14a20482x484S15a1a481x505S26506504x483
elan,,3770,M533x537S20350516x522S20358469x522S2910f504x491S29117467x491S20338480x464S20330505x464S2f900507x483S2f900483x483
elastika,,2687,M534x529S11002507x472S1100a467x472S26a06514x494S26a12473x495S2fb04493x523
električar,,2689,M548x559S11e40466x505S2ff00482x483S26a00460x545S20e00495x520S1ed26529x494S22b04528x524
elektrika,,2688,M518x559S11e40466x505S2ff00482x483S26a00460x545S20e00495x520
elektronika,,2690,M578x573S11e40466x505S2ff00482x483S26a00460x545S20e00495x520S14c0b522x519S14c03551x518S22b15537x549S22b03534x549
emancipacija,,2694,M530x532S18310506x513S18318470x488S28901499x486S20600485x469
emigracija,,2696,M515x537S18140498x488S1811a486x463S26500495x522S21404493x479
emigrant,,2697,M534x551S18140479x502S1811a467x477S26500476x536S21404474x493S1ed26515x449S22b04514x480
eminenca,,2698,M542x535S1ea10518x491S30000482x490S22e04525x517S30350495x476
emocija,,2700,M521x529S15a59421x506S14c51432x476S2880e449x510S20e00418x496S18552493x483S36d00479x471S22f04480x514S21100507x513
empatija,,2701,M528x529S15a59419x506S14c51430x476S2880e447x510S20e00416x496S18552502x484S36d00479x471S22f24487x514S21100515x513S1855a484x484
EMŠO,,2702,M539x551S14a20441x501S18d20457x490S33b00482x483S15000490x520S17610523x499
en,,2703,M508x523S1f540493x499S26500493x478
enako,,2614,M514x533S19a00486x467S27102493x493
enako,,2615,M521x527S19a10487x484S27100480x512S36d00479x473
enako,,267,M519x525S10050504x495S10058482x495S20600490x475
enako,,3011,M520x526S19a02496x475S23600481x509
enakomernost,,2704,M544x533S10050479x488S10058457x488S20600465x468S15a50511x491S15a58528x490S20500519x467S26506529x519S26512509x519
enakopravno,,2705,M544x533S10050479x488S10058457x488S20600465x468S15a50511x491S15a58528x490S20500519x467S26502529x519S26516509x519
enakopravnost,,2695,M546x525S10050479x495S10058455x495S20600463x475S11550531x494S11558507x494S22204529x478S22204512x478
enakost,,2706,M534x533S1f540467x489S26504467x518S15a50499x485S15a50517x485S20500509x467S26506519x519S26512496x519
endivija,,2708,M551x542S10e31526x496S10e39478x496S2e60d517x459S2e615481x459S2fb04506x536S14a20449x510
enkrat,,2709,M521x526S15a18480x481S1f504497x489S20e00494x474S22a04507x511
enosmerna cesta,,2710,M566x545S15a10469x494S26600467x459S22e04467x527S1f540435x493S1d440537x490S1d448497x490S26600547x456S26610500x457S2fb04525x528
enostavno,,1194,M534x530S26607512x508S15d51474x502S20e00501x508S2f801466x471S15d39487x489
erekcija,,2711,M549x530S36d10479x487S10040527x496S22e00532x470S20500498x519
Erevan,,2714,M523x562S1f502492x520S30004482x483S20e00511x515S22f04487x548
Eritreja,,2712,M543x518S18c21517x480S2ff00482x483S20600491x467
esesovec,,2713,M524x535S11820476x465S22b03499x487S22b03500x511
Estonija,,3012,M518x562S30004482x483S1f502492x520S20e00474x518S22f04487x548
etaža,,2715,M537x561S15a50518x514S2e73e512x545S34700482x483
Etiopija,,2716,M548x554S1f502526x491S2e404519x521S2ff00482x483S21410527x480
EU,,2717,M518x532S14a20482x482S11520503x468S29106482x504
evaharistija,,4124,M563x585S15a10454x506S15a18438x506S20500446x492S2fb04444x579S26602453x557S26606452x540S26612420x540S26616421x557S30004482x483S15d01540x518S15d09515x518S32110491x489S25e20531x484
evangeličan,,2718,M581x541S1ef07508x481S1ef0f467x482S36d00479x471S22b05507x516S22b13470x517S21100535x520S21100454x519S1ed26562x459S22b04562x492
evangelij,,3529,M535x538S15a48478x480S15a40507x479S20500494x463S37700513x512S37700483x513S28a0a499x519S28a12466x520
evangelij,,3789,M550x527S18020518x485S26a00523x507S15d02481x508S15d0a451x508S20e00485x494S20e00463x494S22f00481x473S22f10451x473
evangelijarij,,779,M557x542S15a40471x483S15a48450x483S2a208468x513S2a210444x514S20500462x470S1ea10534x458S1ea18496x458
evangelist,,3530,M548x538S15a48464x480S15a40493x479S20500480x463S37700499x512S37700469x513S28a0a485x519S28a12452x520S1ed26529x464S22b04529x496
evangelist,,3531,M569x545S15a48489x487S15a40518x486S20500505x470S37700524x519S37700494x520S28a0a510x526S28a12477x527S1ed26550x460S22b04549x494S15d39432x496S1eb52434x455S26a07455x465S20e00433x483
evangelizacija,,4123,M583x543S15a48430x485S15a40459x484S20500446x468S37700465x517S37700435x518S28a0a451x524S28a12418x525S14c57529x486S14c5f496x486S26507556x473S26507570x459S26511483x473S26511468x458
evharistija,,3790,M554x566S32110490x489S15a00542x514S30004482x483S15a00523x514S25d00540x489S25d10521x490S15a10452x510S15a18439x510S26606452x537S26602453x550S26612419x537S26616421x550S20500450x494
evro,,3923,M516x533S11520491x467S2a00a485x512S26933504x505
Evropa,,485,M512x523S2e300489x496S14a20492x477
Evropska unija,,3387,M529x530S2e300472x503S14a20475x484S11520505x470S28c06501x509
evtanazija,,3532,M539x553S18012513x467S1801a473x468S2f900507x502S2f900481x502S22703421x464S26501406x448S36d00479x458S20500520x499S20500469x500S2fc04495x542S15d59398x482S10e41435x476S2a50e506x516S2a516468x516
F,,1891,M511x515S1ce20489x485
facebook,,2926,M532x600S36500482x483S1ce20510x524S1ce28468x524S2fb04491x594S2e000506x560S2e018473x559
faks,,2950,M533x529S15d2e467x491S15a13502x485S2880e503x517S26937521x510S21410508x472
fant,,3598,M549x518S20600503x470S2ff00482x483S11521522x484
fant,,587,M540x518S14721519x486S2ff00482x483S20600503x470
februar,,2103,M508x533S22b04492x503S10e20493x467
februar,,2115,M528x527S1f613480x483S36d00479x473S22b05500x503S21100515x495
figa,,1254,M508x510S1fb40493x491
Filipini,,4216,M521x544S14012486x478S15a1a494x532S2e732495x457S20500480x522S22a04500x511
Finska,,3013,M518x546S30004482x483S10a00493x520S20500476x515
firma,,3500,M518x540S20500508x529S15a40496x461S15a06483x516S37900501x488
firma,,3501,M521x530S20500511x519S15a02479x471S15a06486x506S37900504x478
fižol,,4013,M529x531S15d38472x484S1c550496x483S20e00490x469S26a04502x517
fonetika,,2933,M549x573S1ed06530x521S36a00482x477S2df08528x552S21410530x507S20500497x463S15011512x462
fonetika,,3434,M576x523S1ed10486x504S36a00449x477S28108491x459S21410492x492S2ff00516x478S15011548x464S20500534x463
fotograf,,3392,M615x544S22204542x461S22204559x461S31500482x483S13f00557x470S13f08523x470S26500571x490S26510523x490S1ed26596x481S22b04596x514
fotografija,,3390,M586x518S22204542x461S22204559x461S31500482x483S13f00557x470S13f08523x470S26500571x490S26510523x490
fotografije,,3391,M586x518S26500571x490S26510523x490S31500482x483S13f00557x470S13f08523x470S22224533x460S22224556x460
Francija,,3014,M520x529S1ce10498x472S2df08497x508S2f700480x517
Francija,,3015,M521x526S11511477x485S36d00479x474S20600480x515
frančiškan,,4125,M594x566S22b04535x536S1ea09515x481S1ea01539x491S36d10479x472S1ed26575x434S22b04575x464S2ed21531x512S26616467x508S1ea09461x480
frizer,,1131,M573x559S36b00482x482S11510520x504S22b00523x466S1ed26554x488S22b04553x518S23700508x538
frizura,,1132,M539x548S36b00482x482S11510521x479S25104521x515S11518463x480S25114462x515
G,,2285,M515x509S1df26485x491
galeb,,839,M596x547S14c52464x493S14c5a404x494S22622451x493S22626439x493S26606453x524S26612411x525S15a27569x454S15a21514x455S23700557x488S23710510x488S2fb04440x541S2fa00550x518
Gambija,,3016,M534x528S10002504x472S1000a479x478S26602498x495S26616485x512S2f700466x507
gams,,3974,M535x518S30007482x483S10a00520x472
gej,,4057,M525x549S27102478x451S15d39476x526S20500515x513S2f900502x517S1f540478x499
gen,,840,M535x536S10e0a476x480S10e22495x477S20500492x465S2810a503x507S2814e465x505S2fb04494x530
generalka,,3596,M533x539S11820501x462S11828470x474S2e501510x492S2e519468x505S2fc04497x528
genocid,,842,M588x553S20e00520x533S30000482x483S2880a489x468S1f410513x482S15a37538x517S1f851539x528S26607558x531S22204519x473S2f900577x523
geografija,,825,M532x518S18550507x482S18558469x482S21100507x503S21100482x504
geslo,,3450,M518x581S1ec26455x541S26500456x519S1ea57494x522S33b00482x483S2a200492x553
gibanje,movement,1998,M545x537S36f28456x463S36f50524x463S36f54535x464S20352507x492S20356480x497S23108503x513S23110474x520
glagol,,1469,M539x527S20600461x506S20302488x495S20300488x512S1ed26520x495S26500522x473
glas,,2932,M543x528S1ed10515x509S36a00482x477S21410523x496S28108523x460
glasba,,2387,M527x536S10040506x464S10048478x464S28806502x524S2881e476x523S28816474x508S2880e505x508
glasilo,,1478,M618x552S1e240462x496S1e248516x495S30003482x483S2df08522x524S2df10459x526S30005482x482S15d39556x529S1c551572x491S26a03597x518S20e00557x516
glasovanje,,3900,M540x539S11520513x461S11528472x469S23604501x497S23610460x506S2fc04494x528
glasovati,,3901,M540x539S11520513x461S11528472x469S23604501x497S23610460x506S2fc04494x528
