dic_gloss,synonyms,sid,FSW
discursar,"exponer, conferenciar, presentar una ponencia, discurso, exposición, conferencia, ponencia",1164,M550x518S14c10524x465S34700482x483S26a00523x502
disyunción (símbolo matemático),⋁ (símbolo matemático),690,AS10e00S2f900M509x520S10e00492x490S2f900498x481
división,,887,AS10040S21100S28805S1dc0aM522x523S1dc0a478x493S10040507x493S28805496x480S21100480x477
dll,"librería de enlace dinámico, dynamic link library",921,AS10120S1dc20S26506M532x515S10120468x485S1dc20488x485S26506517x501
doce,12,403,AS1f701S2df0fS10e20M522x527S1f701478x483S2df0f490x503S10e20507x473
doctor,,1129,M535x527S1c111501x474S37605465x475S20700497x512S2034a520x503
domingo,,38,AS1f510S2330aS21100S30000M541x518S30000482x483S2330a515x472S1f710494x463S21100519x454
dominio (análisis de sistemas),,1274,M530x565S14c50506x476S14c58474x476S2d606507x444S2d61e471x445S2fb00492x435S11020511x528S11028473x529S21600480x517S21600514x516S2f900516x559S2f900474x560
dominio (matemáticas),dominio de la función (matemáticas),702,AS1bb40S26506S14c40S20500S2f900S20348M541x522S20348459x497S2f900461x489S1bb40476x480S20500478x511S26506503x493S14c40517x478
donde,,460,M551x563S30c00482x483S14c30509x523S14c38464x522S27102536x523S27116446x520
dormir,,240,AS15a17S30711S31630S20500M531x536S31630490x498S15a17508x510S20500497x525S30711482x478
dos,2,28,AS10e20S2f900M508x519S10e20493x481S2f900495x514
dos mil,2000,380,AS10e01S20500S15d18M524x522S15d18477x478S10e01499x486S20500492x511
doscientos,200,9,AS26506S21600S11001M523x518S11001495x491S21600493x483S26506477x504
dulce,,321,M547x544S21410527x524S26a04520x504S1ce02479x522S34600482x483
dulce,azucarado,320,M532x537S22214511x529S2ff00482x483S20e00514x513S11500490x507
E,,52,AS16620M508x509S16620493x491
e-mail,correo electrónico,1087,M525x520S16d18475x495S10012488x505S26b00498x481
ecología,,1213,AS14e51S22621S2e706S14e39S22627S2e742M531x554S14e51483x470S14e39490x508S22621469x461S22627509x498S2e706492x446S2e742489x538
ecuaciones,ecuación,699,AS1ed18S10011S20500S2880cS20500M524x533S1ed18476x481S10011503x503S20500493x467S2880c507x477S20500493x506
Ecuador,,1150,M524x529S15a1a476x494S16620487x472S2e100501x500S20500508x481
Ed.D. Jaime Alberto Leal Afanador,,817,AS19a01S21100S21410S28800S1f010S33e00M548x559S21100523x533S28800536x510S21410523x551S19a01502x512S33e00482x483S1f010505x492
edad madura,,97,AS18001S30005S20e00S22a07M552x524S22a07539x479S18001506x504S20e00528x492S30005482x482
EdD. Edgar Guillermo Rodríguez Díaz,,798,AS15610S30a00S33e10S20500S2e230M555x542S30a00482x483S33e10492x506S20500517x478S15610521x493S2e230536x510
edil,,1159,AS19202S2030aS20500S2f900S21400S1ed26S22a04M531x528S19202480x485S2030a488x502S20500471x509S21400469x523S2f900491x521S1ed26512x472S22a04512x506
educación,,488,AS15d00S15d08S20500S2e520M520x535S15d00501x465S15d08481x465S20500495x495S2e520488x508
Ee tactil,,559,AS16610S15d08S21410S21414S20500M519x526S15d08481x474S20500489x510S21414503x506S21410503x518S16610503x482
Egipto,Mizraim,74,AS15a11S22b01S15a19S22b17S20500S30000S11020S20500M526x518S15a11501x416S15a19475x417S20500494x404S22b01502x439S22b17475x438S30000482x483S11020489x463S20500513x477
eje de simetria (matemáticas),,693,AS10003S2f000S2fb05S10009S2f010M539x548S10003500x470S10009472x498S2f000518x452S2f010461x528S2fb05502x501
ELAN,,350,M545x533S1dc28458x468S23304480x470S14420483x502S14402514x472S2fd00455x509
electiva,curso electivo,585,AS2d500S21600S10a51S20500S14c38S21400M526x529S14c38492x471S10a51481x493S21600474x487S2d500480x514S20500512x510S21400511x524
elemento (sobre video/pantalla),,505,AS15020S26500S2f700S1dc28S2f900M524x532S1dc28476x495S2f900484x482S15020499x482S26500505x517S2f700503x469
Elías,,78,AS18540S15d16S2890eS20b00S15830M533x531S15d16494x512S15830466x468S2890e490x494S20b00476x506S18540507x482
elicitar,elicitación,1270,M543x558S10e30528x464S11830528x520S26504529x498S35300482x483S2f700527x551
elif (programación),,997,AS1f550S2a208S19200S35610S30006S20600M543x551S19200518x502S30006482x483S35610482x483S1f550486x536S2a208506x514S20600521x488
ello (it),,1126,AS10041S15d49S20500S2f700M520x526S15d49480x476S10041498x496S20500507x487S2f700508x474
else (programación),,996,AS19200S35610S30006S20500S30326S10050S2df0fM561x527S19200518x508S30006482x489S35610482x489S20500522x494S2df0f541x499S10050543x461S30326482x476
embarazo,,241,M548x524S32a10482x482S1f720528x474S20500514x476S20500513x513S2880c521x490
emisor,,833,AS1f710S26500S14c40S15d18S2f900M524x534S15d18477x489S1f710504x519S26500503x500S14c40498x466S2f900484x478
empanada,,323,M552x529S1ee10502x472S1ee18472x472S1f417531x497S1f41f449x497S2880b511x499S28813470x498S20500496x505S2fb04495x523
empatía,,1211,AS1ce40S2c730S1ce48S2b845M531x539S1ce40507x509S1ce48469x461S2c730506x479S2b845474x501
empezar,"iniciar, comenzar",55,AS15d0aS21414S20e00S15d02S28808M523x527S15d02495x495S15d0a480x480S28808511x473S20e00479x515S21414477x504
enemigo,,1059,M527x569S10002479x534S1000a446x534S20500473x519S2df04506x548S2df1c430x548S33b00482x483S36140494x502
enfermera,,1130,M518x518S30000482x483S21400463x490S16e01489x466S20600460x476
enfermo,paciente,1131,M536x532S30006482x483S18002521x485S20600509x521
enfoque,"enfocar, dirigir, orientar, encausar, acertar",444,AS1ce10S26502S1ce18S26516S20500M533x523S1ce18481x478S1ce10497x478S26502518x493S26516467x494S20500495x512
enojar,,13,M538x517S30e00482x482S35000482x482S11811511x474S20500499x469S21400523x505
ensalada,,324,M535x534S14e15468x467S14e1d500x466S2e60e502x497S2e616466x498S2fb00495x528
enseñar,"instruir, amaestrar, adoctrinar, formar",85,AS14c40S14c48S26a00S26a10S2fb00M533x530S14c40507x499S14c48468x499S26a00506x479S26a10467x479S2fb00493x469
entender,comprender,606,AS30007S10000S21d00M543x518S30007482x483S10000520x471S21d00525x461
entero,"completo, unidad completa, unidad entera",882,AS10021S2e308S1ed18S2f900S21414S10011S20500S28d0aS20500S15a18M529x568S1ed18472x438S2f900472x432S2e308481x472S10021499x467S21414485x460S15a18486x525S10011502x538S20500507x532S20500471x533S28d0a477x505
entorno (digital),,657,AS1eb20S26500S22b04S14c02S2f710M516x551S1eb20490x466S22b04499x491S14c02485x523S26500499x450S2f710504x544
entrada,input,908,AS15711S21e00S26b02S20358M524x531S20358477x479S15711495x481S21e00500x470S26b02503x504
equipo,"soporte físico, hardware",892,AS2031aS37806S15d40S20600M535x521S2031a497x494S37806465x495S15d40516x494S20600511x480
equivocar,"equivocación, error, yerro",965,M547x518S30000482x483S10e21507x472S20500496x465S2df04526x497
error,,890,AS19a00S2ff00S2df00S2f700M518x561S2df00490x529S2ff00482x483S2f700496x554S19a00488x506
escoger,elegir,87,AS1d150S25900S1ce20M516x545S1d150485x517S25900497x490S1ce20494x455
escribir,"escribir en un teclado, digitar, teclear",917,AS14c50S22630S14c58S22630M539x523S14c50510x492S14c58467x491S22630505x478S22630461x478
escribir a mano,,918,AS1e620S20e00S26a07S15a37M527x526S15a37473x481S1e620487x502S20e00498x490S26a07506x475
escritura de señas,"signo escritura, señagrafía, SignWriting",617,AS14440S21100S26a06S21410S15d3aM529x525S14440507x475S15d3a477x476S21410508x510S21100471x505S26a06489x498
escuela,,514,M527x518S15a16474x506S1a004478x483S20600505x502
escuela primaria,elementary school,787,M544x539S10004522x509S26b04517x486S36e10480x461
espalda,,216,AS15d23S2ff02S36d00S21414S20600M536x559S2ff02478x482S36d00480x522S15d23513x511S20600507x548S21414510x538
especial,"particular, singular, seleccionado",83,AS1d111S10019S20800S22b20M519x530S10019481x493S1d111494x470S20800482x486S22b20503x500
especialización,especialista,1043,AS16620S28827S20500S1dc28M521x530S1dc28479x494S20500502x519S16620500x494S28827501x471
especialización,especialista,1044,AS1d420S28827S20500S1dc28M525x527S1dc28475x491S20500498x516S28827494x474S1d420496x492
espeso,,326,M530x605S16d49485x585S22a00495x546S20700512x584S17711492x564S1f711491x522S36300482x483S2f900514x573
espíritu santo,fuerza activa de Dios,92,AS18520S18528S21410S21410S35000S31300S25624S2f900S15820S15828M574x580S18520519x449S18528520x470S15820524x521S15828529x554S25624530x487S21410559x491S21410559x506S2f900561x521S35000482x482S31300482x482
espíritu santo,fuerza activa de Dios,94,AS18520S18528S21410S21410S35000S31300S25625S2f900S15820S15828M601x527S18520519x449S18528520x470S15820577x471S15828583x501S25625548x475S21410542x498S21410542x510S2f900543x522S35000482x482S31300482x482
espíritu santo,fuerza activa de Dios,95,AS18520S18528S21410S21410S35000S31300S25623S2f900S15820S15828M518x529S18520466x449S18528467x470S15820414x472S15828421x503S25623439x471S21410452x496S21410452x506S2f900454x518S35000482x482S31300482x482
espíritu santo,fuerza activa de Dios,96,AS18510S18510S35000S31300S22b23S2f900S15810S15810M611x522S18510586x444S18510572x458S15810536x481S15810522x496S31300482x483S22b23560x470S35000482x483S2f900577x491
esposo,"esposa, cónyuge",348,M528x530S14c59473x496S1d151496x470S21003504x507
estación base,,1022,AS10e11S23900S10e19S23918S20500S1ed40S26506S2f700S1ed48S26512S2f710M554x542S10e11513x507S10e19460x512S23900497x485S23918483x488S20500495x472S1ed40510x464S1ed48464x467S26506539x469S26512446x472S2f700540x459S2f710449x460
estadística económica,,784,AS16720S2480aS2fd00S1dc26M530x524S1dc26471x500S16720476x485S2480a502x487S2fd00503x476
estado,,440,AS2890bS2fb04S28913S21c00S1ed40S21c00S1ed48S31200M552x536S2fb04493x525S28913461x479S2890b514x479S1ed40526x517S1ed48450x516S21c00529x508S21c00466x508S31200482x483
estar bien,"bienestar, satisfecho, satisfacción",1035,M544x544S35100482x483S15d01496x521S21414527x512S20600522x524
estómago,"panza, vientre, abdomen, barriga",143,AS15403S36d00S20600M521x527S36d00479x474S15403488x490S20600486x516
estrato social,"nivel social, categoría social, clase social",441,AS18010S16018S29200M523x526S16018478x499S18010493x509S29200499x475
estrellas,,8,M577x517S1ee18506x436S1ee10528x445S22104500x432S22104512x432S22104538x441S22104550x441S20e00523x472S23614482x463S23600538x469S2fc04521x487S32107482x482
ética,ético,439,AS1d402S36d00S20800S2b700M540x522S36d00479x489S1d402501x496S20800502x512S2b700521x478
Eva esposa de Adán,,182,AS14920S30005S20600M544x532S30005482x482S14920512x514S20600522x498
Evangelio de Lucas,,322,M541x515S1440a459x487S1dc20489x485S20600519x504
evolución,,346,AS10e20S28400S36e10M541x535S10e20524x497S36e10480x523S28400519x466
existe (símbolo matemático),∃ (símbolo matemático),673,AS16622S2f900M509x512S16622491x497S2f900496x488
F,,56,AS1df20M509x515S1df20491x485
fábrica,"empresa, negocio",905,AS14e02S14e0aS23624S20a00M530x533S14e02499x473S14e0a470x467S23624477x516S20a00487x497
Facebook,red social,183,AS14c01S22621S2ff10S22b04M518x524S2ff10482x485S14c01485x462S22621472x450S22b04492x494
facilitador,,626,AS20351S27103S2fc00S20359S2711fS1f702S15a37S20500S26527S26520S26521M546x556S26520494x500S26521475x508S26527513x506S20500488x545S2fc00494x451S20351507x463S20359474x463S27103519x449S2711f455x445S15a37495x523S1f702491x519
familia,,1036,M528x556S1ce28476x526S1ce20503x526S1ce08475x457S1ce00502x457S2d606506x498S2d61e473x498S2fb00492x490S20500495x444
familia,,1037,M524x529S1ce20502x499S1ce28477x499S2df06502x471S2df1e478x471
FARC,,1057,AS1df50S1f720S11a50S16d10S20500S21400S18538M551x531S18516486x506S20500506x505S1df50467x470S1f720488x485S11a50513x469S16d10534x479S21400504x520S37906450x528
FARC,,1058,M548x528S20302483x508S20500503x508S1df50464x473S1f720485x488S11a50510x472S16d10531x482S21400501x523S37806452x514
fax,,589,AS15a50S21500S15a56S21100S2c600M527x522S15a56483x479S15a50493x491S21100474x508S2c600508x491S21500473x495
Feliz,,618,M568x588S33e00482x483S14c0a461x533S14c02504x533S20500493x529S19a02534x559S19a0a444x560S26605546x541S26613428x541
feliz,,44,M562x551S14c02502x528S19a01534x492S19a09436x491S14c0a461x528S26507528x515S26511454x513S33e00482x483S31400482x483
FENILC,,584,M520x526S19a0a481x484S1d010497x475S20800504x507S2f900504x521
fenómeno,,581,AS14c50S2d900S18551S20500S15a1aM532x534S15a1a478x522S18551486x501S14c50508x466S2d900473x488S20500469x509
fenomenos,,478,M532x534S1524a501x514S15712468x492S17650503x495S21100506x467S2d602471x511
Ferdinand de Saussure,Saussure,843,M549x536S33100482x483S17e10503x503S29905521x492S21100505x522
Ff tactil,,560,AS14c20S22620S15d08S21410S21414S20500M524x536S15d08477x465S20500485x501S21414504x516S21410505x528S14c20500x480S22620498x470
filosofía,,449,AS14411S22621S30007S20500S26500M542x518S30007482x483S14411513x472S22621502x458S20500527x457S26500525x440
Firmamento,,24,M518x546S14c10464x454S14c18444x469S2eb00466x493S32101482x482S2fd00461x531S2f900466x541
flor,"florecer, CL:FLORECER, CL:GERMINAR",574,AS1854eS16c48S2fd00S21300S22a00S15700M523x541S16c48477x490S1854e489x504S21300502x499S22a00506x479S15700480x459S2fd00484x535
flor,,573,M532x567S33100482x483S20500504x494S20500487x494S18507513x514S2df07499x543
foco,,1259,M530x527S1d418470x487S2f900476x522S1eb20500x488S22a03517x474
fórmula matemática,,697,AS1f110S26506S21100S21410S15d0aM531x524S15d0a470x483S1f110486x477S21410500x516S21100500x497S26506516x496
foro (digital),,658,AS17620S21d00S22b04S1dc28S2f900M523x531S1dc28477x479S17620504x481S21d00505x469S22b04505x501S2f900486x470
foro (digtal),foro (reunión),1088,M523x533S10b18478x491S15711494x469S21e02483x467S2f900480x528
fotocelda,,779,AS1a020S20600S1940aS37c1fM524x527S1940a496x506S37c1f510x515S1a020504x474S20600477x493
fotosíntesis,,576,AS1a027S2390cS21100S14c18S37800S2f900S2fd00M530x546S14c18471x464S37800480x493S2390c486x490S21100489x524S1a027502x463S2fd00485x540S2f900476x454
fracción,"fracciones, fraccionario, fraccionario, número fraccionario, números fraccionarios",857,AS17430S21e00S22a04S17430S21e00S10b19S2f900M531x532S10b19469x499S17430492x479S17430493x516S21e00497x469S21e00498x507S22a04518x496S2f900474x524
fracción impropia,,872,AS1bb11S28c0cS21b00S10b19S2f900M525x537S10b19476x507S2f900484x532S1bb11501x466S21b00495x464S28c0c504x497
fracción propia,,871,AS1bb17S28c00S21b00S10b19S2f900M530x527S10b19471x488S2f900479x513S1bb17500x503S21b00522x496S28c00498x473
fracción unitaria,,874,AS19a22S23100S10b19S2f900M529x524S10b19472x491S2f900475x515S19a22504x477S23100503x507
fracción unitaria,,885,AS10000S22a04S17430S21e00S10b19S2f900M531x535S10b19469x502S2f900474x527S17430493x519S22a04518x499S21e00498x510S10000498x465
fracciones equivalentes,,875,AS17430S21e00S22a04S17430S21e00S10b19S2f900S17430S21e00S22a04S17430S21e00S10b19S2f900S36d00S19a20S26a02S19a28S26a16S2fc04S36d00M581x569S10b19427x461S17430449x441S17430451x479S21e00454x433S21e00456x467S22a04474x460S2f900432x485S36d00480x443S10b19517x459S2f900521x484S17430543x441S21e00550x432S21e00548x465S17430543x474S22a04568x454S19a20515x518S19a28455x516S36d00479x509S26a02515x542S26a16471x542S2fc04492x539
franja de texto escondido (sobre video/pantalla),,506,AS15d02S2f900S1dc28M526x521S1dc28475x491S2f900483x479S15d02499x487
frase,oración,863,AS1ce10S28106S20500S1ce48S28112S2fb04M554x526S1ce10501x474S1ce48477x474S20500496x506S28106522x487S28112447x491S2fb04494x520
frecuencia (estadística),,1264,M527x525S17634473x501S21e00475x489S13301496x475S2ea06502x506S2f900475x520
frecuencia (estadística),,1265,AS13301S2ea06S15d0aS2f900S17630S21e00M526x541S2f900479x491S15d0a474x466S13301497x459S2ea06501x491S17630504x525S21e00506x515
frecuencia (estadística),,1266,AS13301S2ea06S15d0aS2f900M526x524S2f900479x509S15d0a474x484S13301497x477S2ea06501x509
frente,"testuz, testa",144,AS15d02S30000S20600M520x517S30000482x482S15d02493x472S20600472x470
fríjol,,272,AS1ea40S20e00S22914M519x518S1ea40496x483S20e00486x494S22914482x508
fruta,,273,M518x535S2ff00482x483S2e504489x498S22621447x498S15001458x508S21410491x527
función (operación matemática),"ƒ (símbolo matemático), y=ƒ(x) (fórmula matemática de función)",700,AS1ed10S26905S2fb04S1ed18S26913M545x518S1ed10503x483S1ed18472x483S26913456x499S26905526x499S2fb04495x511
función a trozos (matemáticas),,704,AS15c14S26506S22a04S26506S1ed18S2f900M537x518S1ed18464x492S15c14497x488S26506522x485S26506521x504S22a04501x500S2f900477x483
función compuesta (matemáticas),,706,AS1ed10S26905S2fb04S1ed18S26913S33b00S14e40S26902S14e02S14e48S26916S14e0aS34d00M565x619S1ed10502x485S1ed18471x485S26913455x501S26905525x501S2fb04494x513S34d00483x530S33b00481x436S14e02502x571S14e0a473x577S14e40539x558S14e48440x566S26902533x596S26916455x603
función continua (matemáticas),,731,AS11541S2c630S20500S1150aS10002S20500S1000aM532x538S1150a480x488S11541507x485S20500493x469S2c630505x463S10002502x521S1000a468x521S20500495x527
función coseno inversa,,767,AS10e22S2810aS16d18S20700S1f010M549x528S1f010464x496S16d18451x485S20700461x513S10e22481x472S2810a517x473
función discontinua (matemáticas),,732,AS11541S2c630S20500S1150aS10002S2f900S1000aS2f900M532x546S1150a480x480S11541507x477S20500493x461S2c630505x455S10002502x513S1000a469x522S2f900519x533S2f900471x541
función exponencial (matemáticas),,751,AS1ed10S26905S2fb04S1ed18S26913S1f140S2880fS1d218S2f900M545x550S1ed10503x451S1ed18472x451S26913456x467S26905526x467S2fb04495x479S1d218476x514S1f140491x501S2f900481x545S2880f507x519
función exponencial natural (matemáticas),,752,AS1ed10S26905S1ed18S26913S2fb04S1f140S2880fS2f900S16d18M545x550S1ed10503x451S1ed18472x451S26913456x467S26905526x467S2fb04495x479S16d18479x522S1f140491x501S2f900481x545S2880f507x519
función impar (matemáticas),,709,AS1ed10S26905S1ed18S26913S2fb04S15a01S20703S22a03S10e19M545x546S1ed10503x455S1ed18472x455S26913456x471S26905526x471S2fb04495x483S15a01496x499S10e19478x501S20703514x517S22a03508x532
función inversa (matemáticas),,749,AS15b10S2d504S15b00S2f900S15a18M530x530S15a18494x481S15b10471x494S15b00518x494S2d504491x521S2f900495x471
función lineal (matemáticas),,1007,AS1ed10S26905S2fb04S1ed18S26913S19202S26507S20500S1dc28S2f900M545x554S1ed10503x446S1ed18472x446S26913456x462S26905526x462S2fb04495x474S1dc28475x515S19202494x509S26507516x494S20500504x529S2f900477x549
función logarítmica (matemáticas),,753,AS1ed47S2b700S20500S1ed18S2f900M528x526S1ed18472x490S2f900474x483S1ed47499x498S20500490x514S2b700509x474
"función logarítmica natural (primera forma, matemáticas)",,755,AS1ed47S2b700S20500S1ed18S2f900S1dc20S11950M530x551S1ed18470x473S1ed47500x480S20500489x496S2f900472x468S2b700497x450S1dc20486x521S11950508x525
"función logarítmica natural (segunda forma, matemáticas)",,756,AS1ed47S2b700S20500S1ed18S2f900S11551S2e30cS20500S15a1aM534x555S1ed18467x467S1ed47496x474S20500485x491S2f900468x461S2b700493x446S15a1a483x541S11551507x530S2e30c483x511S20500473x529
función par (matemáticas),,708,AS1ed10S26905S1ed18S26913S2fb04S11500S21300S22a04S1764aM545x542S1ed10503x459S1ed18472x459S26913456x475S26905526x475S2fb04495x487S1764a493x501S11500490x512S21300516x501S22a04520x520
función parte entera (matemáticas),,705,AS1ed26S26c02S1ed26S26c02S1ed26S26c02S1ed18S2f900M549x552S1ed18452x476S2f900465x467S1ed26482x494S26c02483x525S1ed26505x470S1ed26530x449S26c02507x501S26c02532x480
función seno inversa (matemáticas),,757,AS1ed10S26905S2fb04S1ed18S26913S1dc28S16d10S20700S22a24S10e22S28136M562x553S1ed10486x447S1ed18455x447S26913439x463S26905509x463S2fb04478x475S1dc28464x483S16d10487x494S20700471x520S22a24475x538S10e22493x536S28136530x534
función tangente inversa,,768,AS10002S26506S21100S16d18S2f900S10e22S2810aM546x528S16d18456x491S21100478x496S10002455x513S2f900459x481S26506496x496S10e22480x472S2810a514x473
función uno a uno (matemáticas),,750,AS10010S2f700S26506S2f900S1ed18M532x529S1ed18468x482S2f900479x472S10010494x498S26506517x515S2f700516x503
funcionar,"vibrar, ejecutar, operar",900,AS14e02S2a532S14e0aS20a00M545x524S14e02484x477S14e0a455x484S2a532512x480S20a00483x509
funciones como modelos matemáticos,,710,AS14402S22622S26602S15d20M533x522S15d20508x495S14402478x493S22622468x490S26602503x478
G,,152,AS10a40S2d701M515x527S10a40498x474S2d701486x504
galaxia,,1278,AS1ee10S22104S22104S23600S20e00S1ee18S22104S22104S23614S2fc04S32107S14c20S28900S14c28S28918S2fb00S2f900S34700S32107S36d03M586x556S1ee18509x410S1ee10531x419S22104503x406S22104515x406S22104541x415S22104553x415S20e00526x446S23614485x437S23600541x443S2fc04524x461S32107485x456S34700487x510S14c20563x517S14c28528x516S28900566x481S28918527x482S36d03478x545S2fb00548x503S2f900549x493S32107487x510
Galilea,,67,AS15411S33b00S2e00fM540x535S33b00482x482S2e00f520x498S15411493x512
galleta,,327,M539x527S36200482x483S1ed02520x490S21410522x519
gaseosa,,328,M528x542S2ff00482x483S19a11475x505S2c305501x518
gelatina,,329,M535x582S32a20475x483S32a10489x483S21400479x553S26c02520x533S15450498x532S15d39494x559S20500483x539
geometría,,1198,AS1dc22S22206S26906S15a16S20500M531x523S15a16489x511S1dc22479x483S20500510x499S22206469x491S26906513x477
Gerrit Lösch,"Gerrit-Lösch, Gerrit Losch, Gerrit-Losch",1169,M541x518S30000482x483S15711457x471S18510516x486S2990a483x468
Gg tactil,,561,AS10a50S15d08S20800M514x520S15d08487x480S10a50488x491S20800486x510
gobierno,,1262,AS2a20cS10002S20500S2ff00M562x528S20500507x471S10002514x485S2a20c539x500S2ff00482x483
Google Chrome,google chrome,868,AS15311S2c500S20500S15318S20500M534x529S15311481x471S15318474x489S2c500494x499S20500466x476S20500480x518
gramática,,920,AS1ed26S23404S26606S1d448S2f900M538x539S1d448463x474S2f900468x462S1ed26488x494S26606508x505S23404489x525
guayaba,,274,M529x525S16c48471x492S10a10493x487S21900494x476S20700511x498S22a00514x480S2fa00515x516S20800487x515
guerrilla,,1070,AS10a17S37601S10a19S37602S36d00S30a00S30000S21410S15d02S26606S30004S21410S15d0aS26612M548x604S10a17522x455S36d00478x465S30a00483x425S37602478x469S37601518x467S10a19487x476S30000486x540S30004486x540S15d02518x524S15d0a470x565S21410498x579S26606493x516S21410497x530S26612487x588
guion,,592,AS14e51S21100S26504S15d39S21400M522x537S15d39479x472S14e51494x508S21100506x473S26504505x491S21400506x464
Guyana,,1176,M526x518S15a1a474x487S2d909483x482S1f010479x503
H,,154,AS11502M515x508S11502485x493
habichuela,,275,M539x520S1000a468x505S1f421474x481S20500461x490S2810a507x484
hábilidad,talento,507,AS17140S15a18S26500S1f740M515x542S15a18485x515S26500495x481S1f740495x459S17140491x504
Haití,,155,M534x518S2ff00482x483S11502504x489S19210513x434S20e00521x475S26500520x456
hambre,,243,AS18004S20600S36d00S34700M521x567S34700480x482S18004488x535S20600497x556S36d00479x523
hamburguesa,,330,M518x533S34400482x483S17210501x500S17218481x500S20500495x522
Héctor Devia,,337,AS1bb10S30a00S33e10S2df03S21b00M548x518S30a00482x483S33e10493x506S1bb10509x459S2df03529x484S21b00518x449
Héctor Devia Robayo,Hector Devia Robayo,780,AS1bb20S21b00S2df04S14c00S33e00S30a00M571x518S33e00482x483S30a00482x482S1bb20514x459S14c00548x475S2df04526x493S21b00518x450
Héctor-Devia-Robayo,,774,AS31400S33e00S1bb10S2df04S21b00M550x518S31400482x483S33e00482x483S1bb10514x466S21b00524x456S2df04529x493
helado,,331,M542x536S35d04482x483S20311490x513S26104513x509S26104528x509S21410520x528
hercio,,945,AS11941S2df08S11520S23f0aM536x526S11520521x496S2df08488x475S23f0a489x496S11941464x488
herramientas,herramienta,1081,M530x536S17748470x505S12d02478x487S21410493x528S2e200510x464S20500496x514
heterarquía,,1141,AS18010S1f748S20500S2ea26M527x523S1f748473x477S18010497x484S20500493x493S2ea26485x508
hexadecimal (sistema numéricos),,1138,M551x529S17614449x498S2f900451x489S14c10466x484S22620465x472S27102536x489S1df20513x486S26506494x499
Hh tactil,,562,AS11540S15d08S21412S21100S22a04M519x533S15d08500x475S22a04481x518S11540481x468S21412497x471S21100482x501
hijo,,168,AS33200S10e02S2c600S2f900M523x543S33200482x482S10e02493x509S2c600479x517S2f900509x529
hipérbola,,1220,AS10050S2880cS28804S1d218S2f900M541x522S1d218475x479S2f900480x511S10050526x492S28804509x483S2880c459x483
hiperónimo,término genérico,611,AS15713S21414S22a00S21400S20500S18511S2f900S1000aM525x543S1000a475x483S18511498x458S20500489x459S22a00504x484S15713501x514S21414501x505S2f900480x475S21400503x476
hipónimo,término específico,612,AS18511S20500S21400S22a04S21414S15713S2f900S1000aM525x543S1000a475x483S18511498x458S20500489x459S22a04503x487S15713501x514S21414501x505S2f900480x475S21400503x476
hipótesis (matemáticas),,1098,M523x524S15d09477x484S10020490x494S29f0c504x477S2f900490x478
hipótesis (matemáticas),,695,AS19200S20500S30007S23f04S2f700S11502M561x526S30007482x483S19200516x486S11502531x511S23f04535x467S20500512x467S2f700545x499
historia,"acontecimientos, biografía, sucesos, cronología",57,AS11502S34500S22b04M538x537S34500482x483S11502508x487S22b04522x507
hola,,174,M538x518S30007482x483S14711517x478S20500505x470S26500503x452
hola,,374,M540x518S30007482x483S11511515x484S20500506x472S26500504x454
hombre,"varón, ser humano de sexo masculino",88,AS1d110S34900S20e00S26506S1ce10M573x530S34900482x482S1d110505x488S1ce10551x488S26506532x503S20e00508x518
hombro derecho,,146,AS17f12S36d00S20600M545x516S36d00479x499S17f12516x483S20600510x505
hombro izquierdo,,147,AS17f1aS36d00S20600M521x517S36d00479x500S20600467x506S17f1a455x483
hombros,,145,AS17f12S17f1aS36d00S20600S20600M545x517S36d00479x500S17f12516x484S17f1a455x483S20600510x506S20600467x506
Homerio Mejia,,976,M545x534S2ff00482x483S11810530x507S20602521x487S30a30488x490S33e10492x507
homosexual,"homosexualidad, sodomita, sodomía, gay",114,AS1ce02S30004S20500M520x541S20500510x517S1ce02477x519S30004482x482
hoyo,pozo,257,AS10003S10048S2f900S20500S2d908M525x534S10048479x494S10003489x465S2f900482x529S2d908487x489S20500475x478
huevo,,332,M553x522S27102538x482S15300521x487S2ff00482x483
humano,,831,AS1e610S20800S30006S1ed26S22b04M558x594S1ed26539x533S22b04539x564S30006482x483S1e610517x502S20800510x517
huracán,,19,M552x552S30c00480x482S33500476x482S10000527x473S26500528x506S2eb06520x527S2f900531x547
huracán,,826,AS13221S22234S20500S13209S22234S2d820S33600S30e30S34610M553x591S13221511x538S13209519x568S22234508x533S22234527x562S20500508x557S2d820458x542S33600476x483S30e30488x492S34610493x500
I,,279,AS19210M511x510S19210490x491
IA,"ia, inteligencia articial",1277,M521x510S19220480x491S1f720501x495
ICBF,icbf,1033,AS18110S18118S20500M514x522S18110502x479S18118487x479S20500495x511
ICETEX,"Icetex, icetex",967,AS10e10S26604S15a1aM524x527S15a1a477x479S10e10483x497S26604508x474
idea,"proyecto, designio",940,AS19200S20500S22a07S30007M551x518S30007482x483S19200516x481S20500525x504S22a07538x470
ideas,"pensamientos, ocurrencia, inventiva, ingeniosidad, imaginativa, opiniones, creatividad",939,AS30007S19200S2ea00S2fc00S30001S19208S2ea4cM536x518S2fc00489x450S30001482x483S30007482x483S19200515x482S19208460x491S2ea00510x449S2ea4c471x459
ideología,,526,M542x574S30007482x483S10011518x484S2ea06517x559S20500507x470S17730517x539S22a04522x519
