dic_gloss,synonyms,sid,FSW
ouvinte,,207,M550x531S33010479x483S10011516x501S26506535x501
OUVIR,ouvir,417,M538x529S33010479x483S10011517x499S20500510x479
P,p,54,M508x514S1da1c492x485
p,,296,M508x515S1da40492x486
palmas,,191,M545x571S14c10522x503S14c18455x503S33e00482x483S2e230525x538S2e230456x539
passado,muito-tempo-atrás,422,M566x558S2ff00479x483S36d00480x527S14c01529x490S2ba05541x522S2fc04520x512
pato,,167,M518x528S2ff00482x483S18520480x513S22114475x504
pato,,5,M518x534S18520477x511S2ff00482x483S22110473x527
pedalar depressa,,166,M527x538S2eb00512x484S2eb48477x506S20350507x462S20350474x486S2f700499x529
pedra,,208,M543x535S36100482x483S10a00502x509S20600521x506
Pedro Ponce Leon,,199,M548x527S2ff00482x483S1ea10522x505S1ea18457x506S23000523x484S23010451x485
perceber,,209,M529x541S2ff00482x483S10000486x511S20600507x518
Perguntar,perguntar,230,M518x609S30004482x483S10000487x522S10600489x583S26504492x561
permanecer,"desde-antes-até-agora, manter",424,M524x528S35f00488x483S36d00476x524S1c310460x481S26601440x488S2fb05459x512
pessoa,"PESSOA, Pessoa",427,M510x530S22b04491x500S1ed26491x471
pessoas-ver-esquerda,,415,M530x583S14451501x530S1445f478x552S26521517x570S32403482x483
piano,,132,M552x543S14c50512x475S14c58466x475S22520507x458S22520460x457S26c02537x499S26c12449x498S2fc04494x532
Policia,"POLÍCIA, polícia",440,M518x552S2ff00482x483S14c52478x509S22512462x509S26602468x536
policia,,163,M518x529S22125470x514S32a10482x483S18211486x512
policia,,73,M518x532S2ff00482x482S14c52478x508S22512462x508
polícia,,329,M518x538S17d40493x523S32a10482x483S22124468x522S30004482x483
Porque,"porque, Por que, por que",267,M551x573S30c00482x483S10040505x524S10048482x543S20500491x545S23806526x535
PORQUÊ,PORQUE,471,M529x521S10049472x491S10041488x490S20500476x480S23b05505x484
PORTO,CIDADE DO PORTO,450,M518x521S1da41493x479S22f03483x500
Portugal,,12,AS11e12S22b04S36d00M531x533S36d00479x467S11e12500x475S22b04515x503
Portugal,,201,M535x533S36d00479x468S11e12500x476S24e34514x503
Portugal,,202,M549x532S36d00479x469S11e12500x477S23904529x502
Portugal,,283,M539x538S36d00479x462S11e12507x477S20500529x464S22b04513x508
Portugal,,291,M535x542S36d00479x459S11e12500x467S20500525x460S22a04515x495S11e50507x512
Portugal,,301,M546x530S36d00479x470S11e51516x476S20500508x492S25504520x508
Portugal,,482,M552x527S36d00479x496S11e12500x504S26500535x509S11e50529x473
Portugal,,7,AS11e12S22b04S11e50S36d00M535x550S36d00479x451S11e12500x459S20500525x452S22b04515x487S11e50508x520
portugal,"PORTUGAL, Portugal",371,M525x525S36d00479x476S2b700506x487S20500483x514S11e52466x488
Portuguese Sign Language Alphabet,,331,
Portuguese Sign Language Numbers,,332,
pouco,,171,M510x520S21b00491x481S1eb37491x493
prato,,249,M536x525S15a37464x502S21100477x510S1dc21485x491S2c300510x475
PREPARAR,,355,M553x531S1ce20504x469S1ce28470x469S2710d526x500S27111447x501S2fb04490x525
preto,preta,91,M538x542S33200482x482S1c500508x489S15d01465x519S28803471x497
prisao,,187,M525x514S10e51495x487S10e59475x489
PROFESSOR,,452,M536x603S2ff00482x483S18510511x489S20500509x474S10050514x529S2a404508x567
professor,,145,M538x598S2ff00482x483S18510513x488S10040515x526S10048477x526S2a40c510x562S2a414472x562
proprio,,200,M537x552S1f720517x537S26500522x519S2f700523x507S33b00482x483S36140493x502
Q,q,55,M524x510S1f520500x489S28803476x490
qual-dos-dois,QUAL-DOS-DOIS,386,M551x597S14e30513x542S14e38447x537S23600512x580S23614442x572S30d00482x483S35600482x483
quarto,,72,M536x530S20500494x517S22a04520x515S20500495x494S33100482x482S14752514x494
quem,QUEM,416,M542x614S22b04503x584S1ed26503x555S2ff00482x483S10001501x504S26500528x511
quinze,"Quinze, QUINZE, 15",365,M528x512S15d02473x493S1f902513x488
R,r,48,M510x516S11610495x484S37d06489x509
R,r,63,M507x516S11610492x484
r,,297,M512x516S13710489x485
Rafaela Silva,,290,M518x550S1eb07493x521S22927467x535S33b00482x483S21100478x525
reciclagem,,160,M530x539S20310501x462S20318484x462S14c02473x510S14c2a498x516S2df12471x481S2df06510x482S21100493x485
referencia,,144,M522x519S10028478x488S10041494x489S20600500x481
RIR,"rir, risos, RISOS",434,M524x551S30150495x476S22f04486x537S20e00512x520S30d00482x489S20300492x517
rosa,,92,M523x518S2ff00482x482S1f502508x487S20500495x482S20500495x507S22a04493x493
roupa,,179,M552x521S1d401512x490S36d00479x484S20800502x511S26a00525x479
roxo,,101,M559x517S2ff00482x482S15d50540x487S1f750517x499
roxo,,98,M545x517S32b10482x482S22110519x481S1f750519x493
S,s,43,M507x509S20010492x491
s,,298,M508x508S20110493x493
sabedoria,,61,M534x518S35a00482x483S10011513x488S2bd00513x467
SABER,"SABER (PRÁTICO), HABILIDADE, TER JEITO, TALENTO",339,M537x573S2a204507x545S33706509x499S33702478x500S35000481x483S14b10500x521S20e00525x513
sala de estar,,1,M532x556S18538467x455S18530506x455S2b714469x532S22104509x444S22104479x444S11e40509x497S11e48468x497S2b705518x532
sala de Jantar,,74,M557x525S2ff00482x483S20600535x511S18500507x510S27a02508x434S27a1a471x434S10004511x402S1000c482x402S2fb04496x437
sapo,,210,M555x540S32a00482x477S36a10490x511S16d0e489x523S27100515x523
saude,,140,M524x515S36d00479x486S18001468x495S26506496x501S20500514x502
Se,se,261,M527x549S33100482x483S20e00474x537S26a03484x521S14711506x502
segredo,"código, SEGREDO, CÓDIGO",396,M529x544S30004482x483S1ea10495x519S26902476x528S21100516x509
SEM PENSAR,,348,M525x518S2ff00482x483S1ce10491x460S20500515x477
SEMPRE,,462,M514x525S1da41489x476S2ea09487x503
SIGNWRITING,"ESCRITA DE LÍNGUA GESTUAL, SignWriting, SW",338,M518x539S15d3a483x479S15d3a484x508S15d50483x511S20500491x486S16d50485x461S2f700506x532
Sim,sim,232,M540x553S30104482x477S20320524x517S22e04523x535
sim,SIM,413,M541x592S30104482x477S20320524x517S22e04523x535S18d33522x561
sintaxe,"Sintaxe, SINTAXE",403,M532x537S1ed16513x463S1ed1e469x467S27106515x494S27112474x497
sistema,"Sistema, SISTEMA",395,M541x526S24522460x508S1f540512x475S2450a510x508S1f548475x475
sistema,,158,M541x519S1f720500x482S1f728481x482S2450a510x501S24522460x501
Social,social,264,M542x524S14c51470x490S14c59504x487S22511458x478S22517524x477S37b03494x512S37b0b495x511
sociedade,,186,M549x521S20320484x506S20320502x506S20300483x479S20300501x479S2d706522x485S2d71e452x486
sofá,,78,M563x554S18514467x455S1851c511x455S2fb00493x446S22100511x475S22100481x475S11e40507x520S11e48470x521S2fb00492x511S2c305536x527S2c314437x530
solidao,,168,M513x527S10000493x474S2ea06488x512
Sopa,sopa,276,M541x578S30004482x483S15a37474x547S15a31489x555S22b04525x536S20500493x522S22b00506x531
soprar-vela,,135,M524x553S33600476x483S1f136490x524S22222510x519
suicidio,,153,M545x518S2ff00482x483S12f02515x483S21600532x472
suicidir,,126,M555x518S32a10482x483S1dc02525x471S21700544x461S20500510x475
sujar,,81,M518x543S2ff00482x482S14c52478x519S22512462x519
sujo,,184,M518x539S2ff00482x483S14c52472x511S22526457x507
SUPERIOR,,448,M527x529S15d1a474x489S18010497x514S28901492x472
SURDO,,455,M559x527S2ff00463x482S32a10481x482S2ff00501x483S10011538x497S20500537x484S20500514x512
SURDO,,461,M541x531S2ff00482x483S10011520x501S20500519x489S20500494x510
SURDO,,467,M541x538S30908482x479S10011520x508S20500519x496S20500495x517
surdo,,122,M538x530S32a10482x483S10011517x494S20500494x519
surdo,,9,M538x546S32a10482x483S10011517x494S20500494x519S2880d510x526
surdo,surda,64,M544x531S20500509x515S10011523x501S20500520x488S2ff00482x483
surdo-mundo,SURDO-MUDO,414,M549x540S32a10482x483S10011517x494S2880d529x520S15d01495x508S20500484x523
T,t,56,M515x512S1dc02485x488
tarde,,20,M552x517S2ff00482x482S20600530x476S15d21514x484
teatro,,113,M562x543S2ff00482x483S15a01504x508S15a09469x520S27100522x502S27114438x504
Telefone,telefone,270,M536x518S2ff00482x483S19a02516x489
telemobil,celular,271,M526x519S15a36474x481S14e50475x488S22510504x487
tem-2,tem-2,392,M544x526S10002506x511S1000a463x511S28803524x479S2881b457x475
TER,"ter, há",248,M544x565S10002513x522S23004519x547S34700482x483
terreo,"térreo, Terreo",275,M517x557S15a5a483x443S15a50502x464S22b04500x496S23102500x531
toalha,,82,M560x545S1ce04538x513S1ce0c440x515S1ce20520x454S1ce28457x455S22a04505x490S22a14483x490S2c700519x488S2c711458x490S2fb00491x461
TODOS,TODAS,456,M516x527S10001495x474S2e706485x512
Todos,todos,260,M532x550S16f40502x450S16f48472x450S2d70a503x477S2d712468x477S15a40504x508S15a48488x508S20500497x539
tópicos,Itens,402,M530x531S1dc02500x469S22500499x488S10009470x479S22a14479x516
trabalhar,Trabalhar,259,M523x588S30a00482x483S20300493x541S20302503x573S20600501x558
trabalho,,147,M523x515S20302484x485S20302477x500S20600501x495
TRÊS,3,351,M508x512S1ca10493x489
tribunal,,125,M544x523S1ce02505x478S1ce0a463x478S23604505x504S23610456x506
Triste,triste,231,M521x537S33200482x489S15d03498x514S30104482x477
TU,,341,M511x528S10040490x498S26500497x472
tudo bem,,217,M553x515S36d00479x491S17f12484x498S20600527x486S26606523x499
Tudo bem 2,tudo bem 2,279,M521x525S36d00479x475S20500480x491S20500510x492S17f12465x510
TV,,197,M526x515S1dc02475x491S10e00511x485
U,u,53,M507x515S11500492x485
Uau,uau,256,M546x593S30a00465x483S30a00500x483S34d00465x483S34500499x483S14c02504x535S14c0a469x535S28904516x563S28904531x562S2891c480x564S2891c463x563S37b06526x558S37b06466x559
Universidade,universidade,112,M521x521S36d00479x480S11500473x491S20e00452x504S22f00446x485
V,v,57,M507x515S10e00492x485
v,,299,M512x516S14007488x485
ver,,161,M534x532S2ff00482x483S10e20511x502S26500520x488
ver-esquerda,olhar-esquerda,423,M518x535S30102482x477S32112487x499S10e11468x505S26502445x505
Verbo,"VERBO, Verbo",406,M545x530S31510482x483S1dc00492x500S26500523x503S22124523x491
VERDADE,"VERDADEIRO, VERDADEIRA",473,M531x627S30004482x483S11500489x522S15a37481x592S22a04491x560S11551493x601S20601472x582S2f700519x620
verde,,86,M548x531S36d00479x469S22b00532x483S1f552513x505S1f502512x476S20e00534x519
vermelho,vermelha,90,M518x565S2ff00482x483S1f502492x508S21100493x534S22a04493x550
vermelho 2,,281,M518x581S30004482x483S1f502493x539S20e00495x521S22a04495x566
Vida,vida,254,M541x546S2ff00482x483S10e00520x498S2ea06516x531S20500518x487
Vinho,vinho,253,M589x530S30005482x483S1f520517x501S2c400549x494S21100509x516
VIP,,344,M537x518S10e02507x490S2ff00482x483S20600497x467
vocabulario,,162,M529x520S15a48471x490S10e10485x487S2c300503x480S21100510x506
vocabulário,"VOCABULÁRIO, Vocabulário",407,M523x528S14c18478x473S10e11492x494S21100484x514S26900507x481
VOZ,"voz, garganta, GARGANTA",430,M527x570S36a00482x477S1ec0e491x525S21100514x508S23600479x553
voz,VOZ,431,M539x570S2b701520x500S10e54490x540S36a00482x477S20e00495x519
W,w,58,M509x524S18600491x494S22a00493x476
X,x,59,M507x515S11a20492x485
Y,y,84,M514x520S19a00486x480S22a04493x505
y,,300,M514x520S19a20486x480S22a04494x505
Z,z,60,M525x513S10610474x487S2450a494x495
