dic_gloss,synonyms,sid,FSW
pomačkaný (UPOL),,3215,M541x606S15411507x395S1541f460x447S15411514x551S1541f489x582S15419481x476S1541d507x504S22a03501x410S22a03501x567S22a17508x578S22a17474x441S22a05494x495S22a11507x490S20351484x417S20339488x428S22104495x395S22104483x457S22104504x475S22104529x499S22104505x549S22104484x575
pomáhat (UPOL),,3587,M541x517S15d32478x492S15d3a459x491S22b00507x487S22b00525x487S20e00476x483
pomáhat B (UPOL),,4630,M521x530S15d39481x481S15d31492x481S26524490x506S36d00479x526S36d00479x470
pomalu,pomalý,569,M530x534S37606469x466S20500499x521S20500487x509S20500474x496S15d02503x501S26602489x488
pomalý (UPOL),,4632,M521x530S36d00479x471S3780a464x472S37804464x502S15d02488x499S20500484x519S20500471x513S20500459x508
pomeranč,,5746,M540x521S15d39460x498S19d50481x480S20500468x484S2c305513x486
pomlouvat,,351,M536x534S37606464x466S20500487x516S20500478x507S20500468x498S10a51503x508
pomlouvat (UPOL),"pomluva, drby",4153,M545x591S33100482x483S37a06476x569S37801468x538S20610483x559S10a20504x504S10a50519x565S22e04499x531S26602485x571
pomoc (UPOL),,2703,M517x524S15d39483x501S15d31494x501S22a20492x477
pomoci,pomoc (biol),301,M516x526S15d39484x500S15d31493x503S22a20500x474
pomoci jemu,,1220,M516x528S15d39484x502S15d31493x505S25520494x472
pomoct A (někomu) (UPOL),,4152,M519x529S15d39481x506S15d31496x504S26620493x471
pomoct B (UPOL),pomoct mě,4327,M520x531S15d39480x481S15d31497x481S22b04492x501S20500495x469
pomoct_mi,,1969,M521x613S11511494x555S11519483x552S26624493x583S20500510x548S36d01479x521S30a00479x482
pondělí,,165,M535x517S2ff00482x482S20500495x483S20500495x504S15a10523x486
pondělí (UPOL),,2594,M550x518S2ff00482x483S20500495x484S20500495x505S15a10521x479S22b04534x487
ponožky A (UPOL),,3213,M523x547S15d59478x465S15d51494x461S15d59483x524S15d31500x522S20500482x453S20500488x513
ponožky B (UPOL),,3216,M521x513S1ed3e480x487S2ea00506x488
popisovač (IMoTeSP),,957,M523x519S15d3a477x493S18550480x504S20500489x481S26506508x499S20600500x481
popisovač (IMoTeSP),,964,M525x525S15d39475x502S18550486x510S20500476x492S26507512x488S20500497x476S20500486x484
popohánět A (UPOL),,4154,M538x597S2e612461x534S14c30509x565S14c38469x566S2e60a505x534S30300482x477S31310492x493S33c10489x507S26620492x532
popohánět B (UPOL),,4155,M548x590S34500482x488S30150495x477S15d04507x563S15d0c481x563S26900532x550S26900532x531S26910459x553S26910459x534
pořád (UPOL),,2595,M528x588S3090c482x479S1ce10498x557S1ce48480x558S20700510x541S2eb28491x531
porada A (UPOL),,3525,M544x601S35000482x483S15d01515x537S15d09471x548S27100504x564S2711c465x575S2fb04499x595
poradit A (mně) (UPOL),"připomenout A (UPOL), radit A (UPOL)",4161,M520x518S15d59480x495S18502484x482S20610486x506
poradit C (někomu) (UPOL),"učit (někoho), radit E (někomu) (UPOL)",4162,M538x536S18557505x509S18559463x487S26f07508x486S26f17473x465
poradit D (někomu) (UPOL),"vysvětlit, vyjasňovat (UPOL)",4163,M556x577S36d01479x522S20600505x535S1dc11514x547S1dc19495x547S30e00479x483S23407527x533S23411473x536
pořádný A (UPOL),,4635,M546x520S15d40504x481S15d48454x481S2fb00492x514S2880a524x484S2881a476x488
pořádný B (UPOL),,4636,M518x551S36a00482x477S35300482x477S26506490x537S20500477x536S20500508x538S18501486x516
porod (UPOL),,2688,M561x532S36d00479x468S36d00480x519S15d40508x501S15d48474x502S20500526x519S20500465x521S2d200535x505S2d210438x505
poroučet A (UPOL),"úkol, nařízení, nařídit, rozkaz",4165,M528x525S15d39473x489S20500482x480S15b29473x489S24004502x476S2f900515x520S10051486x502
poroučet B (UPOL),,4166,M562x606S30500482x479S10026532x566S10003478x585S22e03509x568S33c10489x505
port (IMoTeSP),,956,M569x560S15d48481x443S15d48477x533S20500503x439S28802461x516S22b02539x457S22b02431x533S10002503x457S15d01485x527S20e00483x509
port (IMoTeSP),,961,M566x524S15d49476x499S15d01502x478S20500497x512S28802475x475S22b02536x508S22b02434x501S10002501x508
Portoriko (UPOL),,2984,M525x548S15a57482x452S15a57483x509S10e41495x465S10e4f495x523S20500475x452S20500476x502
Portugalsko (UPOL),,2985,M540x529S10b00490x483S2ff00482x483S21100527x481S22b04524x499
porušovat B (UPOL),,3527,M557x530S1ea09463x493S1ea01491x492S20500486x487S23500499x471S23510444x470S26826507x514S2fb00535x498
posadit (UPOL),"posadit se, sednout si",4167,M531x598S30300482x477S15d28479x548S15d20508x548S22e04514x579S22e14477x580
posbírat,,1637,M555x538S15d38485x512S17d20444x478S18520487x518S17d20489x463S17d20532x479S26505474x497S26504491x490S26503518x503
poškození (UPOL),,2689,M537x603S10059473x540S10051497x540S20f10497x568S23504498x585S35100482x483
poskytnout A (UPOL),dát,4168,M538x598S15d39482x558S15d0f498x575S20500494x558S26900522x571S30300482x477
poskytnout B (UPOL),věnovat,4169,M526x569S15d37491x535S1712f510x549S20e00495x542S26507508x529S34500482x483
poskytnout C (UPOL),,4170,M542x604S1dc41519x550S1dc49462x551S23415468x572S23403511x574S2fb04496x597S30300482x477S33c10489x508
poslanec A (UPOL),,4637,M575x533S36d00480x467S36d00478x511S14c03504x507S2b701517x482S1ea02535x483S2ea00560x483
poslat A (UPOL),,4171,M524x533S20320476x518S14c20501x467S26507491x500
poslat B (UPOL),,4172,M529x536S20320472x521S14c20506x465S26507496x498S16f4a474x503
poslouchat,,1971,L587x518S2ff00482x483S16036560x495S18536521x487S26a02541x486
poslouchat A (být poslušný) (UPOL),,4174,M575x583S15d39484x560S15d40498x556S21100520x561S27100535x562S35b04482x483
poslouchat B (něco) (UPOL),,4175,M591x532S3082a492x478S17b36563x504S18536525x497S26f02545x492S33000476x488
poslouchat C (hudbu) (UPOL),,5078,M557x524S33c00482x483S18507538x497S1850f442x497S22a02520x494S22a16464x494S20500517x482S20500472x482
poslouchat D (UPOL),,5318,M582x522S30806482x478S16027559x471S18520521x506S26a03543x489
posloupnost (IMoTeSP),,1503,M544x528S20300456x513S1f502466x499S21f21466x479S14c00521x473S22a07503x496
posloupnost programu (IMoTeSP),,511,M544x526S1440a455x473S22b14455x496S22136488x473S11502514x493S2920c498x492
posmívat se A (mně) (UPOL),,4207,M548x600S35d04482x483S11544512x551S1154c480x552S26f00508x584S26f10463x586
posmívat se B (někomu) (UPOL),,4210,M522x598S35a04479x483S36d01480x532S11541497x565S1154f472x573S26f01483x540S26f11447x559
pospíchat  (UPOL),"rychle, honem, spěchat A (UPOL)",4211,M533x527S26f07489x474S20e00491x499S15d39467x493S2f700521x475S15d51475x504
postava (UPOL),,2754,M577x587S30105482x477S1e140553x526S1e148508x525S21100537x538S22b24536x557
postel,,185,M536x530S11540510x470S11548475x470S2b844464x506S2b835515x506
postel,,396,M522x547S10e40507x452S10e48477x452S22a20492x496S26624490x517S2fb04492x487
postel,,5867,M536x597S11540510x537S11548475x537S2b844464x573S2b835515x573S34400482x483
postel (UPOL),,4624,M525x534S11540510x467S11548475x467S2b824487x501
postfix (IMoTeSP),,837,M526x533S1ed4e473x502S15d40507x506S22b04505x468
postižený,,1230,M529x539S10008514x475S36d00479x462S10000468x472S22f24488x510S2fb04490x533S2fb04496x533S20e00493x494
postupovat (UPOL),"postup, schody",4212,M531x534S11559469x509S11551488x509S20500493x500S22a07504x495S22a17488x485S22a07518x482S20500506x482S22a17501x469S20500520x467
posunout (UPOL),posunout (např. skříň),3602,M572x560S35400482x483S30c30489x489S15d40527x533S15d48459x533S26606542x539S26616481x539
posunout B (UPOL),,4214,M537x525S18048463x510S18040506x510S26600518x476S26610468x476
potit se A (UPOL),,4222,M524x518S35d04482x483S15a12465x488S31210490x486S20e00512x475S26606494x488S2f800485x461
potit se B (UPOL),,4223,M535x568S30300482x477S1f540514x499S1f548470x513S22f04510x531S22f14467x544S2fc05498x553
potkat,,20,M546x530S11521495x486S11509479x489S20500495x469S26601524x508S26615455x472
potkat A (UPOL),,4224,M546x531S11521495x487S11509479x490S20500495x470S26601524x509S26615455x473
potkat B (UPOL),,4225,M549x522S11511496x495S11519478x495S20500495x478S26602519x494S26616451x494
potlesk,,283,M547x541S2ff00482x482S14c10524x469S14c18455x470S2e200527x508S2e218455x509
potom,,389,M523x521S20600490x479S11551496x496S11559477x496
potom A (UPOL),,4642,M519x512S1f420490x497S22214481x489
potom B (UPOL),,4643,M526x528S11559475x503S11551496x502S20600503x492S22f04501x473
potom C (UPOL),,4644,M541x528S34400482x483S15a10506x501S20600519x503
potom já,,1433,M541x523S11502511x508S1150a461x508S2b825491x477S20500496x512S36d00479x491
potomek (IMoTeSP),,787,M518x530S16c28481x483S2c600499x469S10050503x500
potřást rukou (UPOL),,4975,M543x571S30104482x477S15d40524x544S22f04493x552S2f700499x540
potřeba (UPOL),,5214,M528x515S15d48473x487S20600495x485S18040497x500
potřebovat,potřeba,450,M528x515S15d48473x487S20500495x485S18040497x500
potřebovat,potřeba,595,M528x515S15d48473x487S20600495x485S18040497x500
potřebovat (UPOL),,3961,M523x515S15d48478x487S20600500x485S18040492x500
potřebovat B (UPOL),,4226,M529x573S30a00482x483S20500499x540S15d48480x546S15d02502x547S33c10489x503
potvrdit (UPOL),,4227,M518x596S20351497x574S20b00490x557S15d39486x573S30c00482x490S30154495x476
poukaz (UPOL),,3463,M571x510S1ed40501x491S1ed48476x490S26512455x494S26506531x496S1eb40547x490S1eb48429x490
pouštět páru (UPOL),,4931,M552x588S17630524x572S23400515x553S32a10482x483S15430526x521
používat,"používá, žít, žije",928,M538x529S36d00479x508S1dc51508x506S22f20489x470S20e00495x489S1dc59463x505
používat,"užívat, využívat",1645,M528x523S15d39494x500S17f02499x488S20e00488x477S26a03472x485
používat B (UPOL),využívat,4243,M525x529S15d39491x484S17f02496x472S20e00496x491S26f03475x499
povaha (UPOL),,4218,M542x534S36d00479x467S20320511x482S20326474x489S37703520x495S3770b461x502S22f04510x510S22f14474x512S2fd00494x528
povedlo se,"povést, povede",1322,M530x609S15d39482x580S15b29483x579S15d5f497x586S15d01502x509S31a00482x482S20500520x502S22b04499x532S30004482x482
pověsit A (UPOL),odložit,4058,M586x561S1ea10561x506S1ea18532x507S22b04570x531S22b14533x531S33c00482x488S32416489x496S30356497x477
pověsit B (UPOL),odložit,4059,M571x588S32a00482x483S10a39524x530S10a10533x528S20700553x527S22b24533x558
povídat A (UPOL),"povídat si (s někým), mluvit (s někým)",4259,M549x538S17d10511x476S17d18466x475S22104509x465S22104452x463S22114523x465S22114466x463S27102519x493S27112470x494S2fb04496x532
povídat C (UPOL),,4261,M546x530S33b00482x483S10012499x512S2ea08531x505
povinnost,"povinnost 1, závazek",1376,M531x523S15d48469x478S10041490x493S20500489x479S2890a502x480
povinnost,povinnost2,1075,M527x522S10049474x492S10041485x491S2890a498x478S20500472x491
povinnost (UPOL),,4651,M527x533S15d38474x487S10041488x503S20500497x499S24104499x467
povodeň (UPOL),,5499,M541x544S14c58459x513S14c50504x513S22b00508x480S22b10463x480S26607519x456S26617474x456
povolání A (UPOL),,4652,M537x532S30004482x483S19a10473x512S26600521x493S20500504x520
povolání B (UPOL),,4653,M529x518S17d48473x503S20700471x482S15d03490x491S26902511x502
povolení,,1365,M545x531S1dc03515x469S1dc0b455x470S22b24493x501
povrch (UPOL),,2687,M527x529S15759491x472S15d51504x477S21100493x495S2710d474x503
požádat,,1160,M519x521S15d38480x479S10a50493x495S20500502x481
pozadí (IMoTeSP),,1504,M516x533S22c04494x491S15d02489x467S15d0a485x496
požadovat,"požadavek, žádost, žádat",1177,M522x521S15d48477x479S10a40495x495S20600500x480
požadovat A (UPOL),,4262,M526x524S15d28474x482S10a00487x498S20500507x494S26f04486x477
požadovat B (UPOL),,4263,M532x516S15d38468x485S10a50471x490S20610498x492
pozdě,později,395,M536x516S15d02476x484S15d0a464x497S2c300510x492
pozdě B (UPOL),,2596,M524x578S33b00482x483S15d32497x559S25504499x538S15d01496x513
pozdravy A (UPOL),,4654,M573x547S30300482x477S15d00527x518S26a00546x524S2f700553x540
pozítří,,1345,M556x517S30006482x482S1dc40521x480S26500542x467S20e00542x488
pozítří,,377,M559x527S30005482x482S26a00532x485S1dc40516x497S20e00536x504
pozítří (UPOL),,2597,M557x518S30006482x483S1dc40521x475S26500543x467S20e00544x485
poznámka,zapsat,1077,M531x529S15b09469x506S1f457510x495S22b03494x470S20500482x506
poznat (UPOL),,4267,M538x549S2ff00482x483S11520522x489S2df02519x525
pozor,,461,M540x523S20300489x508S20c00512x509S10e20493x476S37706460x514S26500517x484
pozor,,505,M524x523S1f759502x495S20c00476x510S10e20488x477
pozvat (k sobe) (UPOL),,5119,M537x535S18218464x465S18210472x487S2d226488x507S26625515x502S2fb04512x529
práce,"pracovat, udělat, udělat2",38,M528x515S20300497x484S20600471x490S20300497x500S37b06481x507S37b06512x491
práce (UPOL),,3217,M532x516S20302493x484S20302494x501S37706507x490S37706470x509S20600468x494
Prachatice (UPOL),,5443,M519x529S21410504x521S22a00505x472S20500491x476S15d38482x491S15450504x492
pračka (UPOL),,4919,M535x595S32105482x483S10030517x540S2ee0b516x573
pracovat,,336,M524x510S20600502x494S20348476x491S20340483x495
pracovat,,688,M521x516S20300479x483S20600499x494S20300479x501
pracovat A (UPOL),práce,4268,M551x570S20610517x557S20348490x551S20340497x555S33c00482x483
pracovat B (UPOL),vyučit se,4269,M547x526S36d00479x474S1f502510x485S20e00521x481S22e04530x506S22e14457x508S1f502478x486S20e00469x482
pracovitý,těžká práce,529,M540x560S20300492x527S20c00512x538S20300492x545S35300482x482S31000482x482S37706505x534S37706464x552
Praha,,27,M536x534S19a48465x467S19a40508x467S22b14470x497S22b04514x498S2fb04493x528
Praha,,334,M531x534S1f548470x466S1f540516x466S22b14470x497S22b04514x498S2fb04493x528
Praha,,404,M531x534S19a4a469x467S19a42511x467S22b14469x497S22b04513x498S2fb04492x528
Praha,,427,M531x532S20340516x469S20348470x469S22b14470x492S22b04514x493S2fb04492x526
praha,,5838,M540x578S34c00482x483S19a02519x517S19a0a461x519S22b04524x547S22b14458x548
Praha A (UPOL),,5446,M528x530S20342512x471S2034a472x471S22b04512x490S22b14472x491S2fb04492x524
Praha B (UPOL),,5444,M536x532S19a48465x468S19a40508x468S22b14471x492S22b04514x493S2fb04493x526
Praha C (UPOL),,5445,M529x534S1f540513x467S1f548471x467S22b14471x495S22b04513x495S2fb04492x528
přání,"prani, přát si, prat si",1862,M526x524S1ce00504x476S1ce08474x476S2f900479x519S2f900510x519
přání,,1397,M535x524S1ce00465x494S1ce08513x494S26620491x480S2f920510x476
přání (UPOL),,2598,M579x621S1ce38426x541S1ce30452x541S22a04460x576S22a14426x577S1ce30557x543S1ce30504x533S1ce38531x544S1ce38478x533S22a14533x578S22a14482x571S22a04564x578S22a04511x572S26826483x605S30201482x478S31530490x498
prase,,1833,M518x553S30a00482x482S16d10496x504S2e500489x526
prase (UPOL),,3432,M522x519S15d41499x496S15d49478x496S20600490x482
prášek (UPOL),,2366,M520x518S15d39480x484S10051490x497S21100507x483
přát,"přát si, blahopřát",1364,M527x525S1ce08472x495S1ce00505x494S26a20486x475
pravá noha od stolu,,5831,M547x518S20500537x443S17640523x433S17648516x427S2ff20476x483S22b04522x455
pravda,"funkce 2 (IMoTeSP), opravdu",159,M534x532S33b00482x483S11510489x502S26500520x498
pravdaL,,1996,L532x534S11510489x504S20500519x507S26600516x475S32403482x483S33b00482x483
pravděpodobnost (IMoTeSP),,1042,M534x581S31000482x482S35600482x482S14c50510x527S14c58465x530S2a528489x548
pravdivostní (IMoTeSP),,737,M532x534S33b00482x482S11510489x503S26600516x504
prave,,199,M528x517S15d39472x490S15d31481x494S20600506x484
právě,,1993,L521x569S34400483x481S30150496x468S15d39479x546S15d31493x546S20600478x535S36d03479x522
právě A (UPOL),,4657,M518x575S30300482x477S34c00482x488S15d39480x552S15d31491x552S20600480x538
právě B (UPOL),,4658,M548x564S30300482x477S15d00529x537S2c601522x504
pravidelně A (UPOL),,2600,M547x591S1000a480x545S10040490x543S20610513x546S30201482x478S33b10493x513S26826492x575
pravidelně B (UPOL),,2599,M547x573S1000a480x545S10040490x543S20610513x546S30201482x478S33b10493x513
pravidlo,zásada,1217,M527x521S15d08487x482S18010497x487S20500474x479S20500474x500S22a04507x506
právník,,5849,M538x606S35000482x483S11520520x531S11528472x533S22e04521x576S22e14467x575S2fb00495x600S22b24496x555
právo,,751,M531x530S11520515x470S11528471x470S22b24492x500S2fb00493x482S22e04514x504S22e14470x503
právo (UPOL),,4659,M531x530S11520515x470S11528471x470S22b24492x500S2fb00493x482S22e04514x504S22e14470x503
pravý (UPOL),,3157,M530x534S11520515x466S11528470x467S22e04513x503S22e14472x506S22b24492x504S2fb00494x488
praxe A (UPOL),,2691,M521x532S10049480x501S10041496x502S20600497x489S22f04496x468
praxe B (UPOL),,2692,M559x515S1f840500x499S1f848482x499S20600491x485S2d517460x496S2d517442x496S2d50f523x496S2d50f539x498
prázdný (UPOL),,2622,M520x520S1595a486x502S1c551495x480S21100480x483
přechod (IMoTeSP),,1515,M524x520S17618476x480S10050486x490S26606494x486
před,před (místně),1457,M519x524S2b704489x500S15d0a482x475S15d02492x479
před,před (časově),1650,M529x516S15d48496x489S15d40510x486S28902471x485
před (chviličkou) A (UPOL),,3088,M528x540S15d0a486x500S15d02490x503S26f04488x526S36e10480x461
před (chviličkou) B (UPOL),,3090,M559x582S26f04519x568S18210524x546S36e12475x533S30300481x477S31310491x493S31530488x501
před (UPOL),,2402,M516x525S15d0a485x475S15d02489x478S2b704495x501
před 14 dny (UPOL),,2605,M551x536S1f502520x480S14420529x464S14a20536x521S26504534x500S36d00479x483
před B (UPOL),,2601,M529x522S15d48496x495S15d40510x492S28902471x491S20500506x478
před C (UPOL),,3093,M548x581S26504529x566S18210525x546S36d03479x531S30300482x477S31310492x493
před D (UPOL),,3150,M528x514S26602472x496S15d10509x487
před hodinou A (UPOL),,3091,M528x528S1f502496x472S2e73e491x496S20356513x513S37906473x519
před hodinou B (UPOL),,3092,M525x519S1f502476x481S2e400496x486
před měsícem (UPOL),,3094,M522x544S1f550497x475S22b04506x514S26504507x494S36d03479x456
pred-dvemi-roky,,105,M532x531S36d00479x497S1dc02494x507S2df08508x469S20500522x501
předám,,2000,L535x534S1ea10512x513S1ea40511x466S1ea18465x512S1ea48467x466S26720493x477
předat,,1064,M529x524S18535471x505S1853d502x497S26527493x476
předat,,1986,L535x534S1ea10512x513S1ea40511x466S1ea18465x512S1ea48467x466S26720493x477
předat,pověřit,1124,M528x524S1ea18471x503S1ea10505x503S2b720485x476
předat,předat2,1638,M523x518S15d38477x492S26527510x483S18520479x498
předat,předat3,1642,M530x525S1ea19470x474S1ea17509x497S2b727503x474
předat květiny (UPOL),,3171,M527x525S17440473x491S17439477x509S20500495x503S26627505x476
předat kytky (UPOL),,4184,M514x537S18540488x496S18548486x522S2b720488x464
předat kytky (UPOL),,4185,M514x537S18540488x496S18548486x522S2b720488x464
předat mi,,1241,M533x520S1ea10510x499S1ea18468x497S36d00479x487S26623496x480S20500494x507
předat mu,,1242,M532x523S1ea10509x502S1ea18467x500S26627501x477
předbíhat (UPOL),předběhnout,4270,M519x521S1f548482x490S1f540492x497S2d707492x480
předek (IMoTeSP),,963,M524x529S15428491x480S10600508x471S36d00479x510S26604508x499
predevcirem,,219,M545x546S2ff00481x482S1dc10521x485S20500494x503S36d00479x524S20500493x535
předevčírem A (UPOL),,2603,M538x526S2ff00482x483S1dc40474x489S20500495x504S2d509519x511
předevčírem B (UPOL),,2602,M521x547S2ff00481x483S1dc40473x489S20500494x504S36d00479x525S20500493x536
predikát (IMoTeSP),,1505,M541x537S20310526x404S20318474x405S2f900503x424S33b00482x483S1ed0e490x511S1ed26521x473S26500518x505
predikát 2 (IMoTeSP),,1506,M562x580S20310519x382S20318479x381S28812452x384S22232469x467S26500512x471S1ed26495x554S26500521x543S2880a540x385S33b00481x441S14412476x466S2f900524x531S33b00482x525
předjíždět (UPOL),,4660,M528x600S15a50496x544S15a58491x573S2d80e457x559S21404504x585S37102473x530S32d10478x483
předloni (UPOL),,2604,M541x570S36d00479x476S1dc02494x489S36d00479x539S20e00524x480S1dc20517x540S20500507x546S22a04525x494S36a10489x525S36a10491x462
předložky (UPOL),,4661,M524x523S1ed26505x477S1ed2e483x478S2890e477x508
predmet,,380,M520x522S1ce30481x478S27102505x482
předmět A (UPOL2),,5731,M542x584S1ce30512x528S1ce38466x528S2e513459x561S2e50b515x561S35000482x483
přednáška,"mluvit, povídat",5779,M526x543S33b00482x483S14c12495x508S22622479x517S26a00449x503
přední levá noha,,2317,M524x518S20500453x467S2ff20476x483S17640468x468S17648464x459S22b04459x486
přednost,předem,1195,M521x574S1150a485x475S2df0a502x427S20500484x437S11514504x458S1150a478x533S11504499x544
předpoklad (IMoTeSP),,618,M529x562S26a04471x533S15d0a493x439S20e00480x519S10028482x532S10001496x528S15d02502x444S26504510x465
předpřítomný čas,,1745,
představit se (UPOL),,4273,M546x531S36d00479x469S15d43516x475S15d4b461x474S21100533x491S21100457x494S22b04513x501S22b14472x500
představit si A (UPOL),představa,4274,M541x566S31600482x488S14c10518x503S14c18459x504S2a20c516x537S2a214460x538S30150495x477
představit si B (UPOL),představa,4275,M583x524S31600482x487S30921490x479S1eb10512x504S1eb18489x504S1ee10557x502S1ee18440x502S26506540x506S26512467x507
předvolání A (UPOL),,3528,M517x523S10020502x478S26903484x504
předvolání B (UPOL),,3529,M517x524S11520502x477S26903484x505
prefix (IMoTeSP),,838,M523x521S1ed4e504x480S15d40500x494S28802477x485
přehled (UPOL),,4349,M534x517S20300498x502S37806467x509S11531480x483S26606504x484
přehlídka (UPOL),,4350,M540x534S11812508x472S1181a460x509S26602470x467S26606474x477S26616493x504S26612493x517S22614503x490S22614476x525S2fb06534x495
přehrada (UPOL),,5447,M540x528S15b20521x473S15b28468x473S37d0b532x489S37d03461x489S22b03505x504S22b15472x504
přejet A (např. člověka) (UPOL),,4276,M546x598S11549486x559S15a51523x575S32a00482x481S2dd07487x544S33630476x497
přejet B (obecně) (UPOL),,4277,M546x598S2dd07487x544S15a51523x575S32a00482x481S15a57487x561S33630476x497S33c10489x503
přejet C (obecně) (UPOL),,4278,M528x606S33c00482x488S30251495x477S15d49490x576S15d41505x583S20e00514x564S26601481x558
překládat (UPOL),"překlad, přeložit",4279,M536x535S15a37472x476S11551480x486S20500464x477S20500476x466S2a401503x507
překonávat A (UPOL),,4280,M531x590S31000482x483S33310496x496S35830488x505S15d09493x561S15d41508x567S20e00517x550S23401494x536
překonávat B (UPOL),"vydržet, zatnout zuby, překonat, zadržet",4281,M521x598S35200482x488S30250497x477S36d00479x539S20352479x550S21100496x568S22b04478x568
překročit A (UPOL),krok,4282,M517x531S15a50483x488S15a50504x504S2b800494x470
překročit B (UPOL),,4283,M528x516S15a0a473x504S10e13477x484S2c300502x493
překvapení,být-překvapený,1427,M547x536S30d00487x482S36d03478x525S1eb10514x499S1eb18472x501S1dc10523x439S1dc18466x440S26620499x447
překvapený (UPOL),,4662,M542x539S30d00482x483S1eb40508x520S1eb48467x519S26500521x500S26510464x497S1de40520x464S1de48458x464
prelozit,,251,M528x525S15a37480x490S11551488x500S20500472x491S20500484x480S2a508507x476
přemýšlet,,609,M562x539S30007482x482S10011514x488S2e201535x509
přemýšlet A (UPOL),,4284,M559x542S10a11509x490S31600482x488S2e201532x512S30251497x478S33b10494x513S35750489x511S35740509x510
přemýšlet B (UPOL),"sen, zdát se, rozmyslet A (UPOL)",4285,M570x522S30908482x479S2e501547x468S22521516x478S14c01527x490S31630489x496S33f10490x508
přemýšlet C (UPOL),,5234,M570x522S30908482x479S32114490x494S22521516x478S14c01527x490S2e501547x468S35b04482x487
přenos (IMoTeSP),,966,M541x592S14c16487x473S14c12478x409S2fb04487x586S14410509x552S14418466x546S27100501x533S27114459x528S23100486x433S23118486x453S2fb06527x442
přepínač (IMoTeSP),,839,M559x582S1470a495x458S15d40494x429S37800499x456S27206515x419S1ed10509x550S1ed18466x550S27a0e531x528S27a16442x528S2fb04496x576
přepínání (IMoTeSP),přepínat,1517,M520x534S1470a481x504S15d40480x475S37800485x502S27206501x465
přepnutí (IMoTeSP),,606,M508x541S10e50493x458S10e30492x511
přepychový (UPOL),luxus,4665,M550x543S36200482x483S30f00482x483S1c510520x479S1c518445x515S2df17448x483S2df0f530x449
Přerov (UPOL),,5448,M537x535S2ff00482x483S15d10500x502S27102522x495
přerušení,,1253,M531x544S1ea49475x507S1ea41503x502S20500495x494S2fb00496x538S2a208503x455S2a210469x457
přerušení (IMoTeSP),,568,M520x537S11559480x484S11550503x507S26700497x463S20e00508x485
přerušit (UPOL),,4286,M548x514S1ea01500x493S1ea09472x493S20500496x489S22e00531x487S22e10452x487
přes (biol),hyper,2224,M520x526S15a5a480x514S17120481x493S2c300494x474
přes A (UPOL),,2986,M531x521S15a06470x487S15d41481x492S2c300505x479S21100512x507
přes B (UPOL),,2987,M524x532S15d3a476x495S15d40487x505S21100509x502S26600508x468
přesměrování (IMoTeSP),,789,M543x537S1470a456x485S15d40464x510S26606483x470S15d26516x464S26600462x474
přesně (UPOL),přesný,3152,M527x532S1004a473x487S10010487x492S20500493x469S26904511x504S2f700515x525
přesný,,5783,M515x523S1004a485x495S10010497x493S20500505x477
přesouvat položky do dalšího období,,1171,M591x522S15d18409x477S16020429x480S18550460x492S28806445x501S16020490x480S18550512x494S16020540x480S18550566x493S28806553x510S28806497x509
přestat (UPOL),,3889,M541x536S17c20521x471S17c28463x469S22104523x464S22104464x464S22a04524x499S22a14467x499S18520516x521S18528460x520
přestávka,,1254,M511x541S1ea27490x513S27206488x459
přetečení (IMoTeSP),,562,M536x621S30007482x482S18517517x490S20500514x473S1470a485x568S2b701497x564S18120494x592
přetrpět,,1980,L521x599S30d00482x475S36d03479x514S14c52482x525S20352497x584S22b04498x550S21100485x555
přetrpět_vlevo,,1981,L522x601S36d01480x515S21100484x557S14c52481x527S20352496x586S22b04497x552S33b00478x475
přetypování (IMoTeSP),,790,M522x562S15d39485x440S1ea00497x447S20500512x437S1ea20481x541S1ea08478x532S2df24485x506S37c1b485x446S37c1b486x447
prezident,,5530,M539x588S35000469x483S34700495x483S36d00479x527S36d00480x584S10052455x561S10050524x549S2d708481x544
při B (UPOL),,4667,M533x527S1ee26511x479S1f426467x478S2880e489x515S22204517x474
"přibrat A (někoho, něco) (UPOL)",přijímat (UPOL),4287,M564x593S32405482x483S14c57538x526S20357499x572S26603517x553S20357484x555S26613501x535S14c59521x509
přibrat B (ztloustnout) (UPOL),tloustnout,4290,M550x601S32a00480x483S14c14514x563S14c1c468x563S36d00478x529S36d00481x597S26506535x564S26512457x565S30c30487x488
přibrat C (ztloustnout) (UPOL),,4291,M552x524S32a00482x483S15418466x498S15410519x499S26512448x505S30c30489x488S26506537x505
příbuzný (UPOL),teta (UPOL),4668,M532x535S11520517x466S11528468x467S2990c517x503S29914472x502
pridat,,272,M527x520S18557508x481S1855f481x493S20500472x499
přidat,"víc, navíc",4288,M521x526S18518496x484S18520486x475S20500480x484S26600502x496
přidat (UPOL),,4669,M529x519S20302496x499S18520485x482S20500516x491S26500515x504S37706471x506
přidat víc (UPOL),,5192,M561x588S1811a485x559S18520480x548S20500509x554S26500499x572S20500548x554S20500527x554S33c00482x483S26500523x573S26500547x573
pridavat,,416,M524x515S15a56492x503S18520475x485S20600502x489
přihlásit se (UPOL),hlásit se,4292,M577x527S11520537x483S2ff00482x483S27206558x487
příjem,"zisk, výnos",1114,M521x529S15d39479x488S15d41498x471S2d602488x492S1f502506x505
