dic_gloss,synonyms,sid,FSW
Keller,,6870,M579x594S35d04426x482S34700454x482S35c00482x482S34700509x482S35d04538x482S10004564x564S10050534x528S2c700535x563
kennen,,17775,M547x566S30140482x477S34e10490x507S15d11512x494S20600525x479S14c0a467x542S2f900463x561S30e30488x497
kennen-nicht,,3808,M572x588S35d04451x489S34700481x489S35d00512x489S15d21549x497S30a00451x489S30a00481x489S30a00512x489S2fb03536x491S20500540x484S22b03532x522S30142481x476S10b43511x544S20500506x577
Kernkraftwerk,,24467,M624x605S2381c570x549S23804607x548S35d04378x484S15d19577x523S36500543x482S34c00517x482S35d04434x483S35d00458x482S34700408x484S15d11601x523S2f900557x553S35d04494x482S20300542x523S37800548x537S37902528x529S36d00490x526S26504556x537S36500587x482S1cf40424x535S2f900432x573S15d48563x578S15d40605x577
Kieferorthopädie,,17343,M617x590S35d04404x484S35000531x482S34a00560x482S1ed40435x500S21100433x521S28806409x523S20500395x508S34400463x483S35d04492x483S11059472x555S11031489x537S20600466x547S2f900477x585S1ce10595x471S20600576x470
Kiel,,732,M569x558S36a00512x477S20500535x513S10053548x487S34700482x477S35700482x477S37906515x556S35c00512x477S35d04451x477S37906469x556
kiffen,,15800,M607x524S35d04422x482S35d00542x483S34800451x482S36500481x482S34700511x483S20310566x509S26a04580x495
Kinderhand,,22887,M590x581S15d59537x548S15d51558x530S35d00554x482S20500537x540S34c00524x482S22a04563x556S35d00471x484S35d04411x484S34800441x484S15d50426x545S23404447x567S26706449x553
Kinderstuhl,,22871,M589x598S35d04412x482S15d50452x531S26706479x539S23404476x555S35d00472x482S34800442x482S34500523x483S35d00553x483S11020561x530S22b04565x559S2f900567x593
Kinn,,7030,M518x544S30004482x482S10000485x514S20500504x516
Kitzler,,11138,M576x584S35d04423x482S35d00481x482S34800452x482S36100511x482S35c00540x482S36d00470x520S36d00471x580S10a34486x550S21810455x568
kitzlig,,11140,M576x584S35d04423x483S35d00483x483S34800453x483S36100510x482S35c00540x483S20f02509x547S14e15445x544S14e1d535x542S36d00483x527S36d00483x580S22522521x544S22526474x543S20f02488x548
Klammer-auf,"Klammer, (",13594,M562x597S35d04437x483S35c00467x482S34c00498x482S33b00526x483S10a28456x531S28814434x555S10a38456x571
Klammer-zu,"), Klammer",13595,M573x597S35d04437x483S35c00467x482S34c00498x482S33b00526x483S10a20527x530S2880c561x559S10a30539x571
Klassen,,24340,M593x577S15d48464x544S20e00485x565S22114484x543S18040485x557S35d04407x482S35c00438x482S34c00468x482S36100497x483S34700526x483S35d00557x482
Klassenlehrer,,3648,M599x576S15d48446x539S20e00466x564S22114468x545S18040468x557S35d04434x483S35c00465x483S35c00530x481S1ce20557x523S1ce28511x522S26a00572x507S26a10505x504
klatschen,Klatsch,8016,M547x560S35d04453x482S35c00482x482S34c00511x482S1f739479x532S1f751493x535S21100517x534S2f900477x555
Klebstoffe,,13716,M620x599S34500495x482S34400554x482S35d04379x482S36500584x483S35d00526x483S35c00406x482S34700436x482S35000465x482S15d39459x575S15d51476x576S15d51484x533S22a04490x563
kletterte,,13187,M563x631S20320516x580S20320477x553S14c20512x524S14c28474x590S22a00517x561S22a10480x572S2fd04499x625S35c00467x483S35d04437x482S34700497x484S35d00527x484
Klima,,11041,M574x576S35d04426x482S35c00456x482S34800485x482S33b00513x482S34c00538x482S15d00519x527S15d08465x526S26b04512x558S26b14461x558
klingeln,"klingelt, klingelte",24742,M617x585S35d04395x483S35c00426x483S34800456x483S35d00486x483S35d04515x483S35c00570x483S34700543x483S1ea20594x530S27102572x536S2f700575x578
Klon,,16234,M562x585S34400496x482S35d04437x482S35c00466x482S35d00526x482S15d18441x558S16011462x561S26506489x567S18510505x563
knallen,,2317,M565x591S35c00529x482S34c00497x482S2f700441x552S20311465x553S20319496x553S37600477x568S28a0a497x528S28a12448x530S2f700535x547S35d04435x482S35d00465x483
knüllen,,16773,M587x590S20500551x544S20359527x544S20331531x549S2e920499x542S15051465x528S15039465x563S35d04413x483S35d00440x483S35d00551x482S34600468x483S34700523x483S35c00495x483
Koalition,,5468,M563x580S35d04436x483S34400466x482S34c00496x482S35c00527x482S16f12489x536S16f16485x555S20800512x551S2eb26511x565
Kochfeld,,10949,M619x611S2f700450x586S23614386x584S2f700398x604S23600438x566S10b3f441x541S10b37394x553S35d04381x482S34400409x482S35800438x481S34700525x483S35d00583x483S36500496x482S35c00555x483S15d51531x546S2e802551x569
Koffer,,1707,M547x586S36500511x482S36d00487x526S37702528x527S37700539x549S20310531x571S23600489x561S35d04452x482S34400482x483
Komiker,,11778,M606x585S35d04424x482S34400452x482S33b00481x482S34800511x482S35d04540x482S10019454x542S1f140469x544S21000480x524S22f07506x526S1ed26587x521S22b04587x555
kommst,,14221,M582x578S10a17556x550S34400482x482S33b00513x482S35d04452x482S28a02517x543S10a12483x551S30a30458x489S30a30489x488S30a30521x488
komplex,"Komplexität, komplexe, komplexes, komplexen",14033,M623x609S35000469x482S33b00439x482S35d04559x483S36100587x483S34700529x482S35c00499x482S35d04377x483S34400408x483S14c20490x539S14c28463x539S18541490x589S18549458x590S2241b497x528S22413446x528S2880c519x570S28814450x569
Komplex,,14031,M623x576S35000469x482S33b00439x482S35d04559x483S36100587x483S34700529x482S35c00499x482S35d04377x483S34400408x483S36d00469x528S15002476x538S20500497x565
Kondom,,11157,M578x611S35d04422x482S34400453x483S35d00483x483S36d00480x523S1ce20501x549S1ce28467x549S2b704498x587S2b715478x587S34400512x482S33b00542x483
Konjunktion,,2667,M586x598S1ce48479x553S1ce10497x553S20800495x588S26602523x568S26616449x570S1d110557x558S1d148418x559S35d00482x483S35d04421x482S34400452x482S35700513x483S34600543x483
können-nicht,kann-nicht,7232,M569x579S30126482x476S30c30488x495S20320532x513S20340505x563S20350554x564S2a10a515x534
konnten,,3681,M562x584S26504485x519S34400519x482S20350513x532S20350547x532S22a04548x555S22a14512x557S2f900512x577S2f900547x579S2fb04530x575S36e10444x517S15d00484x489
Kontoführung,,9557,M611x589S22a04470x565S22a14420x565S2f900421x584S34400476x482S2f900470x584S35d00447x482S35d04389x482S34400418x482S15350469x531S15358418x532S36500518x483S34600547x483S35d04575x483S1ce50550x536S1ce59520x537S26626575x549
Kontra,,9559,M600x543S35d04425x483S34400453x483S35d00482x483S35d04511x482S34c00539x483S2f900588x486S26500585x493S1c520570x515
Konzern,,9453,M608x609S35d04392x483S34400422x482S35d00453x483S36100483x482S35d04542x483S35d00572x483S34700514x483S15050522x540S15058450x541S22a04530x583S22a14456x585S2f900532x602S2f900454x604
koordinieren,,3138,M578x583S34400452x482S35d04422x482S35d04482x482S35d00512x483S34800542x484S14c59472x552S14c51491x557S20600494x537S26626528x560S20600517x536
koordinieren,,2726,M578x583S34400452x482S35d04422x482S35d04482x482S35d00512x483S34800542x484S14c59472x552S14c51491x557S20600494x536
Kopf,,5259,M528x517S35d04482x482S18110516x486S18118473x486
Kopf,,14578,M544x518S34400482x483S30007482x483S20500513x478S15a11521x467S22a03502x466
Kopf ohne Bewegung,,14389,M518x517S2ff00482x482
Kopfkissen,,16897,M618x592S35d04524x487S34800552x488S36100582x488S30151484x477S10021561x534S10029529x534S24402565x559S2441a530x559S36500469x488S15d17495x505S35d04382x488S34400410x488S35000440x488
Kopfrechnen,,12641,M595x597S14c00556x544S22520494x526S14c08500x543S22520552x527S35800531x482S22a14504x582S35d00559x482S22a04563x580S35d04471x482S34700501x483S35d04406x482S10011442x490S20500434x475
Kopfschmerzmittel,,11825,M634x602S20500496x472S20e00558x559S36d00524x522S30e30583x493S30e30393x490S26504615x525S1f552555x532S34500528x483S33b00577x482S35d04387x483S34400414x483S35000441x482S36500469x482S30e30475x492S30e30446x491S30e30418x491S30e30533x490S1f55a520x538S20e00523x565S22a04558x579S22a14524x584S2fd04539x596S1eb07614x496S1de01594x521S15d01493x484
kopieren,,3006,
kostet,,12644,M561x583S35d04439x483S34400467x483S36100497x483S35d00525x482S15d48469x540S1ea0d489x546S20c00498x570
krabbeln,,12943,M562x596S2fb00525x563S2fb00518x562S26507537x583S26507536x570S26511514x570S26511514x583S20352505x533S20356494x549S36d00479x518S23610523x508S2361c440x513S34c00481x482S37706520x539S37706470x555
krabbelt,,17715,M578x572S35d04422x483S26502480x529S22514523x559S20500470x545S20600483x544S15a1a493x557S11812508x539S34c00452x483S35000482x483S34700512x483S35c00542x483
Krallhand,,23223,M516x513S15002485x488
Krampf,,12398,M575x593S30e00424x482S30e00454x482S30e00482x482S30e00510x482S35010523x505S30e00539x482S35d14437x502S36520552x505S34c10469x502S33b10493x508S20357473x541S20341487x552S26611452x525S26605507x571
Krankengeschichte,,12193,M628x568S35d04404x483S34c00434x482S35d00463x483S34500560x483S15002449x529S20600456x557S36d00445x522S35d04504x482S34700531x483S36d00550x519S15d02601x500S15d0a592x520S2ea00612x471S2ea4c598x478
Krankenversicherung,,5184,M604x567S36500450x482S34800568x482S26a00553x528S1ea40545x546S34700478x481S35d04508x482S36100538x482S15002413x541S20500411x531S36d00395x522S30a00398x483S34c00398x483
krankhaft,,12199,M591x573S36500555x482S35d04408x482S20600490x562S36d00484x524S15002486x530S34c00439x482S35d00469x482S35d04498x482S34c00527x482S31030534x490
Krankheit,,8763,M611x572S35d04389x483S34c00419x482S35d00448x483S35d04478x483S15002437x531S20600441x561S34800545x483S34c00516x483S35d00575x483S11549538x545S11541556x534S20500541x538
Kranz,,22256,M563x603S35d04438x482S35d00497x482S34c00468x482S36100527x483S15320497x528S15328474x528S28b0c520x540S28b14441x540S15327494x579S1532f462x580
Kratzer,,16861,M590x612S35d04554x483S34c00440x483S35d00469x483S36100498x483S34700526x483S35d04411x483S15050502x532S15058461x525S26600504x578S26604517x582S26610469x567S26614454x569S2fb04485x595S2fb04490x595
Kräuterweis,,7745,M622x607S34800463x483S34400433x482S36100532x483S15032472x523S1503a433x524S2e508475x551S2e510440x552S10011570x485S30007532x483S26500571x466S20500560x474S37a06433x605S37a06481x605S37a06528x605S37a0e574x605
Kredit,,9569,M577x615S34700453x483S35d00541x482S34800512x483S10e40505x523S10e48466x524S10e10505x582S10e18467x585S2b704504x558S2b714467x559S35d04423x483S35d00482x483
Kreuz,,17533,M562x596S35d04438x483S34800497x483S34400468x483S36100526x483S1f056502x530S22b04502x566S22b06499x568S1f020533x570
Kristina,Kristina_Tworek,24333,M538x559S31400482x483S20600509x519S14010509x489S33e10492x506S37706470x557S37706498x557
Kuba,,3009,M583x565S35d04436x481S34600466x482S35000497x482S34c00527x483S16f28537x471S20600561x482S37a06442x563S37a06487x563
Kubus,,2284,M568x638S1ed48479x530S1ed40514x530S35000497x482S34600469x482S35d04441x482S22a06543x538S22a12461x539S22b04552x552S22b14451x551S20500505x534S36d00433x634S36d00479x634S36d00525x634
kümmern,sich kümmern,7813,M564x517S11010532x487S2ea00549x489S30007495x482S35d04468x482S34600495x482
Kunde,,12491,M598x517S35d04438x482S35d00497x482S34600467x482S34700526x482S15d11558x482S20600576x473
Kundengespräch,,21929,M608x592S35d04394x482S35d00450x484S34600422x483S34700540x484S15d11479x484S20600493x474S35d04510x483S34500571x484S10008544x539S10000562x524S27100568x561S27114517x577
kurz,,4849,M561x563S35d04439x483S34600466x482S35d04497x481S36100525x482S15d40528x532S15d48456x532S26502508x541S26516478x541S2f900508x557S2f900480x558
kurz,,16287,M603x540S33210555x496S26604574x510S2ff00540x483S15a01580x485S35d04424x483S34600455x483S35d04484x483S36100512x483
kuscheln,,8827,M532x582S14c0a462x538S14c02484x559S37020467x520S31600472x482S2f900458x558S2f900508x577
Kwanzaa,,7482,M574x560S10020498x527S10028481x527S11e20551x529S11e28422x529S30a00482x482S34010492x505S26606518x543S26612448x544
Lack,,16979,M548x589S20e00536x542S35d04510x483S34c00482x483S35c00455x483S15d39500x560S15d34508x542S26500515x523S15d39463x533S20e00491x531S26504478x574S15d50468x541
Lagerverkauf,,22722,M632x591S36500522x484S2d608585x537S1ea4f489x553S2d610519x538S35d04441x484S34700551x483S1ea42566x558S1ea4a536x558S1ea47613x554S35d04579x482S35c00386x483S34c00413x483S22f14390x577S14c31440x544S14c39396x543S22f04446x577
Länder,,22566,M619x585S15d51490x539S2e836507x557S35c00451x483S34c00482x483S35d00513x483S22a07521x536S15d51543x521S2e836541x545S22a05573x534S15d51590x545S2e836587x569
Langeweile,,18314,M613x527S35c00406x483S35d00468x483S35d04498x483S31930566x491S34c00437x483S2ff00558x483S15d00568x500S20600591x511S31930412x494S31930444x493S31930474x493S31930505x493S31930535x492S34700528x482
Lars,,1552,M528x606S37a06480x604S10002496x558S10049483x555S20e00489x543S2ea08509x524S37706496x560S35c00482x482
Lasse,Lasse_I,23210,M591x606S34800517x483S37806499x604S37806464x604S2f900524x565S1ce40569x534S33e00447x483S31430525x494S1ce28517x531S37806534x604S11811479x484S31630454x495
Lauf,,15911,M561x586S14750501x540S14758474x560S34c00466x482S34600495x482S35c00438x482S36500525x482S27104497x571S27110454x538
laufen,"laufe, lauft",4851,M560x590S35c00440x482S34c00468x482S34600497x482S36500524x482S2eb00501x523S2eb4c478x531S20340502x565S20348480x575
Lavendel,,13336,M630x589S10019507x559S35c00395x482S36500453x482S35d00511x482S34c00424x482S34700540x483S34700482x482S35c00569x482S1f141524x541S20f00495x550S15d02603x510S2ea00587x521S37b00586x492
LBZH,LBZHs,15482,M588x588S35c00421x483S36100484x482S35000452x482S1dc20443x526S14720478x534S10020504x535S2450a511x570S34c00543x482S11502558x539
legen,,17086,M572x575S15d30506x549S15d38482x549S35c00428x483S34700456x483S35d04483x483S34700509x483S35d00536x483S2930a522x548S29312443x548
legen,"legen-hin, legen_hin, liegen",18123,M546x560S15d50527x533S2ff00482x483S2b700526x506S2f900523x520
Lego,,1535,
Lehre,,15180,M562x565S35c00438x482S34700526x482S35d04496x482S34700467x482S18520512x548S18528466x550S26a00509x529S26a10466x529
Lehrkunst,,2931,M602x587S35c00399x483S18528412x553S35d04456x483S34700428x483S18520449x553S26500452x527S26510414x528S34600485x483S35d00512x483S36100538x483S35d04566x483S18507568x534S24804546x544S2f700554x580
leicht,leichtgradig,13160,M579x582S35c00421x483S34c00452x483S34800482x483S35800512x482S35d00543x483S15d31513x559S15d39464x558S2e50e502x529S2e516465x532
leihen-ich-mir,,3044,
Leistenprofiltaster,,4926,M620x576S35c00380x483S34c00407x482S34800434x482S36100464x482S36500584x481S35000502x482S34400557x481S35d04529x482S20302436x542S37706407x549S19c02443x531S14c02476x535S26602462x560
Leitung,,12151,M562x560S35c00439x482S34c00467x482S34800495x482S1ce20532x530S26602498x543S1ce28471x529S26612436x543S35d00526x482
Liebe,,12623,M563x573S15d01482x549S36d00478x524S20500486x534S15d09472x550S31630536x495S35c00438x482S35000497x483S34700527x483S31630506x495S31630445x494S34800469x482S31630476x494
Lieben,,16620,M593x575S15d01480x542S36d00479x522S20500484x528S15d09475x541S31600483x482S34010493x504S1ed26541x526S23404547x561S26606563x547
Liege,,22867,M548x597S35c00452x483S34800483x483S35d04512x483S11532477x556S22a04494x574S2f900495x592
Liegestuhl,,22874,M596x610S35c00404x483S34800434x483S35d04464x482S11532441x547S22a04459x565S2f900460x582S34500500x483S34600560x483S35d00530x483S11020567x542S22b04571x572S2f900574x605
Lilie,,13533,M604x590S34800453x482S35c00482x483S34800510x483S35c00425x483S34700539x483S1dc20459x529S1ce48512x560S1ce40582x509S1ce40535x560S28a09548x525
Linguist,Linguisten,12077,M578x593S35c00453x482S34800481x482S35d00511x482S1dc41511x519S1dc49470x518S1dc40554x563S1dc48423x562S22b05527x548S22b13449x549S2e200547x523S2e218437x521
Linien,,24751,M594x584S35c00407x483S35d00466x482S34800496x483S10050452x547S34800437x483S34700527x483S35d00558x483S22c07471x536S22c05508x535S22c02487x568
Link,,4031,M564x575S35c00436x482S34800467x482S35d00498x482S35d04528x482S10050482x545S17f1a465x543S26500488x531
links,,1666,M536x586S22f04511x572S20500492x546S20500480x545S35c00482x482S15d59486x560S15d51508x545
links,,15942,M578x557S35c00421x483S34800452x483S35d00482x482S35d04512x482S36100542x482S15d48454x530S28812430x536S2f900415x546
Lippen nach innen,,3855,M518x517S35300482x482
LKW,,12050,M595x559S35c00433x482S35d04468x482S36500531x482S1dc20451x526S14010485x527S18720531x530S34700404x482S34700559x482S34c00496x482
lob,Loben,6005,M588x545S35c00454x482S34400482x482S35000510x482S15d11565x508S22f03551x524
Lochen,locher,17145,M548x576S35c00453x483S22117493x557S34400482x483S35800512x483S1801d500x550
locker,,5490,M578x561S34400482x482S35d04511x483S35c00452x482S14c02502x536S14c0a460x538S23700539x530S23710413x531
lockig,,15516,M604x577S36b00541x482S35d04481x483S10011581x502S22a04586x562S2f004584x536S35c00422x483S34400451x483S34800511x482S35800541x482
LÖFFEL,LÖFFEL PMS,6206,M594x563S26500508x507S34400438x482S2f900465x558S22a04465x541S1a000571x516S35c00406x483S1a000415x518S36500475x483S2f900539x551S34700518x483S15a12530x520S22a04540x535S10012490x524S35c00558x483S1da12447x523S37d0b461x534
Logik,,17146,M606x662S35c00423x483S35d04482x483S34400453x483S34800512x483S35d04542x483S14712583x493S22a04591x515S22a04592x553S22a04591x590S22a04591x627S26500591x534S26500591x572S26500590x608S26500592x647
Lübeck,,14881,M572x603S35c00427x482S34600453x482S35000482x482S34700509x482S35d04536x482S22a10453x563S17d50499x588S17d58452x586S18550497x538S22a00510x563S18558456x538
Lücke,,17122,M561x590S35c00440x482S34600468x483S35d04497x483S34700525x483S2f900508x527S1ed16507x564S26600506x533
lüften,,14057,M592x617S36500465x483S34600436x482S35c00408x482S35d00495x482S36d00444x524S14c27506x531S14c2f396x537S14c01434x535S14c09470x535S26802455x562S26816433x574S26802456x587S26816431x601S33706579x498S33706544x498S33816527x498S33816564x497
Lumturis,,20433,M590x577S31400439x485S2fd06474x489S2fd06476x498S2fd00456x485S2fd07459x481S2fd00442x482S2fd01435x484S2fd02433x494S2fd02437x498S2fd01434x480S2fd02435x484S2fd06472x499S34010449x507S1dc01485x503S29504476x528S37706431x575S37706460x575S36100525x481S15d20554x508S26507577x500
macarena 05,,7512,M540x560S37808526x475S2ff00485x482S36d00479x520S3790a462x520S3780c464x543S15d09493x524S15d30521x449S37b09522x507S20500516x530S2f900515x541
Mädchen,,2714,M548x578S34a00496x483S36d00484x523S1f744528x539S20e00514x546S22f04508x564S33b00468x482
magnetisch,,18434,M618x569S35d04439x483S35d00468x483S35d00523x483S20600489x528S1ea0e498x546S1ea06478x546S34c00411x483S34700494x483S33b00383x483S34800553x483S34500582x483
Mai,,17488,M579x601S33b00451x483S34c00482x483S34800513x483S14c20556x495S14c50553x570S22b04559x533
Mai,,8543,M548x535S33b00452x482S34800512x482S34c00481x482S1f510491x520S2fb00492x510S20500510x516
Mailadresse,,22479,M604x587S26d06585x539S33b00400x484S34a00429x483S34800458x484S35c00487x484S34c00533x482S35d00564x483S1eb20503x568S26500514x550S1dc40510x515S15d03559x545S15a06558x563
Malta,,3383,M578x586S33b00422x483S34c00452x483S34c00542x483S35c00482x483S35d00512x483S11502463x556S22b04448x556S26606443x562
Manager,,3515,
Managua,,893,M584x614S22104425x550S22104556x548S26a12450x553S26a06536x553S1dc28471x544S1dc20502x544S1f418410x562S1f410555x560S33b00436x482S34c00466x482S35c00498x483S34c00528x483S37a06533x612S37a06498x612S37a06459x612S37a06419x612
manche,,17107,M578x625S33b00422x484S34c00450x484S14c50503x528S14c58463x526S2a400502x564S2a410463x566S2a200502x594S2a218465x597S35800511x484S35d00481x482S34700542x483
Mandarine,,8325,M623x575S33b00394x483S35d00569x482S35d04511x482S35d00453x483S34c00423x483S34c00481x483S34800540x482S18d50455x529S20339417x546S2f900420x570S20339542x542S1f751563x543S1f730603x541S2a208578x521S2f900543x566
Mangel,,24094,M593x601S33b00408x482S34c00437x482S35d00467x482S35d04497x482S34700527x483S35c00557x482S15d50508x574S15d58475x574S26600514x539S26610473x537S2f800486x523
Mann,,536,M615x518S33b00468x483S34c00495x482S18510590x478S26606556x476S16011531x475S30007495x482
Manuel,,256,M531x541S37900482x464S37703483x502S37816484x459S10012480x472S20500468x468S20500468x490S2a602514x477S37906477x539
Märchenstunde,,15612,M597x594S35800488x483S34a00431x483S2fb04465x579S2ea4c451x556S2ea00472x543S18001461x520S18009439x532S33b00402x483S35d04459x483S34500531x482S35d00561x483S20312573x558S10020556x533S2e309573x529S37806541x565S37800560x562S37800562x562
Maria,,22254,M531x631S31400482x483S33e10492x505S10a39478x541S10a51497x535S20500492x525S2a228495x557S10a31503x591S10a59477x587S37806486x629
Maria,,1461,M551x596S31400482x482S33b00482x482S36b00482x482S18200463x523S18208512x522S27100511x545S27114450x542S2fb04492x561S37906501x594S37906463x594
Marie,,1919,M551x538S33000476x483S31400482x483S34c00482x483S1d410522x492S20800517x511S37a06489x536
markieren,,797,M579x564S15d0a445x545S11502463x544S21100498x548S26506514x545S33b00421x482S34c00451x481S34800512x482S35d04481x482S35d04543x483
Marktfrauen,,16307,M594x570S33b00420x482S34c00451x482S15050457x524S15058424x523S29212392x542S2920a484x546S2fb04447x564S36d00538x519S18251539x530S2a602577x530S20500566x527S20500566x544
Marokko,Marocco,17655,M596x581S33b00420x483S34c00451x483S34400513x483S35d04482x483S35d04544x483S15a02550x469S15a06549x522S26a02582x468S26a16532x521S37a06423x579S37a06478x579S37a06534x579
März,,9085,M562x552S33b00437x482S34a00467x483S35d04496x483S36100526x483S22522511x520S14412525x521
März,,17789,M562x609S26500506x538S35d04496x482S20e00525x573S34a00468x482S15d39451x556S15d50455x564S20e00477x563S15d39498x580S26504462x594S15d34500x560S33b00439x483S36100526x483
Massagestuhl,,22877,M596x606S33b00404x482S34c00433x482S36100462x482S16f50461x546S16f58408x547S2a308464x569S2a310409x570S21800407x533S21800472x532S34600560x483S34500502x483S35d00531x483S11020545x536S22b04549x566S2f900552x599
Maße,,15166,M563x560S33b00437x482S34c00467x482S36100497x482S1ce40488x528S1ce48466x528S26606511x544S26612432x544S34700527x482
mästen,,15723,M562x592S33b00438x482S34a00466x482S36100496x483S35d00526x482S16d28478x567S1ea0d526x532S22b03499x543S22b03511x556S22b03524x568
mastubieren,,8178,M547x583S27104480x540S36d00477x521S34c00481x482S17632493x558S33b00453x483S36100511x482S36d00480x579
Mathematiker,,1576,M596x625S33b00466x482S14c00514x548S34c00498x482S14c08461x546S2fb04490x619S22130506x538S22130507x533S22130458x537S22130458x532S22b04518x588S22b14464x589S1ed26577x535S22b04577x568
Maul,,17327,M562x532S33b00438x483S34c00468x483S34600498x483S35c00526x483S22114410x504S17e20431x517
Medaille,,2279,M547x563S33b00452x483S34700481x482S35c00511x482S1d011487x535S20500513x536S2f900513x550
medizinischer_ Notfall,,9595,M611x613S33b00388x483S34700417x483S35d00448x483S15d5a411x554S1ce51407x524S20600388x542S1f510549x533S35d00489x483S35d00546x482S34400518x483S36500575x483S1f518523x542S2eb04552x566S2eb48526x581S20e00551x551S20e00526x564
Mehrwertsteuer,,22702,M601x605S33b00399x483S34700428x482S35d04456x482S15d38480x555S18210431x562S28800452x536S36500495x482S35d00565x483S34500536x483S1851c492x557S20600492x539S2f900437x537S18218409x567S15d38542x551S10042557x561S20e00566x577S2f003578x585
meinen,,13248,M590x570S20600482x559S15d02476x535S33b00410x482S34c00440x482S34800469x482S35d00497x482S34700525x482S35d00554x482
meiner,,13250,M591x570S20600482x559S15d02476x535S33b00410x482S34c00440x482S34800469x482S35d00497x482S34700525x482S35d04555x483
Meißel,,2971,M591x573S33b00410x483S34c00437x482S34800466x482S34700525x482S36100497x482S35c00555x482S20348466x558S1ea10501x524S1ea40482x546S22a04510x550
memory,,3606,M562x601S18527500x538S33b00438x482S34700466x482S33b00496x482S34400526x482S2a408504x565
Memorystick,,22807,M621x570S33b00379x483S34700407x483S33b00436x483S18510467x492S20500463x476S2f900461x469S36100497x483S35d00527x483S35d04585x483S34800556x483S1f040587x545S1f048530x544S2f900530x565S22a02569x545
Mensch,,8069,M563x602S33b00437x481S36d00456x522S15d02463x530S21100470x553S22b04468x572S34700466x482S35d00496x483S34500527x483
Menschen,,4096,M571x595S33b00482x483S1ed27520x524S26606541x550S22b04530x565S22b04548x565
Mercedes,,11922,M574x595S33b00438x482S34700468x482S35d04498x483S11511500x542S11512544x577S1151a417x580S11519465x542S20500490x528S28805520x568S2881d450x569S36100527x483
Merkhilfe,,20479,M600x614S34700564x482S35c00506x482S36500536x482S1f510546x599S1f518512x599S2b700543x565S2b711512x567S1f540545x532S1f548515x531S33b00401x483S30e30407x493S18510435x489S20500434x476S2f900433x470S34800476x482
Merry Christmas,,7498,M540x556S16d20523x536S18d20495x530S33e00482x482
Mersin,,2347,M593x633S33b00407x482S34700436x482S35d04467x482S36100497x482S34800526x482S35d00557x482S15d48480x547S15d40500x547S2a420488x579S37a06428x631S37a06471x631S37a06502x631
Metereologe,,9033,M632x574S33b00385x481S20600548x500S1ce10544x469S34400449x481S35d04578x481S14c10484x470S14c10418x467S2e208421x501S2b700484x446S1ed26613x513S35c00511x483S22b04614x544S30007385x481S30007449x481S30007511x483
mh,wo,7766,M555x559S14c0f459x525S30a00482x482S14c07513x524S2fb04496x553S26506540x536S26512442x541S34210490x503S36e00477x514
Michael,,22822,M542x604S37a06474x602S28b0d502x553S1ea10519x526S1ea37484x558S37d06495x497S33e00482x483S31400482x483S2f900500x481S2f900490x480S2f900495x478S2f900502x480S2f900507x484S2f900486x483S2f900506x480S2f900489x477S2f900497x476S2f900502x476S37d00512x491S37c06502x490S37c06502x497S37d00501x490S37d00497x490S37c06486x497S37c06486x490S37d00486x490S37d0a513x489S37d02482x489S2f900483x479S2f900490x475
Michelle,,3452,M558x554S36b00481x482S31400481x482S33e00482x482S14c00522x489S20300543x525S22a05522x522S37a06482x552
Miene,,17256,M581x555S33b00438x483S34800467x483S34700527x483S35d00497x483S10002516x540S1000a456x539S28907556x522S2891f421x517
Mika,,4576,M524x587S31400482x482S33b00482x482S37706466x585S37706499x585S20500487x524S20500499x524S15a19475x539S15a11499x540
Mikroorganismen,,53,M617x584S33b00406x482S34800437x483S35d04468x483S34400527x482S35d04557x482S1f110459x529S14c5f531x557S14c57565x557S22517587x548S22511523x550S26507604x532S26511509x532
mincommsy,,20435,M629x580S18017496x547S1801f470x548S20500493x533S20500481x534S20500596x544S35d04467x483S34400495x482S33b00524x483S34800584x484S36100554x484S15d18524x553S15d10610x552S18010544x563S18018578x563S20500545x545S33b00380x484S34800408x483S35d00438x483S18d50383x546S19220410x552S11950433x544
minderjährig,,9866,M617x619S33b00397x482S34800425x482S35d00455x483S35700508x482S34a00537x482S35d04566x483S11010602x494S21100602x524S22a04602x540S15d50471x522S22b04475x555S36d00419x521S36d00417x573S18028471x588S27102507x579
minderwertig,,2003,M548x595S33b00451x481S34800482x482S35c00512x483S15d48469x546S14750490x540S20e00489x566S23404485x581
Minigolf,,16755,M624x592S36d00483x556S35c00557x482S35d04499x483S34400527x482S36500588x483S1ea1c527x567S1ea2b528x535S35d00434x482S34800463x483S36d00482x526S33b00376x482S34800405x482S26502508x578S26512508x561S2f900490x566S2f900492x583S32114506x492
Mischa,,10464,M559x598S2a512445x545S15348483x538S2a506526x544S15310504x538S31400482x482S34010491x504S37706455x596S37706485x595S37706515x594
mit,,20615,M565x583S33b00453x482S34800482x483S35d00512x483S18540485x568S16047542x525S26603518x546
Mitbewohner,,3481,
mitbringen,,12678,M592x560S33b00451x482S34800482x482S35d00512x482S20340558x484S14c20569x529S26600557x503
Mitglied,"zugehörig, dabei",23831,M547x576S16d48491x544S11851504x554S22a03534x536S20500505x565S35000482x483
Mntefering,,2076,M521x569S22104472x527S1f421481x518S22104477x518S33b00482x482S31400482x482S37a06473x567
