dic_gloss,synonyms,sid,FSW
aanbieden,,1179,M529x527S15d30510x474S15d38470x474S25514476x505S25504509x505
aandacht,,867,M533x534S14718468x490S14710517x490S30d00482x482S26900517x516S26910466x516
aandacht wordt getrokken (ogen),,7760,M529x518S11e08469x449S11e00506x449S31a00482x482S26820491x414S21700478x405S21700514x404S33530476x496
aandoen,,1068,M530x536S36d00479x465S20e00512x477S20e00477x477S1ea02508x493S1ea0a475x492S22a04517x521S22a14477x521
aandoen,,5776,M543x522S37800458x481S37806458x512S15a56489x507S16c50523x501S26902523x479
aandoening,,7651,M527x535S14c59473x509S1d451487x465S20500478x495S20500489x494S22f04502x494
aangenaam,,3872,M529x584S36d00479x529S33e00483x482S14c03502x557S14c0b469x558S2880a505x538S28812469x539S21100492x547
aangroeien,,2724,M541x529S14c40506x472S14c48467x472S26612458x513S26606511x512
aanhangwagen,,7302,M527x521S1064a474x506S10652499x480S20700478x483S26526512x505
aankijken,,2419,M554x567S10e01517x509S10e09460x510S31a00482x482S23700515x543S23714449x546
Aankleden,Aandoen,8794,M539x532S14c0a462x485S14c02508x486S36d00479x468S20f00487x475S26a04487x518
aankleden,"kleding, kleren, kledij",8803,M533x541S36d00479x460S20f00487x472S14c26461x493S14c2e503x494S22f04483x527
aankleden,kleren,6425,M536x533S36d00479x468S20e00514x477S20e00476x477S14c02503x492S14c0a467x492S22f04511x519S22f14468x519
aankomen,,2578,M533x543S15d00514x457S15d08468x457S15d38467x517S15d30513x516S25624490x490
aankomen,,7643,M540x601S33100482x477S33b00482x477S31500482x477S36d00479x523S36d00479x556S36a00482x477S37900519x557S37900479x557S37700520x524S37703498x528S37700478x524S37700478x546S14c0c467x563S14c01478x509S20500515x576S20500483x532S20500495x556S20500511x493S20500496x473S20500470x510S20500485x575S20500530x590S20500503x513S20500517x546
aankomst,,6068,M533x543S15d00514x457S15d08468x457S15d38467x517S15d30513x516S25624490x490
aankruisen,,3837,M514x523S1ea20486x476S23303490x501
aanleren,,7800,M541x525S18521514x475S18529460x476S25520485x503S25520502x503
aanmelden,inloggen,5598,M525x527S15d5a475x487S15d40492x500S20500489x474S2b700506x493
aanmerken,,3774,M531x532S31b00482x482S10001509x502S20500521x495S20500519x483
aanmoedigen,,7104,M531x569S2e510470x524S2e508508x524S20330512x554S20330474x554S31c00482x483
aannemen,,4499,M529x536S14c50505x466S14c58472x465S26504510x504S26514477x504S21600513x526S21600480x528
aanpakken,,5175,M531x531S14c20508x500S14c28470x500S26620491x478S21600514x470S21600475x470
aanpassen,passen,4243,M529x519S19a30501x499S20500502x481S20500489x481S19a38471x499
aanraken,,1953,M540x601S33100482x477S33b00482x477S31500482x477S36d00479x523S36d00479x556S36a00482x477S37900519x557S37900479x557S37700520x524S37703498x528S37700478x524S37700478x546S14c0c467x563S14c01478x509S20500515x576S20500483x532S20500495x556S20500511x493S20500496x473S20500470x510S20500485x575S20500530x590S20500503x513S20500517x546
aanslag,,6358,M531x576S20310479x532S20318504x532S37803486x546S3780b483x546S26506516x546S26512469x545S32a00482x483S35000482x483
aansluiten (2 buizen),,5183,M519x527S16d36481x473S16d3e481x509S26500505x510S20500487x494
aanstellen,,8102,M534x535S14c42503x466S26603484x491S20330467x520
aanstoten li,,7795,M537x565S36d00479x520S37802520x521S3780a464x521S37806464x552S37806505x552S20342504x543S2034a483x543S26a02446x538S33e00481x483S32112488x493
aanstoten re,,7794,M557x565S36d00479x520S37802520x521S3780a464x521S37806464x552S37806505x552S20342504x543S2034a483x543S26a06543x538S33e00481x483S32116488x493
aantal,enkele,5810,M536x522S26506492x506S14c00508x489S1f701465x500S21b00528x484S21b00516x479S21b00504x483S21b00498x493
aantrekken (kleren),"dragen (kleren), aan (kleren)",6922,M530x536S36d00479x465S20e00512x477S20e00477x477S1ea02508x493S1ea0a475x492S22a04517x521S22a14477x521
aanvaarden,,1008,M537x525S36d00479x475S17c50508x503S17c58474x503S20500495x481S26504523x493S21600512x494S21600479x494S26514461x493
aanvaarden,,7249,M537x524S36d00479x520S17c50508x486S17c58474x485S20500495x506S26504523x504S21600513x477S21600479x476S26514462x503
aanval,,7940,M547x517S26610454x486S14c50505x483S14c58473x483S26600531x487
aanvallen,,5676,M544x571S30c00482x483S14c50502x537S14c58470x537S26600528x541S26610451x540
aanvoerder,,5074,M538x518S30007482x483S14711517x481S20500504x473S26500515x461
aanvullen,,1758,M519x523S20300481x492S1f550495x479S20e00480x478S26a02505x496
aanwezig,,8419,M539x519S19a40511x481S19a48461x481S22f24489x505
aanwijsgebaar rechts achter onder,,4628,M551x527S36d00479x493S36d00479x523S10b04528x492S26a04524x472
aanwijzend-muur,aanwijzend-vlak,4448,M546x525S26712453x509S14c28465x476S26706504x509S14c20509x475
aanzetten (fornuis),aandoen (fornuis),4824,M524x513S1ea22477x490S2df0e504x487
aanzuigen,zuigen-water-uit-bodem,6337,M545x566S33d00482x483S14c50521x526S14c58455x527S22f20488x552S21900461x516S21900526x515
aap,,1128,M550x568S36d00479x525S37703520x527S3770b457x526S37b06458x548S37b06525x548S34c00481x482S18002511x538S1800a475x538S20710516x511S20710451x512
aap,,2450,M542x587S36d00479x525S37703520x527S3770b457x526S37b06458x548S37b06525x548S34c00481x482S18002511x538S1800a475x538S21000522x510S21000458x509S22f00506x573S22f10471x571
aardappel,"patat, schillen (aardappel)",4999,M531x524S20348469x502S10a10479x476S27004491x506
aardappel,,5820,M526x525S20348474x507S10a10487x476S26b04499x507
aardappel,,7250,M528x531S10a11481x485S10a19492x480S37702502x507S3770a480x505S21600511x470S21600520x472S21600473x481S21600479x474
aardappelen,,3074,M527x531S10a11480x485S10a19491x480S37702501x507S3770a479x505S21600510x470S21600519x472S21600472x481S21600478x474
aardappelen,,7251,M531x524S20348469x502S10a10479x476S27004491x506
aardbei,,1656,M528x571S33d00482x482S15d3a483x545S18550500x556S18500503x511S20500489x553S22a00515x531
aardbei,,8602,M528x572S33d00482x483S15d3a483x546S18550500x557S18500503x512S20500489x554S22a04515x535
aardbeving,,6882,M529x532S14c50505x469S14c58471x469S27122493x493
aardbol,,5804,M534x598S14c50510x533S14c58467x533S2a20a512x567S2a212471x569S20500497x583S20500496x541S34c00482x483
aarde,,2235,M534x597S14c50510x532S14c58467x532S2a20a512x566S2a212471x568S20500497x582S20500496x540S34c00482x482
aarde,,7012,M527x524S15d38473x487S15d50494x497S20e00496x477S22504515x487
aarde,,8127,M534x533S14c50510x468S14c58467x468S2a20a512x502S2a212471x504S20500497x518S20500496x476
aarde + planeten errond,,4804,M533x534S15436468x519S2ba00500x466S1ed10507x504
aardig,,840,M536x564S33e00482x483S1ef32493x535S22506477x551S22f04511x536S20e00494x520
aardkorst,,6887,M526x524S16d18479x504S21100498x500S1ed20500x477S28802474x483
Aarlen,,3894,M545x535S30006482x483S10a10514x503S20500517x487S20500527x491S26a02531x508S34c00482x483
Aaron,aaron,7521,M539x536S15d38481x488S15d50496x483S27100499x465S27114462x521
Aarschot,,4732,M516x524S10040485x494S21600496x477S26504502x504
Abb-De-L-'Epee,,3279,M590x581S1ea10538x529S2a802566x534S35b00515x477S36a00448x477S20e00460x522S16d02456x538S22a00453x559S22a00466x559S34c00448x477
Abbé Charles-Michel de l'Epée,,7902,M563x643S36d00479x523S34c00482x483S20e00494x534S16d32490x550S22f04513x553S14c21517x617S28408541x599S1ea30515x586
Abdel,,5567,M524x545S2fc01491x476S30004482x483S20500509x513S2fc02479x483S2fd03502x480S2fd07500x478S2fd04485x484S2fd01478x479S20500514x518S15330492x520
Abdrahman,abdrahman,6783,M542x518S30000482x483S17e10507x473S20500495x471S26500528x462S18510505x448
Abdullah,abdullah,8544,M558x518S30007482x483S20e00517x480S1f520534x478S26500544x498
Aboudi,,3368,M524x544S2fc01491x475S30004482x482S20500509x512S2fc02479x482S2fd03502x479S2fd07500x477S2fd04485x483S2fd01478x478S20500514x517S15330492x519
abstract,,2031,M550x518S30007482x483S14c52517x461S22512501x460S26a00523x489
accent,,5613,M515x527S10a10486x474S2880c503x505S22e30485x502
ach,,2404,M542x557S34200482x488S30104482x477S32104482x488S15a20476x528S15a20508x528S22e04525x537S22e14453x539
Achraf,achraf,5296,M568x518S30006482x483S20600520x494S1f520544x492
acht,,4140,M521x520S11e00480x484S27106506x480
acht,,4562,M512x531S11e01487x468S26c02497x504
achter,,8637,M520x523S18247483x478S2d606498x501S37d03481x500
achter,,914,M556x525S36d00479x489S18000512x510S26604540x476
achter elkaar zitten,,6845,M535x529S19a40507x472S19a48465x472S2bb25495x493
achteraan,,1281,M543x528S15d0a457x472S15d02491x491S20500481x490S2d60a520x508
achtergrond,,5591,M538x519S15d0a463x500S2c300512x481S18010477x488
achtergrond,,5592,M521x536S10028484x464S14c20480x504S26a02507x509
achterkant (boek),,3831,M514x519S15d38486x492S15d50495x492S20500499x481
achterlijf (insect),,4080,M529x515S10058471x485S20500487x493S1f140500x497
achterna,,6069,M515x536S1f540500x504S1f548490x512S20500485x507S2dd26490x464
achterom kijken,achter kijken,6481,M542x557S32412489x494S30601482x481S10e50525x499S2df03523x533
achteruit deinzen,,4465,M529x535S10004498x465S1000c472x465S2bb05503x486S2bb15471x491S2fd04496x529
