dic_gloss,synonyms,sid,FSW
Licht,S3-05019-V,144,M549x518S17600532x453S21d00531x442S2ff00482x483S26503517x469
Licht,S3-05019-K2,3369,M577x518S17600561x437S14c01515x461S2ff00482x483S22a03547x454
Licht,S3-05019-V2,4670,M577x518S17600561x437S14c01515x461S2ff00482x483S26503543x455
lieb-1,,3716,M546x548S30006482x482S18002523x490S21100532x516S22a04533x533
lieb-2,,1600,M536x550S30006482x482S15a10521x488S21100523x517S22a04523x535
Liebe,,170,M544x525S36d00479x476S20301478x487S20301504x487S37703493x503S3770b486x503S20500534x493S20500460x492
Liebe,,2921,M521x521S36d00479x480S15d01482x492S15d09473x498S20500461x489
Lieder,,3837,M534x539S10020518x461S10028469x461S2e100511x498S2e118465x498S2fc00492x528
liege-vorwrts-1,,3490,M553x567S37100479x524S37150471x524S30104482x477S11534538x537
liegen,S4-07031,1257,M517x533S15a50485x506S11550483x467S22a04504x495S20500507x514
liegen-vorwrts,,3163,M549x536S37100479x524S37150471x524S30104482x477S11550534x482S11558455x481
Lineal,S3-0955-K,1034,M583x513S1ef20502x498S1ef28468x498S22a06537x497S22a12449x498S1f420554x498S1f428417x498S20500496x486
Lineal,S3-02955,3965,M584x516S1ef20502x501S1ef28466x501S22c06542x500S22c12416x498S22104571x487S22104416x484
Lineal,S3-0955-V,4486,M566x512S1ef20505x497S1ef28469x497S22a06540x496S22a12448x497S22104554x488S22104435x489
Linguistik,,797,M563x528S1dc20503x471S1dc28472x471S28805518x506S2881d460x507S20350548x512S20350437x513
Linguistik,S4-04280,1979,M574x522S1dc50498x479S1dc58466x479S2fb00485x516S28306531x492S2831e426x491
Linguistik-2,,2007,M539x530S1dc20506x471S1dc28474x471S28805519x507S2881d461x507S2fb00495x524
links-,,3500,M519x513S10a40504x487S22a02480x497
Linse,S3-04625,2317,M531x536S1cf10482x485S26500468x478S26500495x464S26500517x482S26500498x521
Liste,"S3-02489-V2, Rezept, S3-6563-V",517,M520x538S15d08480x462S18210495x472S20500493x496S20500493x512S20500493x527S22a04507x508
Liste,S3-02489,1949,M542x521S15a00458x481S18200519x491S20500482x481S20500482x496S20500482x510S2930c500x480
Litauen-int,S3-05765,509,M571x517S30000482x482S11532519x483S21100466x484S26506556x483
Litauen-int,S3-05765-K,1736,M583x517S30000482x482S11532519x483S21100552x484S26506568x483
Loch,,2195,M529x516S10a20503x490S2e301471x483
Loch--im-,,4154,M526x531S16d48474x505S10004487x469S20700497x496S2ea0e501x516
Locher,S3-05783-V,2821,M528x525S17738472x499S18042510x475S22f04503x511S22116499x480
Locher,S3-05783,4262,M528x542S17738471x494S18042509x470S20342508x527S22114502x459S22f04502x506
Lockenhaar,S3-00300,3145,M548x533S30007482x482S10a11520x477S2ea00533x508
Lockenhaar,S3-00300-V,3229,M572x533S30007482x482S10a11520x477S2ea00533x508S26506557x500
locker,S3-04203,1816,M540x529S14c31510x471S14c39466x474S23004515x511S23014460x510
Logopädie,,4690,M533x558S2e500487x531S11800518x506S34400482x483
Logopde,"S4-08337, Mundbild, S4-09375",671,M518x557S34400482x482S11800473x504S2e500489x530
Lohn,S3-00064,1794,M521x538S36d00479x462S1d452471x471S21100483x502S22a04482x523
Lohn,S3-00064-V,1863,M521x533S36d00479x468S1ce52458x471S21100475x499S22a04476x518
London,S4-01082,164,M553x531S30006482x482S10052523x488S2f000529x511
London,,2175,M551x534S30006482x482S10051521x487S2f000530x514
Los-Angeles,,253,M568x543S30006482x482S19c10519x476S2e000521x514S22b04552x499
Los-Angeles-1,,481,M568x544S30006482x482S19c10519x476S2e230523x512S22b04552x499
Löwe,,4703,M553x518S2ff00482x483S15011504x460S15019469x460S29314449x467S2930c539x467
lslich,,4384,M566x520S17d34470x482S17d3c501x482S18534433x482S1853c541x481S20500491x503S26512463x506S26506512x506
Lugano,S4-05559,3019,M527x515S12d50473x485S27508503x487
Lugano,,3983,M559x538S36d00479x463S1eb30502x503S1eb38472x503S1dc31536x466S1dc39440x466S20500495x514S22a07527x493S22a11456x494S2fb00493x532
Lugano,S4-05559-K,4651,M520x530S12d50480x470S2750a496x506
luten-1,S4-05188,905,M514x521S1f540491x497S26a00487x479
Luxemburg,S3-07059-K,237,M543x524S1dc10456x481S20500520x476S10012513x491S10019503x489S2f900458x519
Luxemburg,S3-07059,332,M543x523S1dc10456x481S2f700457x516S10012513x491S10019503x489S20500520x476
Luxemburg,S3-07059-K2,2691,M547x523S1dc20453x481S20500524x476S10012517x491S10019507x489S2f700464x516
Luxemburg-int,S3-05848,1200,M533x515S1dc20468x484S22a06501x502S2f700521x506
Luxemburg-int,S3-05848-K,4400,M532x515S1dc20468x484S22a06501x502S2f900521x506
Luzern,,2593,M514x530S12d20487x470S2e301491x507
Luzern-2,,2571,M514x540S12d20487x460S23706493x501
Lwe,S4-07219,409,M587x517S30002482x482S30006482x482S15031524x484S15039448x485S20e00557x495S20e00429x494S26a06573x489S26a12412x489
Lwe,,1448,M541x517S2ff00482x482S15011502x457S15019469x457S29214458x482S2920c527x483
Lwe,S4-08401,3038,M527x540S2fc00498x529S2ea18475x512S15058472x471S2ea34504x497S15050501x459
M,,4717,M510x513S18d20490x488
Mach,,1730,M537x540S14c40513x461S14c48462x461S2a30c512x500S2a314462x499
machen-a,S1-00175,2366,M515x517S20340500x483S20348491x502S20500485x485
machen-b,S1-05409,2102,M531x524S20330479x475S20330507x475S2e50a504x501S2e512469x500
machen-K,,1524,M531x533S20337475x467S20331507x467S2e50a504x493S2e512469x492S2fb00494x527
Macht-,,3991,M525x525S20331504x474S26504509x500S2f900511x520S20337475x474S26514478x499S2f900479x519
Madrid,,3872,M558x517S30000482x482S10010457x464S20500477x471S20500493x470S20500512x470S22b06528x480
Magenknurren,S3-06702,3926,M521x549S36d00479x451S15001485x475S21100493x505S2e300489x522
Mailand,"Milano, S4-01075",990,M535x539S10020520x461S2fc00494x528S23107504x492S23111476x505S10028465x472
Malayis-int,S4-07791,4658,M548x543S15a18467x479S2ff00482x482S15a10523x477S23607519x513S2fc00493x525S23615451x512
Malaysia-int,S4-07791,2761,M537x539S2ea40463x510S2ff00482x482S15a10523x467S2ea00522x500S2fc00493x528S15a18466x477
malen,S4-08988-V,257,M519x523S1ea40483x478S23600480x506
malen,S4-08988,3042,M520x526S1ea50483x474S27200480x507
malen,S4-08988-K,4480,M520x526S1ea40483x474S27200480x507
malen-1,S3-02253,3720,M520x528S11520492x472S23704481x507
malen-1,S3-02253-V,4369,M520x529S11504495x499S23704481x472
malen-2,S3-06719-B,97,M520x526S1ea20483x474S27200480x507
malen-2,S3-06719,1382,M520x526S1ea50483x474S27200480x507
malen-2,,3023,M511x528S1853f491x471S2e500488x501
malen-3,,802,M519x524S1ea17491x496S23600480x475
Maler,S4-05239,4139,M519x524S1ea17491x496S23600480x475
Malta-int,S3-05769,1838,M545x523S36d00479x477S11532515x499S22c02464x494S22b04485x493
Malta-int,S3-05769-K,2917,M544x522S36d00479x479S11532514x497S22b02478x496S22b04490x492
Mama,,361,M535x550S31400482x482S33e00482x482S10011513x502S20e00523x495S22a04518x535
Mama,,4673,M581x526S34c00467x483S30006526x483S20600550x515S34c10541x502S33b00497x483S33b00439x483S1f810563x497
Mama,,4686,M540x535S32b10482x483S1f810522x494S20600511x524
Mama,,4695,M562x518S33b00439x482S34c00468x482S34c00526x483S33b00497x482
Mann-00598,,72,M546x530S30005482x482S20500507x519S1f522516x505S2c300520x477
Mann-00599,,691,M518x545S30004482x482S20310468x508S28806489x520S21100475x531
Mann-04721,,2672,M541x546S30004482x482S2c600522x489S19a02489x518S20500516x527
Mann-1,S1-03107,81,M539x517S30007482x482S17d10516x475S26500519x451S22104521x437S20500503x465
Mann-2,S1-00595,1488,M542x546S30004482x482S20300464x502S20300493x524S20352527x499S20500479x514S2c600517x520
Mann-4,,3107,M542x528S2ff00482x482S15d31519x478S2b704520x504
Mantel,S3-00939,3567,M555x544S36d00479x468S1ea07534x463S1ea0f452x459S20500474x456S1ea01503x510S2d600503x495S2d618463x495S20500524x456S1ea09472x510S20500496x533
Mantel-2,,521,M589x539S36d00432x462S20500439x476S20500455x476S20300414x473S20300477x472S28802459x490S2881a426x491S36d00524x461S36d00526x499S15d32558x504S15d3a509x503S20600567x528S20600510x528
Markt-02954,,1936,M570x526S15a11475x486S15a19445x486S20500466x473S22f05492x505S22f13429x505S26526528x500S26526555x500
Markt-04709,,3670,M512x527S14c50487x473S2e732487x511
Marokko,,1407,M518x517S2ff00482x482S14702496x500S1470a480x488
Marokko-int,S4-07818,3001,M523x537S2ff00482x482S15d3a474x493S15d32496x483S26a24491x523
Maschine,,967,M533x534S14e02502x489S14e0a467x489S23620480x465S20700493x519
Masseur,S4-04925,4576,M565x528S14c58435x471S18550504x513S2e50b507x479S2e513466x479S14c50541x471S18558469x513
Material,S3-00881,895,M532x532S18540501x469S18548472x469S2e008511x494S2e010467x492S2fb04492x526
Material,S3-00881-K,3683,M532x532S18540501x469S18548472x469S2e008511x494S2e010467x492S2fb00492x526
Mathematik,S3-06194,316,M537x535S14c00465x482S14c08511x482S22524463x465S22524505x466S22a04517x519S22a14471x520
Mathematik,S3-06194-K2,763,M533x535S14c00510x482S14c08466x481S22510466x465S22510509x466S22a04517x519S22a14471x520
Mathematik,S3-06194-K,1020,M537x535S14c00510x482S14c08466x481S22524463x465S22524505x466S22a04517x519S22a14471x520
Matura,S4-07494,668,M527x536S20330487x492S20334487x472S20500474x485S26900511x464S26914511x493S2fb00490x530
Matura-2,S4-00493,3585,M521x512S18d50478x487S22a06506x499
Mauer-1,S4-02956,3216,M508x530S15a40495x503S22b00492x470
Maurer-,,2488,M524x546S15a36476x534S20320495x453S20350492x514S20500476x516S2c600486x477S2c600505x476
Maurer-1,S4-09041,1301,M519x538S2c600500x485S20320490x462S20352492x523S2c600481x486
Maurer-2,S4-07402,3992,M551x523S15d39450x488S2d300512x478S15d42477x483S20f00468x511
Maus,,4674,M562x610S33b00439x483S34c00469x483S34600498x483S36100526x483S10050529x580S2f700536x530S28300529x546
Maus,,4688,M511x547S10050491x517S28300489x476S2f700494x454
Maus,,4698,M566x519S33b00434x482S34c00464x483S34600494x483S33600518x484S36110534x505
Maus-09018,,1840,M510x531S10050490x501S28108490x469
Maus-b,S3-00697-V,687,M515x526S14e51487x475S2ea06486x511
Maus-b,S3-00697,1580,M514x523S15351487x477S2ea06489x508
Maus-b,S3-00697-V2,4170,M515x521S12851485x478S2ea32490x506
Mayonnaise-1,S3-02957-V,229,M527x530S1e148472x480S1e140503x480S26514479x514S26504503x515S22104481x470S22104508x470
Mayonnaise-1,S3-02957,2764,M527x548S1e148472x452S1e140503x452S1fb40503x513S1fb48480x513S26504503x487S26514479x486S20500495x537
Mayonnaise-1,S3-02957-V2,3429,M529x548S1e148471x453S1e140505x453S1ea48476x519S1ea40505x519S2c604508x484S2c615482x484S20500498x537
Mayonnaise-1,S3-02957-K,4356,M528x548S1e148473x452S1e140504x452S1ea48471x512S1ea40500x513S26504504x487S26514480x486S20500496x537
Mayonnaise-2,S3-06746,1027,M536x510S15d02464x489S20302521x495S26506496x495
Mayonnaise-3,S3-067509-K,278,M538x513S1f502462x489S1f703516x487S26506492x490
Mayonnaise-3,S3-07509,3895,M534x514S1f502465x490S1f702519x485S26506495x491
Mazedonien-int,S3-05766-K2,976,M526x541S30004482x482S14c02481x518S20500516x515S22512466x518
Mazedonien-int,,2904,M534x546S30004482x482S14c02481x518S20500524x516S22526465x514
Mazedonien-int,S3-05766-K,3517,M526x541S30004482x482S14c02481x518S20500516x515S22516466x518
mchten,,4185,M513x534S14c01486x465S22a04500x519S21100499x497
mchten,S1-02295,4324,M515x532S14c02484x468S21100497x494S22a04498x517
Mdchen-1,S1-00601,39,M552x517S30006482x482S18000522x496S20500517x479S20500531x479
Mdchen-2,S1-00602,3766,M550x517S30006482x482S18010520x495S20e00525x480S22114518x470
Medizin,S4-07516,2002,M525x528S15d5a492x509S1ce50503x471S20600474x494
Medizin,"S4-03106, Test-2, S4-07903",2339,M529x519S11559474x494S11551502x481S20600471x482
Meer,,4308,M569x515S14c50506x484S14c58472x484S29a06534x498S29a1e431x499
Mehl,S3-02958-V,974,M560x556S18541457x529S18540467x478S22100480x466S22e01441x508S22e07541x457S26707498x525S22101460x525S22e00477x443S18547520x472S22107533x474
Mehl,S3-02958-K,1179,M537x524S18541483x505S23001462x479S22111478x496S26607515x476
Mehl,S3-02958-V2,4442,M524x517S1ea30477x496S21100487x482S26506509x498
Mehl2,S3-02958,3572,M542x525S18541484x506S23001457x474S22111475x492S26607520x475
mehr-,S4-07544,554,M537x540S14c40513x461S14c48462x461S2a30c512x500S2a314462x499
mehr-c,S4-07543,3883,M525x538S15d56475x505S15d5e498x493S20500487x527S2c600503x462
mein,,4694,M562x569S20500502x558S15d02500x537S33b00438x483S34c00467x483S34800496x483S35d00526x483
meinst-du-,S3-09113,4307,M542x541S30007482x482S10011519x488S20500510x474S26900526x523
Meinung-08959,,51,M540x518S30007482x482S10011519x488S20500510x474S22a07519x463
meistens,S3-05573-V3,1664,M524x522S1f552475x498S2a208501x478
meistens,S3-05573-V2,1797,M513x524S1f522486x476S2a208490x496
meistens,S3-05573,1903,M531x530S1f522469x506S1f510516x469S28809487x480
meistens,S3-05573-V,3029,M524x513S1f522475x489S22e06506x488
Meister-1,S4-02740-K,3632,M513x544S15d5a486x480S1f532489x520S20500491x504S22a20490x455
Meister-2,S4-07400,456,M546x532S10020484x468S10000501x468S2e11c454x474S2e100523x474S21100493x502S2fc00492x521
Meister-2,S4-07400-K,4005,M546x534S10008481x467S10020499x468S2e11c454x476S2e100523x476S21100493x504S2fc00492x523
melden,S3-06112,382,M516x526S15a57493x503S18551489x473S20500484x503S20500495x495
melden,S3-06112-K,1041,M527x519S15a56488x507S18551500x481S20600472x492
Melone,S4-07244,2971,M575x525S1ee40503x503S1f441545x475S1f449425x475S1ee48473x503S20500496x489S28807533x500S2881f448x499
Memory,,3101,M521x531S18527479x470S2a408496x495
Mensch,,1111,M521x602S33b00481x482S36d00479x522S15d02486x530S21100493x553S22b04491x572
Menschen,S3-08563-K,923,M520x532S1ed26482x467S22b04504x502S22b04480x502
Menschen,S3-08563,1529,M520x538S1ed26482x461S22c04504x496S22c04480x496
Menschen,,3199,M579x593S33b00482x482S1ed26526x521S26606549x547S22b04533x563S22b04555x563
Menschen,S3-08563-V,4060,M510x525S1ed26491x475S22a04492x510
menschlich,Menschlichkeit,1584,M521x602S33b00481x482S36d00479x522S15d02486x530S21100493x553S22b04491x572
merken,S4-00877-V,4041,M539x517S30007482x482S10010523x476S20500511x475S26500525x463
merken,S4-00877,4062,M551x517S30007482x482S10a11523x477S20500511x475S26507530x458
merken-2,S4-07884,2070,M535x516S18530510x501S22124512x485S18538464x501S22124464x486
Metall,S3-02556-K,824,M533x520S11532497x484S11549478x493S22f04508x502S20600466x480
Metall,S3-02556-K2,3578,M528x520S11541504x484S11549484x493S20600472x480
Metall,S3-02556,3793,M532x520S11532496x484S11539477x493S20500480x482S20500467x480S22f04507x502
Metallbauschlosser,S4-07496,180,M595x525S15d49526x502S1ea51551x505S21100535x482S2c400555x475S20336484x508S2d200476x475S11511426x492S1153a405x494S20600419x479
Methode,S4-02156,4438,M548x520S15d41525x497S15d49453x497S26501506x480S26517480x480
Metzger,S4-05577,3881,M531x534S36a00482x477S1f510516x519S20500500x523
Metzger-2,S4-07856,3468,M520x531S20318480x516S20340504x470S20310505x507S22a04505x489
Mexiko,S4-05578,4108,M559x532S30000482x482S10009477x451S10001501x451S20500496x437S2d608521x474S2d610448x474S10010544x478S10018441x477S2fb00494x526
Mexiko-int,S4-07808,1987,M564x518S18d38518x474S30007482x483S2c607541x462S20500501x468
mgen,,1511,M513x531S15d02486x469S22a04495x516S21100495x497
Mhe,S4-05318-V,910,M557x521S20320542x479S20320444x480S20300481x480S20300506x480S2880e520x501S28816460x502S2fb00491x515
Mhe,S4-05318,3227,M563x515S20320548x499S20320438x499S20300479x500S20300504x500S2d600518x484S2d618454x484
Mhe-2,S4-07893,215,M535x567S30004482x482S1ed0e490x520S20600513x516S23100490x550
Michela,,4685,M556x518S30007482x483S31430488x495S33e10492x507S16c0a519x479S27300540x473
Mienung-03075,,364,M542x517S30007482x482S15a11519x482S20600506x466
Milano,,1468,M535x539S10020520x461S2fc00494x528S23107504x492S23111476x505S10028465x472
Milch,,3051,M540x537S16d30511x470S22104510x522S22104528x521S22a04509x502S22a04527x503S16d38469x463S22a14460x490S22a14477x490S22104461x507S22104477x507S2fc00492x526
Milch,,3252,M515x531S16d30484x469S22104485x524S22104503x523S22a04484x505S22a04502x505
Milch-2V,,413,M543x545S16d30513x472S22a04528x500S20332507x518S22a04509x500S2033a477x499S16d38466x455S22a14458x481S22a14478x481S2033a457x498S20332528x518S2fc00485x534
Milch-3,,1477,M515x530S16d30488x470S22a04502x500S21600486x521S22a04484x500S21600506x522
Milch-V,,2416,M519x535S16d30480x464S22a04501x499S20332483x520S22a04483x499S20332504x520
Militr,S4-00676-V,1166,M543x517S30007482x482S15d11520x484S20500507x471
Militr,S4-00676,2803,M543x517S30007482x482S15a11520x482S20500507x471
Militr,S4-00676-V2,3244,M543x517S30007482x482S18210520x486S20500507x471
Milliarde,S3-06539-K,189,M512x534S14c20489x503S22510488x487S22a00492x466
Milliarde,S3-06539,1181,M516x542S14c20489x511S22524484x493S22b00493x458
Million,S3-06538,2234,M512x533S24d00488x466S10010489x503
Million,S3-06538-V,2413,M522x527S25500479x473S10010481x497S2e230503x476
minus,S4-00596,2993,M525x508S22a06510x494S10002474x493
minus,,3955,M516x516S22a06501x483S10050483x486
mischen--Bar-,,4115,M532x540S16d40488x487S16d48468x506S23627503x461S2f700469x533
mischen-02964,,3040,M532x540S16d40488x487S16d48468x506S23607503x461S2f700469x533
mischen-2,,695,M530x534S2fc00497x509S14c02499x465S14c0a470x484S2ea18470x509S2ea34515x487
mischen-a,S3-02965-V,703,M545x529S2fc00499x512S14c02494x471S14c0a465x490S2f000524x486S2f012456x510
mischen-a,S3-02965,1855,M547x521S15a52498x499S15a5a477x483S2ea00532x496S2ea30453x478
mischen-a,S3-02965-K,2094,M547x524S15a52498x496S15a5a477x480S2ea00532x493S2ea30453x475S2fc00489x513
Mischung,S3-03517,2434,M540x546S15051498x476S15039474x496S2ea32515x454S2ea06461x531
misstrauisch,S3-00081,339,M531x543S14c50505x457S14c58468x457S2a310469x492S2a308508x493S2fb04493x537
misstrauisch,S3-00081-K,4071,M531x543S14c50505x458S14c58468x458S2a310469x493S2a308508x494S2fc00493x532
mistrauisch,S3-00081,4370,M531x536S14c50505x464S14c58468x464S2a310469x499S2a308508x500
mit-00164,,2123,M514x522S18546486x479S2880e491x510S22102507x480
Mitleid,,924,M507x521S1f702492x479S21100494x507
mitnehmen-b,S4-07532,854,M544x537S17d48455x522S28802494x478S18552472x493S20700485x521S14c30520x463
mitnehmen-b,S4-07532-2,3387,M539x525S17d48461x489S16004527x475S18502492x475S26502505x487S20700479x510S22104469x475
Mittag-2,,767,M518x541S14710494x519S20600470x517S30004482x482
Mittagessen,S2-00741,249,M541x548S14710428x521S14718403x499S20500420x509S20500416x527S30004482x482S18507495x521S20500517x514S20500531x515
Mittagspause,S4-07593,443,M630x541S20350586x504S20350565x504S20500577x492S2a210535x497S2a208607x498S30004482x482S14710494x519S20600470x517
Mittagspause-2,S4-07880,1321,M630x541S20350586x504S20350565x504S20500577x492S2a210535x497S2a208607x498S30004482x482S20600470x517S1ea00498x520
Mittagsschlaf-1,S3-05870,2884,M532x529S14710441x507S14718416x485S20500433x495S20500429x513S20500522x483S2ff00482x482S15a10520x496
Mittagsschlaf-1,S3-05870-K,3840,M533x531S14710453x502S14718435x492S30105482x477S15a10521x494S20500515x481S20600428x520
Mittagsschlaf-1,S3-05870-K2,3922,M533x523S20600412x510S15a10438x488S30105482x477S15a10521x494S20500515x481S15a18424x481
Mittagsschlaf-2,S3-08525,1317,M576x551S30004438x485S1eb07452x524S20500475x517S20500491x518S30105526x477S15a10564x497S20500563x485
Mitte,S3-08246,2086,M525x521S15a56475x479S15a10479x494S20500501x495S20500515x495
mitteilen,S4-00140,1849,M548x517S30007482x482S18510523x485S28108510x452
Mittelpunkt,,313,M515x523S15d3a485x504S1f522491x476S20500505x498
Mittelstufe,S4-05802,3079,M546x521S15a56455x479S15a10459x494S20500481x495S20500495x495S18210523x505S28800533x478
Mittelstufe,S4-05802,4530,M546x521S15a36455x479S15a10459x494S20500481x495S20500495x495S18210523x505S28800533x478
mndlich,S4-06402,2232,M538x545S33b00482x482S10002508x518S2f000495x525
mndlich-06402,,3801,M529x544S30004482x482S10002499x518S2f000484x524
mndlich-06402-V,,3340,M532x548S34700482x482S10002502x522S2f000487x528
mnnlich-1,S3-05853,887,M539x517S30007482x482S17d10516x475S26500519x451S22104521x437S20500503x465
mnnlich-1,S3-05853-V,2194,M545x517S30007482x482S18510520x489S26500526x456S22104524x480S20500507x470
mnnlich-2,"S3-06748, Mann-2, S2-00595-K",3319,M542x546S30004482x482S2c600517x520S20300493x524S20352527x499
Mnz,S3-06403,1097,M551x531S1ea37472x493S22524463x476S20e00449x496S1ce10529x469S2e300522x504
Mnz,S3-06403-V2,1349,M551x531S1ea37472x493S22510462x475S20e00449x496S1ce10529x469S2e300522x504
Mnz,S3-06403-V,4521,M546x537S1ce10455x481S2e30d499x491S26500486x475S26500512x462S26500532x480S26500521x517S26500493x522
Modell,S3-05936,405,M558x518S1f522503x481S1f526475x481S23d04531x484S23d1c441x484
Modell,S3-05936-K,920,M550x512S1f522503x488S1f526475x488S23b04531x491S23b1c450x491
Moderador,S4-05592,2973,M546x534S1ea3f472x488S1ea37509x466S26c07526x489S26c11455x489S2fc00496x523
Moivation,S4-00600,2173,M541x538S17631515x521S14c31503x475S23400504x504S14c39474x474S17637472x522S23410461x504S36d00479x463
Moldawien-int,S3-05767,2873,M513x526S1ce10491x474S2ea06488x511
Monaco-int,S3-05770,356,M546x536S36d00479x465S15a1f487x474S22b05507x497S21100533x522
Monaco-int,S3-05770-K,4235,M536x530S36d00479x470S15a1f487x479S22a05507x501S21100523x516
Mond--geht-hinunter-,,3153,M547x568S31500482x482S1ce20521x502S15d5a506x549S37700528x533S37706477x554S28803497x523S20500537x541
Mond-05079,,1117,M525x539S1f427477x509S1f427476x461S2880c494x494S22100513x500
Mond-2,,3709,M529x534S18527481x507S18520471x466S2880c496x488S22100517x491
Mondaufgang,S3-05985,2944,M508x518S17610492x502S22a00494x483
Monduntergang,,1523,M508x519S17610492x482S22a04494x504
Montenegro-int,S3-05772,1353,M553x536S11810522x489S30007482x482S26f00513x522S20e00514x474
Morgen,S3-02320-V,3810,M541x541S31500482x482S18210503x520S18218475x520S22a07528x507S22a11459x508S20500495x530
Morgen,S3-02320,4299,M584x532S30004482x482S18211501x514S18219472x515S28911448x489S28909527x489S18210561x491S18218422x489
Morgen-2,,1699,M580x543S30004482x482S15d09476x520S15d01503x520S28911448x489S28909527x489S15d00561x483S15d08425x484
Morgen-3,,3294,M547x521S30005482x483S1f510525x506S2c300521x474
Morgen-3K,,275,M547x526S30005482x483S1f510525x506S2c300521x474S20500510x515
Moskau,,2473,M540x517S30006482x482S20310521x492S20600518x477
Moskau,S4-01086,2630,M555x525S30006482x482S20310521x492S21100521x511S2ea00540x488
Moslem,S4-6400,4209,M542x537S15d28464x463S23014458x519S23004517x519S15d20517x463S2fb00492x502S37700529x490S37700469x490
Motor,"S4-09388, Funktionieren, S4-07517",552,M533x534S14e02502x489S14e0a467x489S23620480x465S20700493x519
Motor-2,S4-03518,211,M516x519S10032486x481S2f003485x499
mssen-1,S1-00019,2206,M508x550S10010491x450S10040491x520S22b04492x487
Mssen-1,,2710,M508x532S10010491x467S22e04491x502S2f700494x525
Mssen-2-V,,2285,M508x532S10010491x467S22e04491x502S2f900495x527
Mund,S3-00905-K2,784,M573x521S33b00482x482S21b00526x495S1f410510x506S22a06544x507S21600565x510
Mund-a-01223,,1356,M532x541S33b00482x482S10000488x511S20600510x518
Mund-b,S3-00905-K,518,M533x537S33b00482x482S26506518x522S1f410464x522S21100500x522S22104467x512
Mund-b,S3-00905-V,2664,M576x521S33b00482x482S21100544x506S1f410510x506S22a06561x506S22104523x497
Mund-b,S3-00905,4656,M606x519S33b00482x482S1ef10507x503S1f410577x504S22a06559x505S21100541x504
Mundbild,S4-09375-K,3419,M535x564S34400482x482S11808507x506S2e500512x537
Mundform,S4-09376,3615,M537x530S33b00482x482S1f510522x497S1f518463x498S2880c507x499S28814483x499S2fb00494x524
Murmeltier,S3-05868,4376,M523x530S36e00477x470S18252503x507S1825a483x507S22a00506x489S22a10485x488
Murmeltier--07192,,2062,M555x541S30003482x482S30005482x482S18217511x516S1821f473x515S20e00518x506S20e00470x506S2e501532x487S2e519442x486
Musik,,2105,M534x539S10020518x461S10028469x461S2e100511x498S2e118465x498S2fc00492x528
Musik,,2773,M541x540S36d00479x460S16f39460x466S14e31498x487S23704502x519
Musik-0269,,160,M561x545S10028438x457S10000513x457S10020546x455S10008476x457S28816457x495S28816457x533S2880e527x493S2880e529x529S2881e455x513S28806530x511
Musik-2,,610,M543x554S36d00479x482S14c08449x463S14e31500x501S23704504x533S22514448x447
Musiker,S4-03519,1807,M561x545S10028438x457S10000513x457S10020546x455S10008476x457S28816457x495S28816457x533S2880e527x493S2880e529x529S2881e455x513S28806530x511
Musiker,S4-03519,4428,M534x539S10020518x461S10028469x461S2e100511x498S2e118465x498S2fc00492x528
muskuls,S3-05846,2031,M560x526S36d00479x475S1f530504x511S1f530483x511S28811469x488S28809512x489S1f501447x475S1f507538x478
muskuls,S3-05846-K,4031,M560x526S36d00479x475S1f530504x511S1f530483x511S28811470x488S28809512x489S1f501448x477S1f507538x478
muss-haben,S4-04257,4508,M521x533S10010432x468S22e04432x503S2f700435x526S36d00479x473S15d31489x489S20600488x519
muss-haben-s4-04257,,13,M525x519S15d31494x496S15d39475x480S20600503x481
Mut,,3161,M538x530S26500522x481S2f700465x470S20337462x503S26510464x481S2f700522x471S2fb00494x524S20331517x503
mut-mutig,S3-08610,3695,M554x545S36d00479x480S20337476x517S20337446x488S28811473x491S28809504x491S20331504x517S20331533x488S26500538x466S26510450x465S2f700538x456S2f700450x455S2fb00493x539
Mutter,S3-08009,3518,M542x517S30006482x482S20310524x492S20500518x476S20500532x476
Mutter-04725,,4337,M540x517S30006482x482S20310521x492S20600518x477
Mutter-2,,4187,M528x529S33100482x482S20500495x494S10011507x499
Muttertag,S3-06405-K,4647,M570x523S30006446x484S20310488x494S15a10558x495S20500553x483S30105518x477S20600484x512
N,,4718,M511x513S11920490x487
nach,S3-03520-V,4443,M524x540S15a18477x461S15a20495x461S21100511x471S15a50496x513S22e04492x492S2f900476x491
nach-1,,86,M509x542S10040492x458S10010494x512S26500491x496
nach-b,S3-03520,3091,M522x523S15a18477x495S15a20507x496S21100492x503S26900506x476
nach-oben-NVK,,1832,M518x517S32107482x482S33e00482x482
nachdenken,S4-03241,4074,M548x524S30007482x482S14c51513x460S2e501525x497S22514507x439
nachlaufen,S3-06810,706,M527x530S18252507x470S1825a482x470S23004502x499S23014473x499S2fb00493x524
nachlaufen,S3-05874,2290,M527x530S18252507x470S1825a482x470S23004502x499S23014473x499S2fb00493x524
nachlaufen,S3-06810-V,3034,M525x528S18250503x472S18258474x472S2ea08509x495S2fb00491x522S2ea10475x496
nachlaufen-s3-05874-V,,622,M525x528S18250503x472S18258474x472S2ea08509x495S2fb00491x522S2ea10475x496
Nachricht,S3-01170-V2,1954,M531x544S17620473x516S17621507x518S26a00504x497S2fb00490x538S26a10469x496S14c20502x457S14c28468x456
