canonical_gloss,synonyms,sid,FSW
alcool,"goût, Hasselt (ville), Limbourg, liste: villes",2878,M518x565S22504505x532S1dc00485x535S36a00482x477S20500494x521
Aldi,Renault,1081,M536x514S20600489x498S13411511x486S13419464x486
Aldi,,1082,M585x514S13411499x486S13419474x486S26506531x496S26512453x496S13f10556x497S13f18415x497
Alfa Romeo,serpent,1033,M518x518S33d00482x483S12920453x494S26a00455x470S12720460x429
algue,,1140,M543x539S14417515x462S14419462x461S27202510x499S27212457x498
Algérie,"truc, Turquie",501,M549x537S30005482x483S10a10508x511S20600527x506
Algérie,,2514,M546x575S19a10518x480S2ff00482x483S19a18460x519S2e00c522x508S2e014465x547
aliment,"manger, nourriture, repas",2983,M527x561S33d00482x483S1ea00498x520S26a04500x547
Allemagne,allemand,206,M521x518S10010492x430S30000482x483S26504494x465S20500511x473
Allemagne,"bière, Manage (ville), liste: pays, liste: villes",3194,M547x518S30007482x483S1ef20518x479S22504519x463
Allemagne,bière,3195,M551x518S30007482x483S1ef20518x479S22504519x463S26a04524x501
Allemagne,,3241,M552x540S1f510537x494S33200482x483S20e00522x495S26a02525x513
aller,,393,M581x512S10052518x495S1005a451x495S2c311419x488S2c300555x489
aller,,797,M510x533S11050491x506S26600493x467
aller,,2662,M515x531S1c520485x503S26600493x470
aller (s’en),partir,3178,M515x538S26600496x486S1f410486x463S1ee10489x516
alligator,"caïman, crocodile",1523,M518x610S14e50488x530S14e38488x579S20600492x565S36100482x483
allumer la lampe,lampe,2160,M554x518S2ff00482x483S17651538x471S21b00541x492
allumette,,2834,M538x531S1d440492x469S1d448463x469S2a204501x503S2f700526x505
allée,chemin,712,M526x537S10e40510x507S10e48477x507S2dd06510x464S2dd16475x463
alors,,3300,M520x512S1f540480x488S26906502x496
à son tour,"alors, après, ensuite, puis, suivant",3311,M547x513S1f548453x488S1f540510x488S26906529x496S26916472x497
Alost (ville),,841,M540x518S30007482x483S11511515x487S20600512x470
alphabet,"dactylologie, épeler",1436,M528x525S14c50482x494S22530473x476S26506513x509
Alzheimer,,2176,M547x518S22504486x438S22504505x438S2ff00482x483S22b05523x481S22b13453x482S17b00509x456S17b08476x456
ambassade,"empereur, home, maison de repos",3506,M514x532S20500503x488S20348486x479S20340495x469S2ea20499x507
ambassade,,3533,M520x524S20348484x490S20350492x480S20500480x476S2ea20505x499
ambassade,,3554,M517x538S20359483x476S20351496x477S20500495x463S2eb20495x506
ambiance,,1406,M545x608S14c30518x537S14c38457x536S2e608516x575S2e610454x575S33e00482x483
amende,"contribution, impôt, Pologne, punir",3391,M522x519S20302477x488S36d00479x481S37706492x495S20500480x507S20500512x507S22a06494x506
ami,"collègue, copain",1463,M544x531S14c51456x470S14c39458x504S20500460x496S14c59515x469S14c31518x503S20500532x493
ami,"collègue, copain, parier",1916,M550x521S15d39450x498S15d31527x496S15d51466x495S15d59509x495S20500455x483S20500528x480
ami,"camarade, copain",2069,M516x531S16f51495x489S16f39487x510S20800505x511S26a20485x470
ami,copain,3043,M513x525S1ea30488x476S2ee0c492x502
amortisseur (véhicule),,3377,M541x529S20300521x490S20308464x490S37700470x504S37700527x504S22f04516x472S22f14460x472
amour,"bon coeur, généreux",193,M522x527S36d00479x481S10003490x475S1000b454x474S28c0c501x498S28c14460x497S21100483x500S20500484x516
amour,,2642,M521x543S1c502470x459S36d00479x497S1c50a446x486S20e00476x506S2ea00506x457S2ea18426x485S2fd04466x537
Amsterdam (Pays-Bas),,248,M526x577S10019483x436S10019483x490S10019483x547S10011496x437S20500494x424S20500496x534S20500495x477S10011496x490S10011496x547S22a04512x476S22a04513x531S22a14475x476S22a14475x531
amuser,,1334,M566x527S36d00479x495S14c03512x501S14c0b464x501S22f07545x473S20e00453x489S20e00537x489S22f11435x473
amuser (se),,2571,M543x522S19a50515x480S19a58458x479S22f04517x508S22f14459x508
amuser (se),,2573,M548x531S19a50520x470S19a58453x469S26c02504x491S26c1a480x491S2a308522x495S2a310454x493
amygdale (enlever),,805,M542x539S36a00482x477S20e00494x525S11054523x512S22e00522x486
améliorer,"mieux en mieux, progresser",1705,M548x567S33d00482x483S15d01497x516S2a305519x535
