canonical_gloss,synonyms,sid,FSW
continue,,770,M523x530S1f558478x500S1f550499x504S20500495x519S26620493x471
cook,,589,M522x527S15d39478x499S15d51493x504S20500482x484S2a20e501x473
cough,,21,M518x543S30310482x477S34b00482x488S20310493x528
country,,726,M520x525S15d01493x502S37602498x476S21100480x486
cover-mountain,,220,M524x518S20018482x458S15b30504x451S2f900466x466S2d606502x422S32100482x483
cow,,708,M543x518S2ff00482x483S16d18468x471S16d10516x471S20600521x494S20600457x494
create,,885,M518x548S16d30483x505S16d38483x528S16d4a483x473S16d42482x452S20b00505x466S20b00505x519
criticize,,795,M524x528S18508476x485S10041503x487S20e00497x471S23303478x506
cross,,898,M534x536S16c20465x484S22d04503x486S22c06492x487S16c56502x463
crucified,,899,M549x559S14c17522x528S20b00481x481S20331488x441S14c4f451x463S26503476x460S20337492x508S26515512x528S20b00507x546
crush,,237,M531x518S15a49468x481S20341482x493S20500497x483S26601509x496
D-d,,820,M508x515S10110492x485
daily,,394,M546x527S30005482x482S1f710515x512S20e00525x497S26a00519x483
Daraga,,842,M510x539S10110492x461S24904491x494S2f900498x534
dark,,375,M518x525S15d0a487x504S2892b483x474S28923493x474S15d02491x506
date,,559,M514x535S10018493x505S10110498x481S20500485x490S2ef01491x464
daughter,,523,M541x586S2ff00490x482S1f710515x504S20500529x492S15d39493x531S28902512x548S36d00474x522S22a04523x527S3770b475x550S20b00476x573S37a00474x525S15d31480x554
day,,211,M540x529S15a56513x517S28a03495x470S20500460x511S37906472x521S10010473x487
death,dead,891,M532x531S2a208509x503S2a218469x503S15a50512x469S15a30472x469
deaf,,400,M532x550S2ff00482x482S10011499x520S20500486x522S20500522x496
decide,,687,M539x571S2ff00482x482S10019464x487S10011515x487S20500475x475S20500515x475S1ce58460x539S1ce50517x541S22a04519x521S22a14467x520
dedication,,123,M526x537S15d09480x514S15d01503x498S2b700499x463S2b710475x482
deep,,836,M514x540S15a18485x470S10014499x476S20e00495x461S22b04493x510
destroy,,701,M524x568S20339481x446S20350498x447S26602478x469S26616494x477S20e00494x432S14c39496x517S14c51477x519S20e00492x505S26606494x545S26612476x552
Deuteronomy,,54,M515x525S15a18485x493S20500490x480S20500499x514S10110499x475
devil,,888,M537x561S2ff00482x482S12120513x474S21600515x465S21600525x464S1000c473x531
die,,77,M539x535S30005482x483S18007519x510S20e00524x498S25e04522x463
different,,431,M530x535S10029470x512S20e00494x523S10021500x511S26f06507x473S26f12481x472S2fb00492x464
dirty,,757,M524x543S2ff00482x482S14c12480x520S20500514x514S22512464x520
discourage,,693,M546x535S36d00479x468S1c501521x466S1c509454x466S20e00525x490S20e00462x491S22b04523x505S22b14460x505S2fb04492x529
disobey,,625,M526x523S20318473x476S20310511x476S37800480x491S37800518x491S28903487x495
do,,881,M531x556S10130503x526S10138481x526S22114505x518S22114469x518S30a00482x482
doctor,,564,M520x519S20339499x481S3770b481x496S10151480x486S20600495x508
doctrine,,906,M548x517S2ff00482x482S10110526x479S10118455x479S26a00521x455S26a10449x453S2fb00489x454
does-not-matter,,379,M536x553S14c0a466x468S14c02486x446S26504503x467S26510464x448S20e00522x459S14c0a466x512S14c02491x530S26500507x509S26514469x538S20e00524x519
don-'t,,92,M540x521S15d59481x498S15d51498x495S20e00495x479S26607518x479S26611460x483
don-'t-know,,278,M534x552S2ff00482x482S10a50498x526S10a00476x487S20500495x469S25d04520x509
done,,88,M525x531S16d51505x469S16d51475x470S26c02509x495S26c12479x495S2fb04494x525
dont,,652,M530x521S15d59480x498S15d51498x494S20e00495x480S26511471x490S26507517x485
door,,38,M520x535S15d18479x508S10110500x497S20e00494x497S2e008499x465
door,,567,M517x537S15d28482x510S10110497x495S20e00488x497S2e008496x463
dove-spelled,,537,M536x515S10110464x485S10e20502x485S14a20521x500S17610483x499
drink,,504,M540x523S30100482x477S34700482x488S16d40522x500S25904522x472
drive,,560,M538x532S20307511x469S20301469x469S23607509x499S23615462x498S2fb04493x526
drive,,829,M538x530S20307511x470S20301469x470S23607509x500S23615462x499
drop,,78,M523x525S17650484x497S18136477x513S2c300497x476
drunk,,477,M562x572S36d01474x478S36d03484x561S19a29441x513S19a21540x428S26503520x457S26515469x539
dry,,388,M530x544S30004482x482S10012500x520S20e00480x531S26506494x530S21600489x519
E-e,,232,M508x509S14920492x491
earth,,210,M518x530S14a40503x497S14a48496x515S20500487x500S2e734482x470
earth,,887,M539x524S16c5a470x500S1c111476x475S20800461x491S2e802507x487S2e812507x509
earthquake,,479,M543x529S15a30503x471S15a30484x471S2fb04493x523S27100503x504S27110457x504
east,,186,M515x523S14a20486x478S26606485x492S2f920504x512
eat,,602,M537x539S33b00482x482S17707517x507S26b04493x521
Egypt,,524,M535x517S30000482x482S10620487x454S20600513x473
eight,,483,M510x514S1bb20489x486
empty,,14,M521x527S15d59481x504S1c551496x476S20e00479x495S26500478x474
enter,,792,M523x519S15d5a478x481S14a50485x504S2c600504x493
forever,eternal,892,M571x517S30007482x482S10010523x487S2e706518x474S19a20543x461S26500549x448
Eve,,775,M518x538S30004482x482S20500483x518S14910496x520
evening,,97,M535x520S15a08523x481S15a00466x480S28923493x493S2892b483x493
evening,,459,M525x520S20500515x493S15a04476x480S15a56490x505S37903481x481
ever,,281,M514x542S14a20495x527S2e30e487x496S26600494x458
every,,629,M520x524S1f548480x477S1f540500x477S20e00501x512S22f04495x497
everyday,,508,M546x527S30005482x482S1f710515x512S20e00525x497S26a00519x483
everywhere,,874,M526x519S14c50474x488S2d608497x482
example,,213,M516x529S15d28487x502S14a10501x498S20500490x489S26a20483x472
Excel,,26,M527x530S33b00482x482S14a10512x507S20500501x519
exchange,,618,M526x517S15d09478x456S15d01496x422S2890c511x447S28918474x426S32100482x482
excuse-me,,175,M526x527S15a37479x491S15a51503x504S27103496x472S21100474x481
Exodus,,168,M515x522S15a18484x490S20500489x477S20500498x511S14920499x489
Exodus,,331,M523x522S17648484x506S18551495x494S20700477x485S2880a501x477
expensive,,594,M528x534S14c39483x493S14c51485x508S20500472x519S22b00512x481S2f700516x467
explain,,512,M529x535S1ce48475x474S1ce40501x465S26c08502x501S26c18471x509S2fd04489x529
F-f,,131,M511x515S1ce20489x485
FA,,293,M560x517S30007482x482S1ce10518x462S1f720540x476S20600526x498
fair,,556,M533x531S26606503x505S26612467x505S14750501x481S14758484x481S2fc04493x520S20500495x468
fair,,714,M533x531S20500495x468S2fc04493x520S14750501x481S14758484x481S22b06503x503S22b12467x503
faith,,666,M540x570S2ff00482x482S10042510x489S20500514x473S1ce48483x540S1ce41493x530S20600514x558S22a03520x516
fall-arm,,196,M521x525S37607482x476S10e04478x480S2c301495x489
family,,689,M524x542S1ce28477x499S1ce20502x499S20500496x531S2df06502x470S2df1e476x470S2fb00491x458
farm,,65,M518x546S30004482x482S1ce01466x508S20e00487x534S28806495x521
fast,,352,M520x524S10610489x498S27000480x476
fat,,50,M517x527S15d39484x504S19a51494x493S20b00482x489S22a04495x473
father,,720,M522x518S2ff00482x483S14c10478x472S20600500x467
fear,,778,M531x525S1ce28477x476S1ce20503x476S26504504x510S26514485x510S2f700519x508S2f700470x509
February,,522,M521x536S10018495x506S1ce20499x482S21100481x489S23600478x463
