canonical_gloss,synonyms,sid,FSW
belong,"belong to, possess",117,M540x543S15a50515x458S15a58476x459S18040509x514S18048461x514S26504515x492S26514475x491S2fb04494x537
bernabé,,2218,M532x529S14710517x506S14718470x507S22b00516x471S22b10468x471
Besar / Beso,,5243,M559x548S30005482x483S18510532x508S26503537x528S20500514x509S26507546x535
Beth,SIL2009,111,M557x523S30007482x482S20e00504x467S18d01519x481S22104520x471S2880c545x501
BIBLIA,,2484,M524x520S15d09477x480S11551497x495S21900484x513S20e00484x484
Bien,,1376,M547x542S26500533x526S1f502515x518S33e00482x483
Bien,,1743,M518x512S1f540503x488S26500483x494
Bien,,1998,M538x555S2ff00482x483S33e10492x507S30d30487x491S20340516x540S20348468x540S37c03461x542S37c0b528x542S26a20486x541
Bienvenido / Adelante,,1979,M526x568S30124482x477S15d31457x528S15d39429x518S2d824480x553S2f804428x551
Bife,,1932,M579x552S30005448x484S20800478x514S11811484x523S2e234560x520S31410517x482S22a04536x502S21100563x484S1ea10554x501
bite,,69,M526x544S20357496x456S3780b473x470S11820501x489S20500480x469S22e04509x526
black,,142,M546x538S15a01521x489S33100482x482S23603517x508
Blanco,,2098,M543x563S36d00479x522S2ff00481x483S36730491x505S22114487x535S26a00516x536S15202479x543
