canonical_gloss,synonyms,sid,FSW
Lástima,,277,M521x587S33b00484x483S36d00479x524S1f502491x533S2e501486x560
M,,502,M510x513S18d50490x488
Madero,,347,M536x525S20500485x476S20356521x506S16046489x489S36d21479x513S20500505x476
"Madre, mamá",,336,M518x549S30004482x483S16009465x526S20600494x526
"Madre, mamá",,344,M538x528S18519484x491S15d30519x502S20f00512x480S26d01463x472
maestro,,246,M551x523S36d00479x480S18c59448x477S18c51525x479S26605474x487S26613503x487S20500495x512
"MAESTRO, PROFESOR",,2050,M554x541S36d00479x460S13341528x461S13349447x463S13321502x515S13329477x515S26603508x480S26615473x479S20500496x502
Mamá,,275,M527x545S34000482x483S18c21480x519S20600505x519
mamá,,176,M518x541S33f00482x482S14400487x508S20500468x527S20500441x530
man,,158,M530x594S13432483x521S30004482x482S20e00518x512S22a04495x541S13f32494x565
Mandarina,mandarina,439,M551x562S2ff00481x449S15020518x469S22114521x459S30005481x449S2ff00483x516S10001514x532S20800522x522S31510484x516S26504537x527
mano,,861,M512x516S14c00489x485
mano,,862,M513x514S14c11487x487
mano,,870,M557x664S33100490x483S1f011478x500S14c27524x550S14c2f444x549S36d00475x570S28802452x516S23206537x579S2320e433x577S10044502x621S1004c476x621S21600500x656
manos,,376,M531x516S14c54469x484S14c5c507x485
manos,,377,M532x516S14c54468x484S14c5c508x485
manos,,378,M532x516S14c54468x484S14c5c508x485
manos,,379,M532x516S14c54468x484S14c5c508x485
MANOS 1,,2106,M516x521S14c09490x479S14c26485x498
manzana,,163,M560x517S2ff00482x482S15d01537x494S21100521x495
Manzana,,164,M556x521S30006482x482S15a10521x488S21100518x464S2e800541x489
Manzana,,2083,M562x518S30006482x483S15a10531x486S21100518x491S2e800547x486S31430488x492S34710492x505
Manzana,,471,M558x518S30006482x483S18c10523x484S20500515x472S29100530x455
mar,,424,M537x539S14c58464x461S14c50512x461S26512466x503S26506517x502S22510515x525S22510464x526
Marcos Moreno,,1937,M536x539S31400482x483S33e10492x505S21100509x498S22a04522x497S18d00516x514
Mariana Cabrero,,865,M555x539S30007481x483S20500512x478S36d00479x521S18c11523x475S20500510x528S2950c542x498S16d10524x516S33e10491x506
mario,,1289,M522x536S22a06507x523S31430489x493S18c12474x521S21100467x502S30004482x483
Mariposa,,2055,M556x523S15a01465x500S15a07516x500S20500498x489S27e3a445x482S27e3c539x477
Mariposa,,2087,M538x527S20500494x479S15d01475x487S15d09501x487S37703492x505S3770b485x505S22125462x474S22123523x474
mariposa,,1982,M537x517S15a01478x494S15a07501x494S20500496x491S22120463x483S22120515x484
marriage-spouse,,4,M523x519S1623a478x507S22a04510x486S1625e477x480S20800486x492
Marzo,,2004,M561x535S34010490x505S31430486x494S33010479x483S2ea0c546x510S18d11524x494
marzo,,640,M557x537S18c42527x492S21512518x475S33010479x483S2ea0c541x512
mayo,,643,M546x546S2e100523x517S21512518x475S33010479x483S18c10527x485
Mayo,,2002,M537x582S2e100514x553S18c10518x521S31400482x483S33e10493x505
mañana,,588,M557x518S32b10482x483S20500520x494S1dc20533x477S22104536x466
me,,63,M507x526S10044492x473S20500494x515
me,,205,M510x517S29f0c491x484
meaning,,130,M543x569S1ea10487x548S22e04499x525S34700456x482S35d06507x483
Mejor,,366,M528x542S30005482x483S11b19491x518S21c00522x526
MERCEDES,,2015,M513x596S18d50493x405S14a20498x434S14a20498x509S14a20497x560S11a20498x452S16d20496x485S13820488x526S20320496x581
mes,meses,577,M521x525S15d48479x480S21100507x511S1f750501x475S26504505x493
mes,meses,611,M530x517S15d48470x484S21100492x487S26504515x502S1f550506x486
Mes,,313,M520x520S15a10480x480S1f520496x485S20e00491x508S22a04506x504
mesa,,251,M517x525S15a12484x476S18c00491x495S20500507x493
Mexican Sign Language Alphabet,,181,
Mexican Sign Language Numbers,,182,
mexicano,,863,M586x573S31400482x483S33e10492x504S20500544x548S37800551x515S15d3a529x554S15d12526x496S2a404561x495
Mexico,,143,M537x517S10e12507x472S30000482x482S2c600518x444S20500495x470
Mexico,,172,M544x517S2c600524x453S20500496x468S30000482x482S10e12514x483
México,Mexico,487,M569x518S30000482x483S20500495x471S10e12519x483S26600553x481
Mi,,262,M521x527S36d00479x473S20500501x496S1404a485x498
Mi,,263,M521x527S36d00479x473S20500501x496S1404a485x498
Michoacán,,742,M533x516S18c50518x486S29d0a468x484
Miedo,,382,M522x591S36d00480x532S36d00479x587S30a00484x483S34300483x483S21600514x548S1bd19487x544
Milagro,,322,M575x516S15d02513x495S36d00479x485S22b00559x486S20e00545x501
Mio,,787,M521x563S36d00479x523S20500493x529S30d00479x483S33e10489x507S15d01485x540
Miércoles,,1902,M521x598S31400482x483S18e20489x536S2e300491x571S36d00479x528S2fb04491x506
Mofar,,283,M548x569S36300482x483S22a02492x467S22a06493x453S11e20510x516S26604532x539S21600522x506
mom,,87,M527x547S30004482x482S18c2f501x521S20600470x524
money,,161,M512x514S1e131487x486
more,,25,M529x533S15a51506x466S20357470x512S24000480x472S20500485x507
Morelos 1,,743,M569x534S30007482x483S20500512x480S14c20522x474S29904538x495S20320554x519
Morelos 2,,744,M565x524S30007482x483S20500512x480S20310550x509S2d609522x498S15210523x465
morning,,14,M523x535S14c0a492x481S14c00495x504S20e00477x496S22a00501x464
Mother,,116,M518x547S18c20495x517S2ff00482x482S20500493x507S20500500x507
MOV. ASOCIATIVOS SORDOS DE JALISCO,,1009,M540x550S14c20502x519S18506502x453S1f504460x451S1f524461x530S2df06500x489S2df1e461x489S20500490x452S20500489x532S22504528x491
Mtra. Mercedes Maria Medina Gamboa,,2014,M536x546S31400482x483S34010491x505S2950c520x486S18d00516x521
muchacha,,422,M572x568S36d00446x511S30005518x483S20e00447x522S20e00471x522S10020557x503S22a04543x520S22a01431x521S22a07489x519S19a01478x546S19a09427x546
Mucho,,1931,M526x558S17730502x521S31430489x494S34d00482x483S26c00499x543
Mucho,,1932,M526x558S17730502x521S31430489x494S34d00482x483S26c00499x543
muertos,,697,M558x557S36d00479x524S2ff00482x483S29904524x516S18c50543x527
Mujer,,821,M534x535S30006482x483S10020519x505S21100521x492S22a03503x520
Mundial,,1922,M554x578S31400482x483S34410495x503S14738474x529S14720518x511S2fc04493x541S2a010460x552S2a009528x536
mundo,,686,M540x532S18c11493x468S18c19476x494S2e800525x474S2e818460x500
Museo,museo,482,M555x540S18c10521x496S18c18463x478S31400482x483S34900482x483S2e904540x484S2e948446x487S2fb04493x534
Museo,,295,M546x559S2ff00482x483S18c10528x473S18c18458x495S2fc04495x533S2ea00531x517S2ea40456x534
Museo incorrecto,,483,M571x541S31400482x483S34900482x482S18c10521x497S18c18462x474S2fb04493x535S2e600542x481S2e618427x486
must,,43,M542x522S36d00479x478S20500513x487S20500477x488S13800518x492
my,,140,M515x518S14010486x488S20500485x482
"Médico, Doctor",,338,M521x523S36d00479x514S1f524464x508S13f29440x478S20600478x486
México,,2032,M537x518S10e12507x473S30000482x483S2c600518x445S20500495x471S31430489x493S34010492x506
N,,503,M511x513S11950489x487
nacional,,619,M533x522S10028468x478S13320511x492S29905487x481S22104518x481
nacional,,670,M540x515S10028461x485S29905480x486S1f020511x498
nadar,,604,M550x518S2ff20476x483S15d51513x462S15d59465x461S2ea00535x485S2ea18456x487S2fd04488x453
name,,119,M522x530S11502479x469S2a304499x490
Naranja,,2056,M554x519S32b10482x483S20500522x508S21800536x476S15320538x491
Naranja,,2081,M547x518S32b10482x483S20500519x495S21800529x479S15320531x488S31430488x492S34710492x503
Navidad,,620,M533x538S30004482x483S34010493x504S11542486x523S26500519x521
Navidad...,,770,
Nayarit,,745,M541x518S30000482x483S2990a483x467S11920520x474
need,,19,M508x539S11500492x460S27106493x499
Negro,,405,M528x531S15d38473x469S11550483x501S20e00497x480S26500498x498S26500514x499
nephew,,61,M518x517S20340503x502S20348482x502S20600489x483
nephew_niece,,146,M542x512S20320527x492S20322458x493S20500495x501S22f02508x487S22f16478x487S20500495x488
nervioso,nervios,1328,M528x616S36100482x483S30a30488x490S1100a473x560S11002501x560S20612496x579
Nervioso,,354,M529x554S30a00482x483S11042502x539S1104a468x539S20500502x524S20500489x524
Nervioso,,355,M529x554S30a00482x483S11042502x539S1104a468x539S20500502x524S20500489x524
Nervioso,,356,M529x554S30a00482x483S11042502x539S1104a468x539S20500502x524S20500489x524
new,,50,M525x554S18548474x522S18530490x539S21000505x516S22b00491x483S14c00488x445
newspaper,,5,M561x519S15a48439x485S14050466x487S26506510x490S14c38537x488S20b00455x480
ng,,1109,M532x519S20357482x494S21400468x491S20600485x481S11950510x493
night,,118,M551x525S33100482x482S1dc02520x467S22b04535x495
nine,,73,M517x518S14701496x497S22105484x482
nine,,84,M513x509S14632486x491
nine,,92,M513x517S14700494x495S22114487x483
nineteen,,69,M514x526S14450488x495S26a00487x474
ninety,,3,M518x513S18520493x498S22114483x487
Niño,,341,M536x553S30004482x483S1f416489x524S20600514x518
niño,,1983,M518x564S30004482x483S1f116488x535S20600489x521
NO,,203,M518x520S11e20490x490S22100483x495S22114492x481
no,,1423,M537x564S13f20508x549S22114510x531S33b00482x489S30122482x476
no,,1941,M539x562S30a00482x483S10020522x504S23102522x536
no,,1942,M548x566S30a00482x483S10020530x504S23106531x540
no ahora,,783,M535x582S30122482x476S36d00479x529S15d31501x544S15d39474x545S20500494x558S22a05522x566S22a13464x568S2fb04492x576
No haber,No hay,282,M525x543S2ff00483x483S34400482x483S22104513x518S15d01491x520
no tener,,380,M523x568S34400482x483S14c06492x545S22a12488x466S22a06492x450S36d00479x518S3770a468x520S37704469x544S20500494x529S20500505x529
NOEMI,,2027,M514x557S11950487x444S17620493x473S14a20493x492S18d50489x511S19220493x538
Noemi Galicia Rojas,,2026,M550x540S31400482x483S33e10493x506S20601509x507S11911522x520
nombre,,1960,M521x516S1150c480x486S26d06502x485
nombre 2025,,1962,M523x517S11950478x484S26d06504x490
Nombre--name-,,52,M522x516S11504478x486S26d02503x485
Nombre_2,,537,M525x516S11950476x485S23202505x490
notebook,,27,M519x512S15d39480x488S16d47488x492S20500509x489
Noventa,,840,M520x511S14720506x489S20600481x497
Novia,,417,M535x529S1ea20466x507S14c50511x498S23102473x471
Noviembre,,1999,M538x577S2e230519x545S11510521x511S31400482x483S33e10492x506
noviembre,,590,M545x548S2ff00482x483S11510528x482S2e230526x516
Novio(a),,199,M513x528S1b920488x472S23206493x502
novio1,,657,M512x529S1ea20489x472S23202490x503
novio2,,658,M513x523S1ea40487x478S23200487x503
nubes,,1984,M542x532S11502512x469S1150a459x471S2ea30516x492S2ea48475x495S2fc04498x521
nuera,,594,M539x520S11502504x481S1150a469x481S20500496x494S2a203516x499S2a21b461x499
nuestra,,766,M521x580S36d00479x524S34000483x483S20500509x531S22b02484x564S11911477x543S20500478x530
nuevo,,633,M524x553S14c00487x447S22b00491x480S21000504x516S18530486x538S16d48476x513
Nuevo León 1,,746,M560x522S16d48488x447S20700510x451S14c00524x416S26500529x451S30006482x483S15010535x485S21100520x489S26503517x509
Nuevo Léon 2,,747,M528x526S11950472x477S1dc20504x474S26606487x510
números 1 al 10,,1957,M593x589S10000416x415S10e00463x411S18600508x412S14400557x411S14c00407x474S1f502461x477S14700510x532S14c00568x515S14c20570x558S1f50b508x475S1f50b562x473S10e01556x465S10001506x467
números 1 al 10,,1958,M593x589S10000416x415S10e00463x411S18600508x412S14400557x411S14c00407x474S1f502461x477S14700510x532S14c00568x515S14c20570x558S1f50b508x475S1f50b562x473S10e01556x465S10001506x467
O,,504,M508x508S17620492x492
O,,713,M508x508S17610492x492
Oaxaca,,748,M544x540S33010479x483S21416521x474S17610525x492S2e100521x511
obedecer,,605,M515x542S18022500x459S1802a485x495S22a24497x527S20500501x491
Ochenta,,839,M528x509S13f20499x494S20600472x492
Ocho,,269,M515x512S11e02485x489
Ocho,,726,M513x515S11e01488x485
octubre,,647,M545x540S2e100522x511S21512518x475S33010479x483S17610526x492
Octubre,,2005,M538x564S2e100515x535S17610519x516S31400482x483S34410495x504
Ojete,,321,M585x518S1ce10525x472S31410482x483S26500553x484S26500571x484
ojos,,1994,M531x532S31a00482x483S20500500x502S10001510x502
old,,28,M518x544S30004482x482S20342493x525S20f00453x532S26500459x506
Olla,,370,M547x509S20348453x492S20340532x494
Olvidar,,849,M576x518S30007482x483S20500512x478S17710523x476S22a07542x463S14c10553x440
one,,9,M508x515S10000493x485
Online,,974,M514x515S19c20486x486
Online,,976,M514x515S19c50486x486
Online,,977,M573x517S19c01428x487S19c10467x484S19c20504x484S19c51543x486
Online,,978,M583x518S19c27417x482S25a00485x488S25a07449x491S25a03510x490S2cf03538x483
Online,,979,M546x592S32a00482x483S15a36487x542S19c50518x515S21410494x528S26d04488x561S2f700496x585
Online,,980,M563x521S2ff00482x483S14701524x484S23103542x501
Online,,981,M522x520S15a37479x480S15a31499x497S20500487x485
Online,,982,M525x534S15a30480x467S15a30509x468S20500495x476S2e704510x499S2e71c475x497S2fb04492x528
Online,,983,M524x597S32a00482x483S15a30481x528S15a30506x528S20500495x539S2e704509x561S2e71c476x561S2fb04492x591
Online,,984,M559x518S2ff00482x483S21416522x490S14c11533x476S2d600522x465
Online,,985,M552x514S14c11526x487S14c19448x487S20d10480x489
Online,,986,M508x515S18c24493x485
Online,,987,M532x559S18c41501x465S18c49469x441S20500495x452S18c41506x502S18c49486x533S20500496x515
Online,,988,M536x579S18c41499x524S18c49477x553S20500487x537S2e704521x548S32a00482x483
Online,,989,M526x527S18c41500x473S18c49475x494S20500487x477S2e704507x502
Online,,990,M536x570S18c41510x544S18c49462x522S32a00482x483S2e704491x532
Online,,991,M543x539S35000482x483S1de01522x484S22b03501x515
Online,,992,M536x534S15a37465x479S1de41495x504S21405481x492S2dc0f502x467
Online,,993,M541x513S1de02511x491S1de0a459x489S20500495x488
Online,,994,M567x550S34a00482x483S1de02516x522S1de0a454x522S23106550x519S23116435x524S2fb04493x540
Online,,995,M508x508S17610492x492
Online,,996,M523x513S15a37477x488S20500494x502S17641507x493
Online,,997,M542x531S17641496x470S17645484x505S21407489x490S2e706517x473S2e712458x516
Online,,998,M560x573S35300482x483S31530489x495S15a56483x561S17641492x523S24a06513x529S20b00490x541
Online,,999,M554x532S16d10528x495S31500482x483S22b06524x516
Online,,1000,M527x513S15a37474x489S20500496x502S16d40509x487
Online,,1001,M527x513S16d10510x488S16d18474x488S20500495x502
Online,,1010,M546x542S14c18455x476S14c02497x463S20e00474x495S2eb0c531x459S29904476x510S1ea10489x503
Online,,1014,M518x518S2ff00482x483
Online,,1015,M518x518S30007482x483
Online,,1017,M537x525S20302495x475S20302463x510S2031c493x510S20324522x510
Online,,1037,M540x526S14a00495x474S14a00460x511S14a10494x511S14a20525x511
Online,,1038,M538x540S10e00494x461S10e00463x510S10e10492x509S10e20523x509
Online,,1039,M539x535S11210488x465S11200461x512S11210490x508S11220520x512
Online,,1040,M538x535S11810491x508S11800493x465S11800462x508S11820515x508
Online,,1041,M539x536S11000495x464S11000461x509S11010493x509S11020520x509
Online,,1042,M538x535S11810491x508S11800493x465S11800462x508S11820515x508
Online,,1043,M537x538S11500497x463S11500463x508S11510493x507S11520522x508
Online,,1047,M545x537S12200490x464S12200456x510S12210488x510S12220523x510
Online,,1051,M547x530S12918493x471S12930454x508S12918491x508S12928523x508
Online,,1072,M551x530S1eb18489x470S1eb18490x511S1eb00449x511S1eb20527x511
Online,,1085,M540x536S15418494x465S15408461x511S15418490x511S15420525x510
Online,,1088,M533x536S15a00498x464S15a00468x509S15a10496x509S15a20521x508
Online,,1096,M545x538S16300489x462S16300455x511S16310491x510S16320525x511
Online,,1154,M537x539S1d908497x462S1d908464x510S1d910491x509S1d920521x509
Online,,1166,M536x522S14a20521x507S14a00464x507S14a10492x506S14a10493x478
Online,,1170,M506x514S15a00494x487
Online,,1173,M506x514S15a48494x487
Online,,1174,M506x514S15a50494x487
Online,,1184,M506x527S20500495x474S20e00494x515
Online,,1185,M518x518S31a00482x483S34010492x506
Online,,1187,M518x518S31a00482x483S34010492x506
Online,,1190,M518x518S31d00482x483S36330492x504
Online,,1191,M522x524S31d00479x484S34010489x507S36c20496x477
Online,,1200,M518x518S31400482x483S20500495x500
Online,,1206,M508x515S10118492x485
Online,,1207,M510x508S1f720490x493
Online,,1208,M507x511S14720493x489
Online,,1209,M509x510S16d10492x490
Online,,1210,M508x515S10110492x485
Online,,1211,M508x508S14a20493x493
Online,,1212,M508x515S1da20492x486
Online,,1213,M515x512S1dc02485x488
Online,,1214,M515x512S12d02485x489
Online,,1215,M511x510S19220490x491
Online,,1216,M521x520S19220500x501S2a20c479x481
Online,,1217,M521x520S14020479x490S22e00504x480
Online,,1218,M512x515S1dc20488x485
Online,,1219,M510x513S18d50490x488
Online,,1220,M510x513S18d20490x488
Online,,1221,M511x516S11923490x484
Online,,1222,M510x513S18d24490x488
Online,,1224,M522x516S11923479x484S22e06504x484
Online,,1225,M508x508S17610492x492
Online,,1226,M515x515S14010486x485
Online,,1227,M519x519S16c11482x481S22e07500x500
Online,,1228,M508x515S11a20493x485
Online,,1229,M508x508S20320493x493
Online,,1230,M518x525S11a20482x476S11a20503x476S22b06486x509
Online,,1231,M508x510S1fb20493x491
Online,,1232,M508x515S11520493x485
Online,,1233,M508x515S10e20493x485
Online,,1234,M509x515S18620491x485
Online,,1235,M518x520S16c17495x480S22b05482x496
Online,,1236,M517x518S16c10483x482S26604501x488
Online,,1237,M514x511S19a01486x489
Online,,1238,M534x516S1002f466x486S2470a491x485
Online,,1243,M528x558S31a00482x483S34010492x506S20500495x517S15a00494x531S26604512x528
Online,,1260,M508x508S17620492x492
Online,,1269,M508x504S2f610492x496
Online,,1270,M508x504S2f610492x496
Online,,1287,M562x535S34000474x483S31a30480x494S36f00473x525S15a20530x497S22d00546x474
Online,,1288,M568x509S22c06526x492S22c12433x493
Online,,1298,M607x526S22a00503x509S22b00529x494S22c00561x483S22d00591x475S22a10482x509S22b10453x494S22c10426x483S22d10394x476
Online,,1300,M512x516S14c00489x485
Online,,1301,M512x516S14c30488x485
Online,,1335,M537x538S1d900492x462S1d900464x509S1d910492x509S1d920521x508
Online,,1374,M521x502S36d00479x498
Online,,1376,M546x562S1a731523x534S15a37463x539S20500470x546S2d608487x544S30a00482x483S33e10492x505
Online,,1458,M552x542S1c000453x460S1c010492x460S1c020531x458S1c030449x512S1c040489x510S1c050527x507
Online,,1462,M556x522S30005482x483S21100517x507S12710533x492
Online,,1474,M520x512S2460a481x488
Online,,1478,M518x518S30d00482x483
Online,,1481,M518x518S30f00482x483
Online,,1486,M518x518S31a00482x483
Online,,1489,M518x518S31e00482x483
Online,,1504,M509x510S2ef00491x490
Online,,1516,M518x523S36a00482x477
Online,,1521,M524x518S2ff20476x483
Online,,1553,M557x533S14a00445x467S14a10493x467S14a20542x467S14a30444x518S14a40493x517S14a50541x518
Online,,1563,M531x522S37600488x499S15a11469x480S15a19508x479
Online,,1578,M562x528S32b10482x483S20e00523x494S1de01541x498S31630487x497
Online,,1625,M516x534S18120493x466S22b00500x500S22b04484x504
Online,,1630,M547x522S15d58472x479S15d50510x479S20500495x489S26606517x506S26612454x506
Online,,1636,M524x528S15a56477x516S15352478x481S21100482x500S26c06509x472
Online,,1637,M532x551S15a36488x450S15a32486x483S15a40520x461S15a48468x459S26516495x525S16d44473x525S20500500x540S15a40513x523
Online,,1701,M538x522S1a210515x479S22b14497x492S22b14481x492S15318463x492
Online,,1703,M516x515S10018501x485S26510484x487
Online,,1706,M508x522S10050492x492S26500494x479
Online,,1707,M508x522S10050492x492S26500494x479
Online,,1709,M582x519S36b20501x482S2ff00481x484S15310537x483S22b04566x486S22b04552x486S21100521x486
Online,,1722,M543x525S1f500458x475S1f510493x475S1f520518x475S1f530457x508S1f540492x501S1f550519x508
Online,,1751,M542x577S34400482x483S36d00479x522S3770b460x523S37707461x538S16d44484x531S25910485x554S10011521x533S20500510x529
Online,,1756,M559x557S34d00483x443S25901504x482S19201521x493S30006481x522S21802533x531S15320544x527S21100519x531
Online,,1757,M559x557S34d00483x443S25901504x482S19201521x493S30006481x522S21802533x531S15320544x527S21100519x531
Online,,1760,M535x548S20356493x493S20e00488x479S20e00501x479S1f750491x460S22f02514x453S1a049466x518S1a041507x518
Online,,1802,M518x551S32102482x483S23102445x499S10e00463x521
Online,,1837,M548x568S35a04482x483S20e00512x514S20500480x542S15a36474x556S1f703526x513S25903485x520
Online,,1845,M524x527S10013483x473S20500514x500S20500477x499S2d70c482x513
Online,,1861,M562x572S30004482x483S18c42457x516S2d504491x520S31430490x492S18d50427x546S1f720452x556S11a20477x541S1dc20495x541S16620524x554S11950540x546S33e10493x502
Online,,1874,M607x597S30002482x483S31e30488x487S20500471x499S20500471x487S19209442x482S18c09442x503S33e10493x504S19220449x544S11950474x537S14a20501x549S20320521x549S18d50403x568S17610427x580S11950440x569S1fb20468x577S20320488x581S1fb20592x578S14a20508x581S11a20528x567S11a20547x567S1f720567x582
Online,,1885,M630x561S30b10482x483S33e10492x505S10e12535x491S10e20588x465S20e00519x487S2c601568x489S10e20442x528S19220461x539S11a20486x529S19220506x540S10110527x530S19220548x540S1f720567x545S11950586x535S1f720610x546S26506523x474
Online,,1889,M566x630S30004482x483S1dc11460x523S18d54499x534S20500486x519S20500502x520S31430490x493S33e10493x502S1dc20439x566S11520468x566S19220488x577S20320512x581S1f720425x614S11950443x603S1fb20469x611S17610489x614S11950502x603S19220529x610S17610550x613
Online,,1969,M540x547S15a20494x454S15a20494x520S15a28460x489S15a20528x491
open-door,,45,M531x516S10020468x486S1a002477x484S22e06513x484
oración,,1399,M543x630S33b00482x483S14010494x497S10028475x600S17642492x598S22b06513x599
ordenes,orden,580,M516x517S17640485x483S26606486x501
ordenar,,1398,M530x515S10028471x485S17642494x486S22a06515x488
Orgullo,,489,M530x545S36d00479x455S20500520x529S2c300500x494S20500520x470S14c52484x464S14c32487x521
Original oficial,,337,M570x566S1da16458x550S1da1e509x549S34a00482x483S26704554x518S26714434x517
OrySurf,Orión,438,M574x518S2ff00482x483S31400482x483S11951543x479S30007482x483S17611518x479S26504535x496S34000482x483
Oscar Zavala,,1938,M543x594S31400482x483S33e10492x505S17620495x533S2450a498x552S10b20526x568
otro,,232,M513x522S1f524489x478S22e00488x504
P,,505,M515x515S14020486x485
P,,714,M515x515S14010486x485
P,,1099,M518x518S30000482x483S10e00494x439S20600490x471
P.,,1914,M515x515S14050486x485
papá,padre,673,M522x551S14010477x521S30004482x483S20500495x522S22a00509x536
pais,,428,M538x536S14011507x465S20300463x504S20500468x525S2b805483x483
papa,,173,M527x534S33b00482x482S14011496x510S20600469x517
Papá,,276,M520x549S34000482x483S14010477x519S20600498x520
Para,,1949,M543x546S30000482x483S10011522x489S20e00510x474S31430490x496S2df0e522x522
"Parar, Pararse",,350,M525x523S15d39475x495S10e04510x477S20500499x512
paren de pelear,,335,M560x562S30c00482x483S36320493x502S36d00479x517S3770b459x518S3770a540x514S37703520x518S20b00485x530S1601f537x492S15a37490x539S37804459x538S10e11502x421S10e19468x421S20d00473x396S20d00500x397
parque,,531,
parque,,532,
parque,,533,M526x523S10051496x494S10e57474x493S20500495x511S26503506x478
parque,,220,M526x527S10051496x498S10e57474x497S20500495x515S26520488x473
partes,,690,M539x524S14c0a462x480S20700495x489S14c30515x476S26502518x510
participar,,675,M530x530S20600488x470S22a16471x517S22a02515x517S14c18470x481S14c10504x481
pasado,,778,M541x534S30d00482x483S33e10492x507S15d00522x488S26504521x519
Pasado,,385,M555x518S2ff00482x483S22a16495x457S15d00536x489S26504535x466
patas,,369,M537x562S34000481x483S36d00479x518S37c06523x550S3780a464x519S37704464x549S37802520x519S15012492x536S22127472x542
patas,,373,M550x600S34d00483x483S36d00479x518S37803520x519S3780b450x520S37804449x549S15018472x536S15010503x536S3780c517x551S22512472x577S22516513x578S22a00530x569S22a10456x570
PATRICIA,,2012,M517x593S14050484x407S1f820495x441S1f820493x578S1fb20497x460S11a20496x482S19220496x513S16d20494x535S19220495x554
Patricia Salazar Díaz,,2011,M555x585S31400482x483S34000482x483S14050521x504S2a20a529x537S19a01527x563
pen,,153,M529x523S14051498x477S15d39471x483S20e00488x511S27b07504x506
pencil,,79,M541x536S30004482x482S10052511x521S20600484x521
Pera,,2073,M535x528S1b319465x472S28f27490x481S2f651483x504
Pera,,2089,M537x565S1c310514x537S29904497x527S31400482x483S34710493x506
perder,,702,M533x605S30c00482x494S30152494x482S30156497x471S34210490x516S18540507x543S18548465x543S20500494x547S22b24491x562S14c33506x579S14c3b464x578
Perdon,,210,M523x538S19a00487x518S30004482x483S20500513x514S30f00483x483
permiso,,774,M521x587S2034a486x572S17d10496x553S22104492x541S20500486x559S30d00480x489S36d00479x528S30154494x476
pero,,374,M532x524S14020468x494S2c300506x476
pero,,375,M532x524S14020468x494S2c300506x476
pero,,785,M538x568S30d00482x483S34410495x506S14050508x515S22e00521x550
Persona,,1897,M549x580S31600480x483S33e10491x504S36d00479x524S14009450x537S14001518x539S20e00483x553S20e00503x553S22f04519x566S22f14455x566
persona_1,,683,M525x527S1ec56476x473S24704499x484
persona_2,,704,M544x577S30106483x477S36d00479x529S18042510x539S1804a475x539S2fb04492x547S22b04528x546S22b14457x547
Pescado,,1,M511x537S15d40492x510S2dd06490x463
Pez,,2077,M533x529S28c20512x472S28c25508x505S15d0a467x485
Pez,,2088,M546x557S15d02497x530S31400482x483S33e10493x505S26d02527x530S26502475x536
Pies,,1948,M523x542S14c58478x458S14c50498x492S20e00487x492S26a04496x528
POSADA,PIÑATA,447,M518x569S2031c458x461S20314406x478S2c420419x501S20340459x534S20348406x554S34000482x483
Piña,,2074,M530x533S14c07470x505S14c21503x507S2d808476x468S21100493x489
play,,51,M526x545S19204474x456S1920c504x466S2e710477x494S2e73c510x506S2fb04489x539
Pluma,,11,M527x528S15a37473x505S20f00480x489S14051496x504S26507494x471
Plátano,,2091,M547x577S31400482x483S34010492x507S13d3e492x548S13d10518x555S2880c511x530
pm,,1108,M553x525S15d42503x492S15d4a469x492S36d00479x475S23202533x499S2321a445x498
Poco,,367,M510x521S16c10490x500S26500494x480
policía,,243,M518x546S33b00482x483S1f10e473x517S22214456x507
PONCHE,,449,M565x556S34d00446x484S11500452x526S22604482x540S21200475x520S34d00518x481S16d10548x522S26900528x522
por,,777,M532x520S2034a498x505S20e00499x490S15d41469x481S26502517x490
por favor,,844,M518x575S30a00482x483S15a18488x523S15a10502x523S23220489x555
pr,,1110,M531x527S14010469x473S11a20516x474S2df08497x506
Pregunta,,851,M512x532S2db0e493x500S14037488x468
Pregunta,,852,M540x585S2db0e521x553S14037516x521S31400482x483S34410495x505
pregunta,,578,M512x532S2db0e493x500S14037488x468
Prepa 7,,2114,M550x572S31400450x483S31400514x482S33e10524x505S33e10460x505S1dc02512x531S20348460x557S20600456x544S14041451x520
Presidente,,245,M541x535S36d00480x465S36d00479x531S15a37518x479S22c03483x483
Presuntuoso,,465,M575x566S2ff00482x483S37c00499x496S10111532x496S14412520x540S1441a461x541S28814438x544S2880c563x544
Puebla,,749,M556x546S33010479x483S21416521x474S2e100533x517S14010524x483
puedan,,691,M548x559S33e00483x483S3760a519x519S37602458x520S36d00479x528S20300533x506S20300451x508
"Puerco, Cedro, Cochino, Marrano",,342,M538x528S18519484x491S15d30519x502S20f00512x480S26d01463x472
py,,1104,M534x527S20357481x494S21400496x514S14010505x480S26501518x514S19a41466x473
q,,573,M514x524S1ed51486x476S22e04493x506
Q,,506,M514x513S1ed21486x488
Q,,719,M513x524S1ec51487x501S26900493x476
Q,,720,M513x524S1ec51487x501S26900493x476
Q.,,1904,M514x525S1ed51486x500S26900496x476
Q.,,1915,M513x521S1ed50487x502S26900493x480
que,,1950,M509x535S10000492x466S26506494x503S26502493x521
