canonical_gloss,synonyms,sid,FSW
52,cinqurante-deux,1721,M520x516S14c20480x485S10e20505x486
53,cinqurante-trois,1723,M522x516S14c20478x485S11e20499x486
54,cinqurante-quatre,1724,M523x516S14c20477x485S14420501x485
55,cinquarante-cinq,3135,M530x527S26506491x474S14c20470x496S26900474x474S26900510x473S14c20507x495
56,cinqurante-six,1725,M522x516S14c20479x485S18720504x487
57,cinqurante-sept,1726,M524x516S14c20477x485S1a520503x488
58,cinqurante-huit,1727,M524x516S14c20477x485S1bb20503x488
59,cinqurante-neuf,1728,M522x516S14c20478x485S1ce20500x486
6,six,73,M509x514S18720491x485
6,,5195,M543x518S17710495x503S17718458x501S20500482x482S26502498x485S26516461x484S18720525x485
6-crier,,2071,M549x566S2fd04490x560S2eb00534x516S2eb4c454x526S34700482x483S18701504x519S18709474x523
6-crier-1,,3033,M540x566S2fd04490x560S2eb00525x516S18701494x520S34700482x483
6-manger,,1990,M545x518S18700527x438S34400482x483S20500529x503S26604527x472
6-prendre-la-neige,,2127,M551x520S18714450x491S1871c533x491S28c16471x493S20500494x481S28c0e496x492
60,soixante,1729,M513x518S19120489x495S22214488x483
61,soixante-un,1735,M519x515S18720482x486S10020504x485
62,soixante-deux,1736,M518x515S18720482x486S10e20503x485
63,soixante-trois,1737,M522x515S18720479x486S11e20499x485
64,soixante-quatre,1738,M522x516S18720479x487S14420500x485
65,soixante-cinq,1739,M522x516S18720479x487S14c20499x485
66,soixante-six,3136,M527x527S26506491x475S18720473x498S26900474x475S26900510x474S18720509x496
67,soixante-sept,1740,M522x515S18740479x486S1a520501x487
68,soixante-huit,1741,M521x515S18740479x486S1bb20500x487
69,soixante-neuf,1742,M522x515S18740479x486S1ce20500x485
7,sept,74,M510x514S1a520489x486
7-courir,,2074,M539x549S11850508x520S11858468x478S11858468x478S19250516x530S19258462x488S26500519x496S26510473x451S2f700527x517S2f700464x473
7-gomme,,1991,M547x596S1183f486x571S1a550500x560S32a40481x481S35010496x541S2ff10483x527S2ff10483x502S2ff10481x475S35010496x494S33b00483x444S33b10495x522S32a40484x532S32a30509x530S32a30507x480S21200519x555
7-lancer,,2130,M561x525S2ff20476x483S11820533x498S19820541x502S26600545x462
7-up,,2816,M513x532S2f700493x469S2df00488x481S1a520492x504
70,soixante-dix,1768,M524x521S1a520482x492S22214476x480S17620508x505
71,soixante-onze,1743,M520x515S1a520481x487S10020505x485
72,soixante-douze,1744,M520x515S1a520481x487S10e20505x485
73,xoixante-treize,1745,M523x515S1a520477x487S11e20500x485
74,soixante-quatorize,1746,M522x516S1a420478x486S14420500x485
75,soixante-quinze,1747,M523x516S1a520477x488S14c20500x485
76,soixante-seize,1748,M523x515S1a520477x487S18720505x485
77,soixante-dix-sept,3137,M531x526S26506486x475S1a520474x498S26900469x475S26900505x474S1a520510x497
78,soixante-dix-huit,1749,M523x514S1a540477x486S1bb20502x486
79,soixante-dix-neuf,1750,M523x515S1a540477x487S1ce20501x485
8,huit,75,M511x514S1bb20490x486
8-exciter,,3002,M569x568S2fd04470x562S2eb00554x472S2eb4c434x486S36c00477x477S1bb10528x464S1bb18451x482S34610494x503
8-refuser,,2128,M521x521S2ff21479x479S2035a463x458S1bb20452x441S21c00458x428S20500454x476
8-très-excité,,2075,M569x568S2fd04470x562S2eb00554x472S2eb4c434x486S36c00477x477S1bb10528x464S1bb18451x482S34f10496x503S31a30488x492
80,quatre-vingt,1270,M519x519S17620503x503S1bb20482x491S22214482x481
81,quatre-vingt-un,1751,M520x515S10020505x485S1bb20481x487
82,quatre-vingt-deux,1752,M520x515S10e20505x485S1bb20481x487
83,quatre-vingt-trois,1753,M523x515S11e20500x485S1bb20477x487
84,quatre-vingt-quatre,1754,M522x516S14420500x485S1bb20478x488
85,quatre-vingt-cinq,1755,M523x516S14c20500x485S1bb20477x488
86,quatre-vingt-six,1756,M521x515S18720503x486S1bb20480x487
87,quatre-vingt-sept,1757,M522x514S1a520501x486S1bb20478x486
88,quatre-vingt-huit,3138,M530x527S26506487x474S1bb20474x499S26900470x474S26900506x473S1bb20509x496
89,quatre-vingt-neuf,1758,M523x515S1bb40477x487S1ce20501x485
9,neuf,76,M511x515S1ce20489x485
9-déçu,,2131,M538x521S2ff23479x479S33210496x495S1d102510x463S22a04524x490
9-gomme,,1993,M550x521S36100482x483S20500536x491S1ce42517x499S26700534x448
9-mariée,,2072,M539x524S14c5a461x490S1d150487x476S26502497x510S21300518x505
quatre-vingt-dix,90,1801,M519x521S1ce20482x491S17620503x505S22214487x480
91,quatre-vingt-onze,1759,M520x515S1ce20480x485S10020505x485
92,quatre-vingt-douze,1760,M520x515S1ce20481x485S10e20505x485
93,quatre-vingt-treize,1761,M523x515S1ce20477x485S11e20500x485
94,quatre-vingt-quatorize,1762,M523x516S1ce20478x486S14420501x485
95,quatre-vingt-quinze,1763,M524x516S1ce20476x486S14c20501x485
96,quatre-vingt-seize,1764,M521x515S1ce20479x485S18720503x486
97,quatre-vingt-dix-sept,1765,M523x515S1ce20477x485S1a520502x487
98,quatre-vingt-dix-huit,1766,M523x515S1ce20477x485S1bb20502x487
99,quatre-vingt-dix-neuf,3139,M530x527S26506489x474S1ce20471x497S26900472x474S26900508x473S1ce20508x495
:,,735,S38a00464x490
:,,4806,S38a02490x464
?,,4882,S38902493x464
?,,4883,S38900464x493
arobase,@,6900,M512x523S1f720490x478S2e300489x496
A,a,1856,M510x508S1f720490x493
avoir,"ai, as, a, avons, avez, ont",3372,M521x517S20600462x502S36d00479x484S14711485x497
A,a,4678,M530x542S34c00482x483S1f720510x527
A-battements_de_coeur,,5802,M549x610S30d00482x483S15d09476x536S1f801485x540S27100457x572S27104495x572S20500457x560S20500472x588S20500484x562S20500499x590S20500510x560S20500524x589S2f700482x603S2f700537x571
A-bouche,,3005,M532x536S34400482x483S32430501x497S32430508x498S32430484x499S32430491x498S1f510495x521S20700514x518
habiller,"habille, habilles, a-habillé",2911,M570x567S14c09472x539S20e00510x525S2c611454x515S2c600524x512S14c01512x540S2c600539x511S20e00479x524S2c611439x511S2ff00481x483S36d00479x518S2f800532x493S2f800429x494
A-Z,,5829,M547x519S1f720454x492S26506477x494S10020498x482S2450a516x501
a_aidé,,2663,M552x539S15d3a449x485S15d40457x497S2b720453x461S14c30526x469S14c38491x473S2a204526x508S2a21c491x511S2f900541x506S2f900487x509
a_appris,,5890,M582x539S15d3a419x495S15750425x512S18551447x462S25900450x493S25900465x492S20e00459x521S2f800448x482S14c40553x468S14c48515x471S2a204555x505S2a21c514x505S2f900571x505S2f900509x505
a_appris,,5968,M584x541S15d39417x503S15751423x520S18551469x471S25907448x501S25907457x510S20e00457x529S2f800450x494S14c41533x460S14c4f513x479S2a205563x490S2a21b538x508
a_apprécié,,5920,M577x587S30a00482x483S15d02492x528S21100499x552S23604487x570S14c40553x516S2a204554x553
a_attrapé,,1094,M531x548S14c20469x517S20320473x466S26500476x485S2f700475x504S14c20506x453S2df08506x488S2f900520x509
a_book,,6100,M525x529S15a18485x471S15a10499x471S2e004504x500S2e01c475x501
a_donné,,482,M538x547S20330465x532S2b700463x496S14c30464x453S14c30512x456S2a204512x491S2f900527x490
a_déplacé,,2178,M581x535S18520456x484S18528419x484S2880a473x467S2881a435x466S14c00554x469S14c08522x472S2df08559x502S2df10523x509S2f900570x524S2f900518x530
a_fait,avons_fait,2164,M567x539S20e00466x477S20331446x485S26a03476x461S20349434x493S14c30538x474S14c38504x477S2a204540x508S2a21c502x511S2f900556x505S2f900498x509
a_jamais_vu,,5769,M575x599S31410482x483S10e01511x488S26500518x477S14c00551x480S2df08554x516S19a51405x572S19a50442x533S26607426x557S2f700417x562
a_mis,,2162,M540x533S18521461x504S2b700466x476S14c40510x468S2a204513x505S2f900529x502
a_ouvert,,2870,M565x536S17840466x497S17848439x498S26511437x480S26507477x478S22100480x465S22100435x469S14c40534x475S14c40506x476S2a204535x508S2a21c505x508S2fa00554x505S2f900500x507
a_placé,,2136,M559x537S15d3a441x493S25504463x464S18521453x488S14c40530x474S14c40497x476S2a204531x508S2a21c496x509S2f900548x507S2f900493x508
a_preacher,,6059,M547x586S2ff00482x483S1ce20525x482S26b00518x460S15d40515x538S15d48484x539S22a04515x571S22a14487x570
a_ramassé,,2142,M561x533S15d39440x499S16f41454x491S21201458x468S14c40532x468S14c48498x471S2a204533x503S2a21c497x505S2f900550x501S2f900493x505
a_regardé,,1830,M593x518S31400482x483S10e50527x481S26500526x462S14c40564x439S2a204566x472S2f900582x471
a_souri,,2118,M656x544S33e00482x483S17e10520x509S17e18457x510S18511549x483S18519426x485S28807550x503S2881f433x505S14c40627x479S14c40591x481S2a204629x514S2a21c591x516S2f900645x513S2f900587x515
a_stick,,6085,M561x521S1ce20498x479S1ce28476x480S26606531x502S26612439x505S26606530x486S26612439x489
a_vu,,1225,M574x534S2df08551x508S31410482x483S26500524x481S14c00548x472S10e01510x488S2f900563x529
a_écrit,,2155,M566x546S15d39435x488S1e651449x499S20e00460x472S26a07469x455S14c40537x483S14c48501x483S2a204539x518S2a21c500x518S2f900555x516S2f900497x516
abaiiser,"abaisse, abaisses, abaissons, abaissez, abaissent",6304,M538x540S11530505x510S1155a463x461S11550482x466S2880b503x485S2f800500x468
abaisser,"abaisse, abaisses, abaissons, abaissez, abaissent",6303,M520x521S18010481x480S22a04493x498S2f804482x510
abaisser,"abaisse, abaisses, abaissons, abaissez, abaissent",6305,M555x558S18040524x500S18048444x501S2ad12457x520S2ff00482x483S2ad03525x519S2f804476x547
abandon,abandons,5474,M529x621S25514475x567S14c51502x563S1f711482x502S14c59473x595S1f719467x525S25504506x534S33200482x483S22a07498x522S22a17468x554
abandonner,"abandonne, abandonnes, abandonnons, abandonnez, abandonnent, abandonnée",2301,M521x602S25514470x551S14c51494x553S1f711482x502S14c59465x576S1f719467x525S25504494x528S33200482x483
abandonner-geste,,654,M556x520S34100483x482S36d00479x516S14c20533x483S14c28442x480S26610448x445S26600538x450S22e04536x425S22e14447x421S2fb04493x470
abandonner-geste,,821,M563x535S34100482x482S36d00479x520S14c20540x504S26600542x477S14c50536x441
abattre,"abats, abat, abattons, abattez, abattent",5537,M552x532S14c08449x469S37700460x500S15d30469x506S20b00487x502S26a02538x497S26a02503x495
