canonical_gloss,synonyms,sid,FSW
Duty,,558,M554x539S36d00479x505S18211518x486S18219487x516S20500507x491S20500508x513S2c300519x460S2c311517x516S2fb06548x502
E,,133,AS14c09S20500M513x520S14c09487x493S20500498x479
E,,678,M521x577S34800482x483S20500502x533S10011500x547S1db18470x532
E,,679,M526x523S1db18475x478S20500507x479S10011505x493
earring,theme: contact symbols,410,M556x517S33000476x482S1d410527x484S20800524x501
ears,,514,M541x539S33010479x483S20500522x496S10011520x509
Easter,,43,M520x518S16d18481x498S16d10503x498S20600490x482
Easter,,109,M528x523S26e05508x494S1f551491x477S20e00489x511S20350472x487S21400487x504
Eat,,626,M519x545S33b00482x483S18508478x521S26a04492x531
food,eat,477,M521x554S33b00482x483S18507502x510S20600492x543
eight pounds,£8,814,M522x548S30004482x483S1cd00488x518S26500508x519
eight pounds,£8,819,M528x541S30004482x483S12d02481x518S26500514x518
Lightening,Electricity,536,M578x518S10021548x454S24603522x460S2f700527x500S32107482x483
electricity,,150,M555x522S10020535x459S2ff00482x482S2f700533x511S24504537x491
elephant,theme:ANIMAL,208,M545x524S2ff00482x483S16d10491x497S2c100522x494
email,,36,AS20340S20348S26502S26516S2fb00S2f700S1dc32S1dc3aM576x519S20340561x503S20348424x503S1dc32505x495S1dc3a468x495S26502538x503S26516445x502S2f700495x480S2fb00493x490
England,,29,M527x522S10049472x490S10031485x492S27107500x477
jealous,"jealousy, envy, theme: contact symbols",399,M538x561S34100482x482S15002448x536S20e00485x544S26606508x541
Europe,,837,M521x514S17610479x491S2e300498x487
Europe,,838,M523x512S17620477x493S2e306496x489
eye,theme: contact symbols,394,M537x538S31400482x482S20500505x496S10001516x508
Eye contact,look into eyes,507,M521x543S11200479x458S11220501x483S2f900480x487S2f900508x511S26500507x518S2f700487x536S26500479x494S2fb03488x520
eyes,,510,M520x545S26502491x531S31400482x483S20500510x533S20500479x533S10000493x498
Eyes wide in amazement,,509,M541x518S20310512x490S20314473x489S34700482x483S31a00482x483S22100514x480S22100474x479S15710523x462S15718458x462
F,,169,AS11550S1155aM516x517S1155a484x484S11550501x487
F,,375,M522x519S11559477x494S11551495x494S20500493x481
F,,680,M533x565S36500497x483S34a00468x483S11551492x538S11559471x540S20500496x526
F,,681,M524x520S20500501x481S11559476x495S11551497x493
face scared,,474,M518x518S31a00482x483S34400482x483
family,Theme: family details,272,M522x530S11559477x483S11551495x481S20500493x469S2ea2e488x515
family,Theme: family details,276,M516x524S14c50487x493S2eb0a484x477
Family : Nephew,Nephew,335,M518x570S20500494x526S2ff00482x482S20500495x515S11500487x540
Generations,"Family background, History",530,M544x549S36d00479x452S18508496x473S2fb04514x507S2ea48496x496S2ea04529x482S18500516x462S25900528x514S25920497x526
Family. Niece,niece,336,M518x542S2ff00482x482S11800498x510S20500482x517S20500481x531
Family: Uncle,Relative,334,M529x533S15818470x503S10021499x512S20500496x499S20500507x493S26607498x466
Well done,Fantastic,415,M536x537S15a09472x514S1fc38479x487S20500481x517S28b09500x463S22a04465x495
Thank you note,fantastic workshop,418,
farmer,,608,M542x537S1f504518x471S1f50c456x472S20500481x473S20500509x472S20500509x517S20500480x517S22b04506x486S22b14476x486S36d00479x464S36d00479x533
Farmers,verse 3,594,
Farmers in his den,verse 2,593,
Farmers in his den,verse 4,595,
Farmers in his den,verse 5,596,
Farmers in his den,verse 6,597,
Farmers in his den,verse 7,598,
Farmers in his den,verse 1,599,
Farmers in his den,verse 3,600,
father,,168,M527x516S11559473x491S11551492x490S20600505x483
input,"insert, put in, invest, file, theme: contact symbols",408,M524x522S16d48482x502S18550477x480S22a04509x496S20700506x478
fine,,72,M546x585S1f50f463x534S1f507515x534S33e00482x482S26504518x561S26514467x562S2fb04492x579S2f900535x564S2f900453x566
fingerspell,Theme: In Signing class,289,M544x519S15310505x480S15318457x481S26706502x503S26716456x503S22626475x480S22622493x480
finish,,73,M564x514S1f501470x486S1f507507x487S2960a530x488S29612435x486S2fb04492x508
fire,,484,M537x539S14c00507x476S22130502x462S14c08470x488S22130503x468S22130465x474S22130464x480S22a00510x522S22a04524x522S22a14476x524S22a10463x523
fireworks,,483,M542x536S20320521x520S20320463x521S22f00517x500S22f10458x502S14c20519x465S14c28458x466
fish,,3,M518x541S30004482x482S14c12480x518S22512451x513
fish,,131,M533x514S22120475x486S26702466x498S15a02506x499
Hobbies,"Fishing with a  rod, Fishing",446,M522x535S1eb10498x494S1eb18478x516S23200486x466
Number Five,Five,341,M511x515S14c00488x484
five pounds,£5,811,M524x549S30004482x483S14c00488x518S26500510x519
Flash the lights,,535,M545x518S2ff00482x483S18511516x469S18519455x470S18519453x424S18511518x422S15311522x443S15319454x446
flatfish,,63,AS15a12S22124S26702M534x508S22124480x492S26702466x492S15a12507x492
floor,,81,M548x521S15a50501x479S15a58485x479S20500495x510S26606518x487S26612452x487
fly-away,,152,M606x541S32107482x482S15a12427x524S15a1a542x522S22c07552x482S22c17442x484S22134574x505S22134407x505S2fb04492x535
food,,118,M543x544S18527514x517S2ff00482x482S22f01522x499
Food,,627,M519x545S33b00482x483S18508478x521S26a04492x531
food shopping,,478,M537x575S33b00482x483S18500503x510S2fb04493x555S2d200511x552S2d211461x551S18501510x531S18509462x530
Number four,four,340,M511x515S14400489x484
Money,"£4, four pounds",519,M533x560S2c600514x515S30004482x483S20500495x519S14420498x529
four pounds,£4,810,M524x549S30004482x483S14400486x518S26500510x519
post office,"franked, theme: contact symbols",396,M519x521S15a39495x498S20b00499x503S20b00506x491S20341481x490S26507499x479
Friday,"Theme: days, Theme: sheet Maureen",302,M523x518S11559477x493S11551496x493S20600489x482
friend,,604,M525x520S17d48475x505S15d42498x500S20700491x481
make friends,friends,482,M527x534S1063a474x478S10651492x466S20800498x483S10659473x509S10632501x519S20800489x524
furious,,113,M554x561S31300482x482S15303467x528S1530b510x528S2fb04493x552S22b07530x510S22b11447x510S21100533x547S21100455x547S2f700542x528S2f700445x530
G,,104,AS2030aS20302M507x516S20302492x484S2030a492x501
G,,682,M548x561S35d00452x483S34800512x483S34500482x483S20302491x530S20302488x546S37704505x537S37707464x551S20500476x537
G,,683,M533x516S20500480x492S37704509x492S37707468x506S20302495x485S20302492x501
G,,684,M515x516S20500485x492S20302497x501S20302500x485
garage,,130,M522x523S26601477x477S15a51499x500S18219483x482
girl,Theme: family details,275,M546x526S30006482x482S10020519x496S20e00525x494S26500518x479S26500532x479
icecream,glace,648,M530x552S35a04482x483S31400482x483S20310493x523S2eb04515x520
Glasgow,,758,M527x541S20300492x478S20308492x460S14c11501x514S14c19473x514S20700491x497
Glasses,Spectacles,359,M587x518S2ff00482x483S1ef10507x489S1ef18464x489S1f410558x489S26a12445x483S26a06540x483S1f418413x489
Gloucester,,768,M520x517S20300481x502S20308481x484S20600498x496
go,,10,M537x518S30006482x483S15a10523x487S26600521x453
go,,52,M508x538S15a10495x511S26700492x462
go,,144,M535x518S30006482x483S15a10523x487S2b700515x459
go through the door,,496,M520x526S15a10481x488S10008501x496S22b20504x475
God,,240,M519x537S10040504x507S10010497x462S2d200481x499S2f700486x529
going-for,,157,AS10e51S10000S20d00S26601M529x533S20d00489x466S10000471x486S26601507x511S10e51479x487
gold,Theme:COLOURS,236,M520x544S14c30496x456S20330502x529S1000a480x476S22b00502x491
gold,Theme:COLOURS,237,M546x558S20310496x484S20318496x499S14c01520x443S14c0b453x532S22a07512x472S22a13481x519
goldfish,theme:ANIMAL,209,M553x558S20300503x493S27200481x442S20306503x509S14c0a475x535S14c02522x460S15d02447x457S22a13492x522S22a07517x481S22c02478x463
Goldilocks,,5,M543x579S2ff00482x482S10000523x494S10008461x494S2ea06518x530S2ea12455x529S22b04522x549S22b14460x547S2fb04490x571
Hobbies,"Golf, Sports",450,M519x533S1ea10490x467S1ea18482x493S20500485x482S28c2c498x505
gone,,50,M561x540S33b00469x483S34d00496x482S15a02508x528S15a01534x488S22b07537x512
hello,"good, Theme: greetings and introductions",260,M562x572S1f550508x557S1f558467x557S1f540547x520S1f544439x519S28809521x531S28811459x531S33e00482x482
good,OK,834,M508x512S1f502493x488
have,"got, Theme: family details",250,M512x539S14c30488x460S20330492x524S22a04493x502
government,,769,M520x517S20300481x502S20308481x484S20600498x496
Grate cheese,"grate food, grater",479,M540x621S15a18489x476S14e10501x476S30a00481x431S2920c526x487S20600486x511S20500510x511S30b00484x535S15a18489x577S1f710500x583S22f04513x602S21200484x607
Grey,,611,M594x516S15006462x491S15002506x489S20500493x484S27100554x495S27104407x493
Groups: we,we,365,M512x515S10e01487x485
grow up,,766,M508x531S15a50494x504S22b00492x470
grow-up,,167,M532x582S32a10482x482S15a50520x555S22c00516x495
H,,115,AS15a51S15a39S20e00S26507M525x520S15a39474x494S15a51477x497S20e00501x493S26507512x479
H,,685,M563x593S34800466x483S34a00437x482S34500527x483S35d00497x483S15d39471x560S15d51480x570S21100497x550S26507512x536
H,,686,M527x526S21100500x483S26507514x474S15d39474x493S15d51483x503
had,,630,M512x538S14c30488x463S20330492x523S22a04493x501
Hair,,520,M533x518S1da10517x471S20800510x475S30007482x483
half,,15,M524x525S15d49475x476S15d41487x486S20e00478x502S22f05503x504
half-hour-late,,24,M537x527S10020522x497S15a18463x475S2f700499x476S20b00469x506S10050479x472S2b700497x488
hamster,theme:ANIMAL,210,M538x601S15a37486x571S15a51479x578S21100482x560S26a07489x543S32a00482x482S15410523x487S15418463x486S22b00519x523S22b10460x524
happen,,79,M521x517S1eb38480x494S21b00496x482S22e00504x499
happy,,61,M517x524S15d39483x496S15d51491x501S20c00489x476
happy,theme: cards,424,M529x530S15d49494x507S15d41506x494S26f03471x473S20e00493x471
happy,,749,M526x528S15d39483x505S15d51503x488S26a03475x479S20e00490x473
hearing,person,99,M532x617S33b00482x541S32a00483x424S10010511x451S10010488x587S20500496x562S20500522x434S2d501492x501
hearing,,745,M539x530S2ff00482x483S10011518x500S20500519x490S20500495x519
heart,,21,M511x514S18242496x485S20500488x503
heart,,164,M521x531S10b43500x469S10b4b478x469S2890c501x502S28914478x502S2fb04485x515
heart-attack,,153,M545x524S10c42505x475S10c4a459x484S27104505x501S27110455x509
heart_attack,,65,M544x519S10c42505x482S10c4a464x481S27104504x503S27110456x504
heartbeat,,173,M521x512S10a42495x487S20600478x501
hello,"hi, Theme: greetings and introductions",259,M557x537S33e00482x482S14721517x516S2880a535x506
hello,,414,M556x555S33e00482x482S14c21503x529S2890a527x520S31400482x482
hello,,659,M560x534S14c00453x466S14c00537x500S14c08441x501S14c08522x467S22a04468x519S22a14518x519S20e00468x502S20e00519x502S26526492x517
help,,258,M523x520S1f740481x491S15a36477x508S2b721504x480
hen,,211,M535x517S14c10488x460S2ff00482x482S2e230516x461
hen,theme:ANIMAL,220,M535x517S14c10488x460S2ff00482x482S2e230516x461
here,,41,M510x522S10b04493x478S22a04490x507
Here,,527,M526x537S10004479x463S22b04474x507S22b04510x507
Hippo,,622,M529x523S19a50472x480S19a38472x498S20500504x495S23108503x478S23110503x506
Hobbies,Swim,448,M555x582S15a27477x553S15a21505x554S2fb00496x576S2d610451x536S2d610455x514S2d608517x517S2d608526x538S30e00482x483S33b00482x483
Hobbies,"Table tennis, sport",451,M550x559S31400482x483S1ea10501x532S26d06531x532
home,,34,M534x522S15a37471x499S18211509x477S22b03503x497S20500466x496
horrible,,70,M541x517S33200482x482S15210511x479S22520509x465
horse,,212,M542x542S11e10477x504S30004482x482S20f00501x530S26a00500x513S20e00529x530S26500528x513
horse,theme:ANIMAL,221,M542x542S11e10477x504S30004482x482S20f00501x530S26a00500x513S20e00529x530S26500528x513
Hospital,Nurse,528,M523x534S11502484x469S2330a497x488S20e00483x480S37606478x466
hour,,30,M517x529S10020500x485S15a18484x488S20500494x518S2ef00499x470
house,,112,M528x558S11519472x459S11511500x459S20500493x442S23904508x492S2391c471x492S2fb04492x521S11540511x528S11548474x528
house,,134,M528x542S11519472x474S11511500x474S20500493x457S23904508x507S2391c471x507S2fb04492x536
how,,751,M527x522S14c11501x495S14c19473x495S20710483x478
how are you?,Theme: greetings and introductions,264,M543x583S15d02510x564S15d0a460x564S1f540528x514S1f548457x515S20e00507x558S20e00481x558S26507517x541S26511469x543S30a00482x482
numbers question,How many?,332,M605x523S14c02409x479S14c0a543x479S20b00484x487S22516592x478S22512394x478S15116458x477S15112510x476S26612427x507S26606523x505
how many?,Theme: family details,277,M562x568S14c00514x536S22630509x523S27106547x528S30a00482x482
how old?,Theme: family details,278,M518x559S30c00482x482S14c00488x528S33200482x482S22630483x520
hungry,theme: contact symbols,255,M521x535S22a04506x519S36d00479x466S21100472x497S1f702492x495S22a00492x520S22a04478x519
I,,186,AS14c07S20500M517x517S14c07482x491S20500507x482
I,,687,M533x572S34800497x482S20500500x526S34c00467x483S10011504x542S1c518471x528
I,,688,M527x523S10011506x493S20500502x477S1c518473x479
I,,738,AS14c09S20500M518x518S14c09483x491S20500508x483
I'm fine,"well, Theme: greetings and introductions, theme: contact symbols",266,M545x582S15d02512x563S15d0a462x563S1f540530x513S1f548459x514S20e00509x557S20e00483x557S26507519x540S26511471x542S33e00482x488S30124482x477
same,"the same as, identical",367,M518x521S10020503x491S10028482x491S20500495x478
if,,55,M526x543S30a10477x482S37000473x533
if_it_rains,,163,M538x616S22b03486x573S2fb04466x610S22b03495x582S22b13435x569S22b13445x577S14c57512x553S14c59461x549S37004473x528S30c10480x482
important,,663,M524x527S10009484x489S15a11501x474S20600476x482S2f900487x522
internet,website,826,M540x542S1c518470x458S1c510501x458S1c514469x514S1c51c500x514S2890c525x484S28914461x484
Interview: first name you what?,,384,
Interview: name you what?,,383,
is-it-afraid,,47,M533x595S20600466x577S15300494x570S15308489x535S2fb04516x564S20600511x542S30a00482x482
it,,84,M524x519S10047476x498S26507511x480
It doesn't matter,no matter.,730,M536x522S26c18464x479S15d0a479x498S26c0c509x482S20e00494x486S15d02494x503
J,,102,AS10012S14c08S23803M522x521S14c08478x482S10012492x479S23803502x498
J,,689,M563x589S35d00438x483S34500468x483S34a00498x483S34800527x483S14c08470x539S10021475x557S21100522x535S22a01501x573S20500477x527S2fc04509x578S22a35503x575S22a33519x576S22a30524x568S22a30524x560S22a30524x552S37d0a526x574
J,,690,M533x531S37d0a524x516S22a30522x494S22a30522x502S22a30522x510S14c08468x481S10021473x499S21100520x477S22a01499x515S20500475x469S2fc04507x520S22a35501x517S22a33517x518
Jesus,Jesus Christ,656,M529x548S14c18480x452S14c10506x502S1c518479x514S1c510499x463S20500499x487S20500501x537S28814471x487
Jesus Bible,,557,M559x543S1c511467x458S1c51f441x467S20500468x487S1c519443x503S1c517469x512S20500458x532S15a10537x468S15a18523x468S2fb04529x522S2df04538x498S2df1c514x498
juggle,,579,M553x577S15030521x526S15038452x527S23610447x560S23600514x559S30a00482x483
K,,172,AS10613S10018M515x521S10018484x491S10613487x478
K,,691,M548x572S10613484x532S35d04453x483S34a00483x483S34800512x483S10018482x542
K,,692,M515x520S10613487x480S10018485x490
king,,229,AS2ff00S15412S20a00S28809M544x517S2ff00482x482S15412489x462S20a00521x480S28809524x452
kitchen,,839,M521x521S10018491x491S10613493x480S20600479x479
knitting,,643,M534x539S10051504x461S10037466x471S2a426492x491
know,,586,M541x518S30007482x483S1f52c517x483S20500510x469
know,,759,M538x518S30007482x483S1f52c514x482S20600502x471
L,,181,AS10051S15a39M519x518S15a39480x483S10051489x497
L,,693,M533x573S34a00467x483S35c00497x483S20500500x562S15d39486x540S10051499x548
L,,694,M522x517S20500493x506S15d39479x484S10051492x492
Lamp,,531,M514x532S18521487x469S22a04494x488S14c53488x505
language,,101,M570x515S1dc02505x485S1dc0a465x485S26612430x492S26606540x493S2fb04493x509
Laptop,,466,M520x540S15a36488x528S15a52484x501S21400490x518S15a02484x461S2c500480x475
last week,"Theme: days, Theme: sheet Maureen",304,M537x549S14c00514x451S1005c519x519S36d00479x510S26604518x485
late,,56,M520x533S15a48480x470S1f550495x468S20e00505x486S22b04504x503
lecture,,58,M557x521S15a37534x498S26b01520x479S36d00479x512
leg,,82,M525x525S10e0c475x474S10002495x497S20600485x514
railway crossing,"level crossing, railway barriers",582,M550x530S10010535x470S10018450x470S37800541x498S37800456x497S2a401507x497S2a419462x497
Life : Alive,live,371,M518x553S2ff00482x482S1f50a461x528S26632439x537S26632439x549S26632440x545S21100479x535S27100394x538
Light,,532,M578x518S30007482x483S18511551x429S14c13513x464S22a03540x451
Lightening,,533,M550x548S10021506x453S2f900527x478S24a04529x492S10029458x463S2f900469x494S2fd04492x486S24a14450x501
lightning,,159,AS10020S24704S2f700S2ff00M553x545S10020524x459S2ff00482x482S24704527x493S2f700537x538
Lights shining down,shower,534,M525x564S14c04502x483S14c0c476x500S22a14480x480S22a04505x465S18502507x437S1850a478x453S22514478x534S22514502x516S22a14482x549S22a04508x531
like,,143,M515x517S20500485x503S20500497x490S15d01492x482S20500497x506
like,,174,M517x512S15a32490x488S20500482x501S20500492x501
Lion,,621,M541x518S21800465x478S2ff00482x483S15002510x489S1500a459x490S21800516x478
lion,,123,M554x518S33300482x483S36100481x482S15310539x492S15318449x492S2b700529x462S2b711454x464
lion,theme:ANIMAL,222,M566x531S2ff00482x482S14c01527x490S14c09448x489S26a05545x510S21803468x480S21801519x478S26a13433x509
lip-pattern,Theme: In Signing class,290,M518x549S2ff00482x482S11810493x522S2ee00492x496
little-bird,,140,M533x545S32c00482x482S1f021503x510S22134500x538
living room,,841,M520x536S15a39480x464S10051490x476S15a39485x501S10611493x508
living room,,842,M537x536S15a39482x464S10051492x476S20358463x503S20350522x503S22a14464x521S22a04523x521
London,,122,M543x527S30006482x482S10011522x497S2f000520x476
lottery,,851,M514x533S13320487x467S2a508493x500
luggage,,647,M552x543S23614446x514S23604513x514S20310523x494S20318457x495S36d00479x458S2fb04493x537
M,,16,AS18c51S15a37M519x519S15a37481x481S18c51493x493
M,,695,M534x579S34a00467x483S33b00498x483S20500494x568S15d39486x540S18c51496x546
M,,696,M518x520S20500490x509S15d39482x481S18c51492x487
MacDonald,,616,M532x515S18c50468x485S2940a488x485
Magic,,570,M535x556S18550510x541S18558468x540S14c50507x445S14c58466x448S26510487x504S26500504x505S26700514x489S26710473x488S2fb04494x528
Manchester,,756,M518x529S15a39483x472S18c51492x480S1ed10489x510
March,,847,M576x509S1f748479x493S1f740502x493S20e00465x494S20e00524x494S23618424x492S2360c537x492
marriage,"marry, wed",644,M531x535S14c59470x496S1d141485x465S21000511x499S26503494x522
match for fire,strike a match,485,M540x531S14c48460x495S1ea10489x510S1ea00517x469S2a601504x490
May,,848,M518x566S15a39483x435S18c51492x443S14c09488x477S20500487x471S15d28485x511S10020500x536
maybe,,35,M515x532S19a50487x468S2e230484x500
maybe,,803,M514x529S19a10486x472S2a530490x496
McDonalds,,566,M540x527S18d20504x502S18d28478x502S20500496x494S2890b515x482S28913461x481S2fb00494x473
me,,45,M515x515S10b43494x484S20500484x504
me - God,,584,M568x546S1004c491x500S10047537x471S20500499x535S22a07555x455S36d00479x490
meet,Theme: greetings and introductions,263,M550x515S10010501x485S10018484x485S20500496x487S26602520x499S26616450x499
sew,"stitch, sewing, sew by hand, mend",565,M538x524S15a57463x501S1ce10491x477S2e50d515x483S20e00478x484
Mexico,,646,M532x518S30001482x483S30007482x483S20500496x444S2df06509x444S2df0e473x444S16d10515x471S16d18469x471
Mickey mouse,,577,M540x518S2ff00482x483S15419469x471S15411507x470S20500459x495S20500471x495S20500519x496S20500530x496
million,,796,M518x527S15a39483x493S18c51492x501S26520495x473
mine,"my, Theme: family details",252,M521x518S36d00479x483S20500486x492S1f701492x496
Monday,"Theme: days, Theme: sheet Maureen",298,M525x517S15d39476x482S18c51486x491S20600503x485
Money,"two pounds, £2",517,M526x563S2c600507x519S30004482x483S20500495x519S10e20497x533
Money,"two pounds, £2",518,M526x563S2c600507x519S30004482x483S20500495x519S10e20497x533
monster,,32,M557x541S33300482x482S36100482x482S15020532x472S15028445x499S2f900540x509S2f900452x536
month,,846,M518x517S15a39483x483S18c51492x491
Mother,,243,M534x518S15a11511x478S30007482x483S20500494x467S20500508x464
Mother,,244,M541x518S30007482x483S18c11515x484S20500503x470S20500516x471
Mother,,245,M519x519S15a37481x481S18c51493x493
mouse,,214,M550x524S10050503x494S10058484x494S21100495x476S27100510x477S2711c451x476
mouse,theme:ANIMAL,223,M550x524S10050503x494S10058484x494S21100495x476S27100510x477S2711c451x476
nose,mouse,511,M544x531S33100482x483S10011502x501S20500521x486S20500534x486
mouse,,619,M528x546S33200482x483S10011507x505S20e00491x523S26a02476x519
mouth,,513,M537x541S2ff00482x483S10001516x511S2e307489x503
Mum,,242,M519x519S15a37481x481S18c51493x493
must,,20,M526x524S15a40514x476S15a48474x476S2fb04492x484S22a24496x509
N,,149,AS11551S15a39M519x516S15a39481x483S11551492x491
N,,697,M533x579S34a00467x483S35d00497x483S20500494x568S15d39486x540S11551499x546
N,,698,M520x520S20500488x509S15d39480x481S11551493x487
name,,125,M548x530S11501516x486S30007482x482S26500522x461S2df00527x509
name,,602,M560x518S30007482x483S11501516x489S11520545x444S26507525x466S20500512x475
name sign: Suzanne,,388,M552x531S33e00482x482S20320518x479S31400482x482S30007482x482S2dd30516x496S2dd31457x497S2dd30449x486S2dd37466x462S2dd3f493x459S2dd31512x467S2dd37518x504S29a04521x496
Nappy,,575,M546x534S20600453x491S36d00479x495S13f0a514x505S20600524x490S13f02471x505S36d00479x466S22112531x508S22116462x507
near,,158,M526x529S10008473x496S1005e486x488S2df08505x508S26500495x470
nephew,niece,824,M520x518S15a39484x483S11551493x491S20600480x507
nest,,178,AS15004S1500cS2b705S2b714S15050S15058M530x548S15004501x453S1500c471x453S15058470x517S15050504x517S2b705513x489S2b714473x489
New,,171,M518x524S15a06481x497S15a00492x497S22a00505x475
new,,33,M516x528S15a06484x497S15a00493x501S22a00503x473
new,theme: cards,425,M524x523S15d0a477x483S15d08482x495S22b00508x477S21100509x509
new york,,642,M528x534S15a36484x481S19a50472x467S26606483x495S26602482x506S26606483x518S21100515x480
Newcastle,,757,M518x528S15a39482x472S11551491x480S1ed10489x509
next week,"Theme: days, Theme: sheet Maureen",305,M543x548S36d00479x543S14c20520x517S10050524x452S26600523x484
night,,610,M553x583S35d00482x483S15a06526x570S22d15485x535S22d03478x535S15a02447x571
number,Nine,323,M515x511S14402484x489
Nine,Nmber 9,666,M516x511S14402485x489
NINE,NUMBER  9,667,M516x511S14402485x489
Numbers Nine,nine 9,346,M515x511S12d02485x488S26632485x505
Number nine,nine 9,347,M518x507S26632481x504S26632481x496S26632481x500S20100503x492S26632482x492
Number nine,nine 9,348,M518x507S26632481x504S26632481x496S26632481x500S20100503x492S26632482x492
nine pounds,£9,815,M541x540S30004482x483S14402494x518S26500527x516
nine pounds,£9,820,M528x538S30004482x483S18e02481x518S26500514x518
no,,124,M516x521S12b20487x479S22a04500x499S22104484x503S2f900500x516
not happy,,750,M526x585S15d39483x562S15d51503x545S26a03475x536S20e00490x530S30122482x476
not-allowed,,51,M542x598S2ff00482x482S27126492x440S1dc32512x552S1dc3a462x552S22f04502x574S22f14475x574S2fb04492x592
not-at-all,,119,M520x618S33b00482x482S27126491x442S15a20482x545S26702474x590S26706478x577S26706478x602
number,,18,M518x534S30004482x482S1f700493x519S20500480x515
number,,129,M518x548S30004482x482S1f700493x519S20600490x537
number,seven,321,M515x507S10002485x492
number,seven,322,M515x507S10002485x492
number,one,325,M507x515S10000492x485
number,three,327,M507x515S18c00492x485
Number : three,Three,339,M507x515S18c00492x485
number ten 10,ten,349,M530x516S14c00507x484S14c08470x485
Number: three,Three,338,M507x515S18c00492x485
Number; Seven 7,Seven,344,M515x512S1f502500x488S26930484x497
Numbers,,380,
numbertwo,,326,M507x515S11500492x485
Occupation. Career.,Nurse,421,M537x523S2330a461x493S36d00479x478S10002492x492S37605480x482S20e00478x486
nurse,Theme: practice makes perfect DVD,284,M537x523S2330a461x493S36d00479x478S10002492x492S37605480x482S20e00478x486
nurse,,614,M523x523S37802479x479S36d00479x477S20e00478x486S10002493x491S2330a463x493
Old MacDonald had a farm,nursery rhyme,588,
O,,97,AS14c09S20500M519x514S14c09482x487S20500509x490
O,,699,M532x574S34400469x483S34600496x483S1db18480x530S10011511x544S20500507x530
O,,700,M526x522S20500501x478S10011505x492S1db18474x478
O,,725,M529x516S14c39472x487S20500502x484S10051499x495
OK,,835,M515x525S17610499x475S14020485x495
old,,609,M518x538S2ff00482x483S11800497x493S22a04498x523
on-paper,,166,M513x519S15a08487x488S15a01490x496S20500500x481
one pound,£1,807,M518x548S30004482x483S10000487x518S26500504x519
onion,,28,M538x571S2ff00482x482S10001517x508S29204516x540
open the door,,494,M520x526S15a10480x475S1fa1e502x479S2df03501x502
window,open the window,499,M522x529S15a02495x504S15a06489x517S20600490x491S23604479x472
open the window,,500,M515x525S15a02488x498S15a06486x513S22a00498x476
open-question,,87,M518x517S30c00482x482
Oral,,587,M540x546S33b00482x483S11000492x519S2e500517x501
Rainbow,"overhead, over the head",364,M577x543S2ff00482x482S14c22427x520S14c36546x519S28b19444x461S28b2b523x462
P,,94,AS1ce10S10018M513x524S10018487x494S1ce10491x475
P,,314,M523x522S10019477x492S1eb10499x486S20500489x478
P,,701,M533x573S35000468x483S34800497x483S10018490x543S20500481x532S17710492x535
P,,702,M516x521S17710496x483S20500485x480S10018494x491
P,,724,M516x523S10028484x493S20500498x477S17610500x490
P,,830,M514x519S10018487x489S1eb10490x482
paper,,170,M518x515S20340503x485S20348483x485S20600491x504
parents,,107,M522x530S11551495x505S11559478x505S18c51484x476S15a37478x469
Park car,Park vehicle,467,M520x518S20500481x497S15a36493x506S11e41492x482
Silent night,part 2,591,
Silent Night,part 3,592,
penny,pence,806,M514x519S10018487x489S1eb10490x482
Penguin,,617,M546x526S36d00479x480S15a51454x501S15a59521x503S36f50454x475S36f54525x477S36f54465x476S36f50536x476
Perfect,,633,M534x516S1ce10512x486S1ce18467x485
Phrase,"Practice Makes Perfect, Sign language group",420,
pig,,215,M547x517S2ff00482x482S20310492x493S2e500524x487
pig,theme:ANIMAL,224,M547x517S2ff00482x482S20310492x493S2e500524x487
plant,theme: contact symbols,398,M524x539S16d4a478x499S21000504x516S17630480x523S22b00506x474S14c00476x461
please,"thanks, Theme: greetings and introductions",267,M530x539S33e00482x482S15d00494x512S26600514x508S20500483x514
pleased,Theme: greetings and introductions,262,M525x558S15d01502x535S21100484x534S33e00482x482
police,,503,M521x520S1ed10478x501S36d00479x480S20600480x488
postage,stamp,480,M521x598S33b00482x483S11501496x506S20500488x521S26604494x526S11539485x560S1155f493x562S20500496x587
poster,,481,M556x543S26510445x528S1f720506x476S22c04509x500S26500542x475S26500540x527S26510446x475S1f728472x476S22c14470x501S2fb04493x457
Practice,,631,M519x531S15a50482x495S15a50496x504S20e00497x489S26500491x470S26500505x470
practice makes perfect,"Theme: practice makes perfect DVD, Theme: poster",281,
presentation,,42,M557x521S15a37534x498S26b01520x479S36d00479x512
presentation,,117,M545x517S15a10523x486S30006482x482S26b00518x464
printed-material,,67,M536x531S15a07464x491S14451485x468S22b04489x501S22b04504x501S22b04520x501
purple,,636,M520x514S11a57480x487S21800502x497
purple,,845,M514x524S10018487x494S1eb10490x487S21d00486x477
Q,,120,AS10620S1ce18S20a00M523x528S1ce18477x472S10620496x502S20a00505x484
Q,,703,M548x572S35d04452x483S35700482x483S34600512x483S20500487x561S17614483x540S10021492x550
Q,,704,M520x516S20500485x505S17614481x484S10021490x494
queen,,356,M571x518S2ff00482x483S15312486x464S10020525x487S20f00545x503S22f00546x483
question,,821,M520x526S29f0c501x493S1ce20481x474
R,,135,AS10641S15a39M517x517S15a39483x483S10641494x489
R,,705,M522x577S34c00482x483S15d39482x541S20500512x547S10641493x549
