canonical_gloss,synonyms,sid,FSW
canadenc,"canadiense, Canadà",229,M531x528S36d00479x473S1f902509x485S20c00503x515
canari,"canario, Canàries",2464,M535x527S18536483x502S18552494x472S2a208512x472S2a207464x477
cançó,"canción, cantar",364,M541x534S2ff00482x482S15a10494x507S2dd06525x484S20500510x514S2f800493x464
cranc,cangrejo,2450,M554x553S14e57486x461S14e5f461x461S22511447x449S22517508x447S26626524x472S20500483x449S1ec47495x527S1ec4f454x527S22114456x515S22114493x515
cangur 1,canguro,230,M528x532S18550503x468S18558472x468S2eb00507x489S2eb18478x489S2fb04493x526
cangur 2,canguro,2260,M548x521S36d00479x479S36d00479x517S15d03525x484S2d608485x490S20500511x504S20500480x504
canoa,,1560,M543x569S20340490x432S20348490x465S20500510x450S36d00480x499S36d00479x565S26705512x522S26703459x521
canonada 1,cañonazo,549,M539x566S33500476x482S20312493x551S37806507x551S27709503x528S2f710527x529
canonada 2,cañonazo,1726,M540x569S1c950487x524S15a1a490x557S20500476x550S26c00513x539S2f700520x526S33500476x482
cansar/-se 1,cansar/se,232,M543x576S31b00482x482S19a21521x510S19a02483x548S2890d509x543
cantonada,esquina,2557,M525x518S15a47502x482S15a4f476x482S20500496x507
esquerra,"izquierda, cantó esquerre",491,M531x536S37803501x506S20600496x465S3780a470x494S15a40495x480S15a40480x467
CANYELLES,,3733,M558x540S10e58479x510S10e50498x510S20e00491x488S2d808512x460S2d810442x462
Canyelles,,645,M537x551S2b810469x468S2b801514x468S10e58475x507S10e50513x507S36d00480x450S36d00479x547
navalla 3,"navaja, canyut",3270,M588x536S11511465x483S11519436x483S20500458x466S2e231487x508S2e237412x508S10018540x506S10e1e537x497S26502573x498S20800523x506S22b20534x463
canó,cañón,231,M524x525S15a1a479x513S26d02505x474S20500510x505S1c950476x480
tutor 1,"tutor, cap d'estudis",743,M524x520S20600502x494S15a18485x493S15a12476x480
cap de setmana-1,fin de semana,687,M559x528S30005445x471S18001474x489S20e00460x511S1f511526x470S30000519x493S20500549x482S22a04477x512
cap de setmana-2,fin de semana,686,M524x516S1a050477x484S2a208501x488
mai,"nunca, cap vegada",1025,M551x573S30122482x476S10e51520x521S23204525x553
capa,capa,607,M554x526S36d00479x490S14c1a449x474S14c12520x474S20500513x497S20500478x497S22b13447x501S22b05530x502
capaç,capaz,2266,M511x531S1ce40489x469S2a204488x503
Capellades,,217,M518x564S30004482x483S20e00473x511S26a02493x537S15a12486x521
capellans,"salpicaduras de saliva, esquitxos de saliva",1169,M549x587S2ff00482x482S1f420520x510S1f428490x522S2eb00527x534S2eb18498x545S2fc04517x576
capellà,cura,240,M522x518S2ff02478x483S1c511493x454S2ef04489x430
tombarella,"voltereta, capgirell",696,M520x533S15a16485x521S10e04479x477S20500482x507S20500500x507S2950b495x467
capitalista 1,capitalista,2776,M555x534S36d00479x467S37803520x469S37806516x498S20302502x493S15a36497x522S26c28528x513S1ed26438x469S22e04438x503
capità,capitán,241,M531x532S20356516x503S20700491x517S12842485x467S22a04494x493S37a06470x510
trinxar,"trinchar, capolar",3542,M533x539S15d3a473x475S15d3a474x520S15a40478x461S15a41467x511S20600489x510S20600496x467S2f700521x471S2f700514x513
fotesa,"nadería, caprici",1396,M539x517S30e00482x482S1bb10518x469S21d00521x456
captar 2,captar,242,M533x538S15a18467x497S20320482x506S20500478x527S22a03503x489S15520518x462
captar 1,mendigar,200,M529x534S36d00479x467S37900479x470S22a05489x504S21100445x498S22f04439x480S15d30510x508S1f902470x478
comportament,"conducta, capteniment",886,M540x512S15a12459x487S15a1a513x500S37906473x505S37906485x493S20500459x501S20500530x487
capturar,,1367,M513x539S14c50489x508S2b800486x475S21600491x460
caputxa,capucha,1540,M547x522S2ff00482x482S1dc20523x491S1dc28453x492S2b700519x460S2b711462x460
sèrie,"serie, capítol (d'una telesèrie), serial",1338,M535x514S1ed46465x488S2980a491x487
capítol 1,capítulo,2376,M532x532S14c09467x505S15d31509x486S20700479x467S22a03488x486S22a02498x515S22a03496x499
car,caro,1368,M539x540S1ea08461x519S28909472x484S14c30502x460S20e00527x522S22114494x525
car,,2980,M532x544S1ea3f470x516S20e00495x514S22114469x504S28909480x471S14c00509x456
cara-1,cara,251,M556x521S2ff00482x482S2e407527x485S10001504x491
cara-2,cara,252,M538x542S2ff00482x482S22b04522x511S1c10e484x519S20e00523x493
caravel·la,carabela,814,M555x601S15a49440x575S15a41467x575S20500460x590S23024452x553S33500476x482S17840523x563S17848529x584S26520530x500S26520531x540S26520530x520S20500516x577
carrabiner,carabinero,378,M539x565S36a00482x477S14440494x534S20310524x519S20500510x522S22a03523x538
cargol 1-1,caracol,248,M520x516S11d12490x485S26602479x500
cargol 1-2,caracol,249,M534x523S17f1a483x476S1a050490x494S21100466x485S2c600515x477
cargol de mar,caracola,3334,M548x519S14c48451x488S15410480x493S20500471x480S2df06501x495S1771c528x503
cigaló,carajillo,2812,M534x529S2ea00505x487S2ea18480x490S10002504x472S1000a466x476S2fc04493x518
caramel,caramelo,1397,M531x569S2ff00482x482S10a10506x506S20500521x495S2e230504x537
carbassó,,247,M555x517S2ff00482x482S18510510x487S20500510x472S26502540x487
cardenal,cardenal,528,M541x530S36d00479x471S20500497x489S20500497x504S20500497x519S22b04513x500S1f441511x472
cargol 2,tornillo,250,M523x513S1ea51495x494S20e00477x501S22114483x486
cargol de banc,torno de banco,2984,M547x519S2c400507x482S20353482x484S16d46453x501
carne,,685,M527x541S1a049482x511S1a041473x459S22b04511x477S20c00479x493
carnet,,1940,M538x520S15a30462x479S1f550469x489S20500471x509S2c500498x483
fuster,carpintero,1865,M537x549S20341492x503S2034f463x474S37801478x489S37803507x519S26621489x464S26621503x451
cursa,carrera,920,M530x528S1f540509x479S1f548477x471S26d04503x509S26d14471x502
carrera,,2023,M555x538S15a00445x511S15a00461x511S20600448x495S15a40543x510S15a48511x510S2dd06538x461S2dd16512x461
carreter,carretero,2824,M596x627S22504575x544S14c48531x563S22504538x544S14c40569x563S2c311527x602S2c300570x602S1ea38481x570S1ea30439x570S2ee08482x596S2ee10439x596S2fb04465x621S26506531x509S33100482x482S10d11497x508S20e00523x492
carretera,carretera,683,M519x536S15a48483x509S15a40505x509S2dd0e503x464S2dd1e482x464
carretó 1,carretilla,1541,M533x530S1f939468x508S1f931512x508S26600514x469S26610470x469
carretó 2,carro,2676,M531x526S20350516x511S20350470x511S26610469x474S26600515x474
carro,carro,2825,M534x541S22504513x460S14c48469x479S22504476x460S14c40507x479S2c311465x518S2c300508x518
tanc-1,"tanque, carro de combat",1271,M548x525S2a703505x490S2a712481x490S16f50522x476S16f58453x477
tanc-2,"tanque, carro de combat",1272,M543x544S1c650470x457S26c08490x465S2f710521x471S15d5a476x523S15d52497x510S2eb00528x498S2eb18457x512
carta 1,carta,979,M514x548S1f720486x533S26700492x486S15d50487x452S15a56487x502
carter,cartero,2985,M556x548S1f720507x533S26700512x486S15d50507x452S15a56507x502S26701484x496S26707525x496S1ed26445x495S22e04444x528
cartera 1,cartera,672,M557x531S36d10479x470S3780a540x470S22f00525x517S37806521x470S20310529x496
cartera 2,cartera,2020,M521x538S15a40425x476S15a48409x476S2a208425x510S2a210397x510S20500418x462S36d00479x464S15a03475x477S22a03491x493S20e00476x505
cartera 1,maleta,978,M555x536S36d10479x465S3780a538x467S37806521x466S20310525x498S23100521x519
caràcter,carácter,2981,M534x537S20312496x522S37806465x529S10a52508x491S27106490x462S20e00491x506
casa,casa,666,M525x519S15a19475x496S15a11502x496S20600489x481
casa,,1597,M536x521S15a17464x497S15a11513x498S20500488x481S20500505x480
casc,,1503,M542x553S2ff00482x483S22a04508x538S22a14479x538S15318454x487S1531c527x487
picarol,"cascabel, esquellerinc",3455,M546x547S20500478x518S2ff00482x483S18512494x522S2a532513x517
salt d'aigua,"cascada, sallent",3557,M533x531S14c50467x500S2b800490x478S21100473x469S1473a469x489S2b800510x478
castanya,castaña,841,M530x517S17107481x490S16d21474x497S20800469x483S26c28503x492
castell 1,castillo,843,M546x546S15550515x520S15558470x520S22b00510x482S22b00530x478S22b10474x477S22b10455x482S22104512x470S22104533x467S22104456x470S22104476x467S2fc00493x453
castell 2,castillo,501,M525x565S10e04494x535S10e0c482x503S20500500x519S28800512x500S20500497x485S20500497x452S28800513x465S28818476x478S28818476x446S2fd00489x435
Castell de Besora,,571,M610x531S21900404x473S21900433x473S11011427x484S11019395x484S22b06428x515S22b12390x515S18518491x486S18510516x478S18510585x486S18518559x478S20500589x470S20500500x470
Castell de Cardona,,117,M547x527S11011505x404S11019463x405S26606517x438S26602458x439S21800487x392S30005482x483S16d17519x507S20600517x475
torre 1,"torre, xalet, castell heràldic",3529,M512x530S15d39489x507S15452487x488S22a04494x469S20500497x512
castellanolleonès,"castellano-leonés, Castella i Lleó",665,M533x553S15452482x448S15d39484x469S2880a503x507S22a04512x451S15059468x525S15057505x525S2881a468x507S20500493x473
castellanomanxec,"castellano-manchego, Castella-la Manxa",664,M532x558S15452474x442S15d39477x463S20500486x467S22a04504x445S14c10489x499S1000a468x521S20500489x533S2a531507x533S1001a468x521
castellà 1-1,castellano,2987,M519x521S11e41494x480S23103480x501
Castellbell del Vilar,,150,M543x518S20800511x466S32b10482x483S17e10520x497
castigar,"castigar, sancionar",2988,M532x531S37806473x487S20b00471x502S15d5a505x482S15a40488x472S37800493x499S22b04469x469
càstig,"castigo, sanció",2378,M508x534S15a10494x465S22b04492x504S37b06492x499
castilla,,842,M521x526S15a37479x503S20500485x509S15351481x473S22a04508x490
casual,casual,845,M542x524S2ad01529x491S36d00479x477S20e00506x512S1f710504x491
ullera,"catalejo, ullera de llarga vista",1231,M599x533S31440498x490S2ff33479x482S37800534x501S37809549x501S17620550x485S17600527x486S2320c573x486
ordre 2,"orden, catalogar",3326,M532x621S2ff00482x482S10e20512x501S20e00495x520S22a04514x536S15a48474x563S15a40508x563S2891a466x596S2890a503x596S2fb04493x615
Catalunya,,3628,M546x533S22b04525x503S14420524x468S36d00479x482
català-2,catalán,42,M550x533S14450528x468S22b04529x503S36d00479x480
tastar,catar,2736,M576x582S31410527x482S10001554x499S20500565x495S15a37526x548S15a31536x559S20600554x554S22a04558x534S33b00437x482S10000442x512S1853f478x550S22a05461x544S22504484x533S22504500x533S20500475x507
catorze,catorce,2615,M534x516S10000466x486S26506490x502S14400512x485
catòlic,católico,846,M521x526S36d00479x474S20600475x515S1f902479x487
causa,causa,848,M521x544S14c18479x457S14c40497x477S20e00506x456S25604500x514
caçador,cazador,2775,M521x527S36d00479x473S11551459x485S1155f426x487S26505486x509S26515450x514S1ed26391x474S22e04391x508
caçadora,cazadora,374,M560x544S36d00518x456S21100532x468S1ea0d523x488S22b00531x514S36d00440x456S1f518438x492S1f510471x492S2881c440x466S28804472x466S21100420x492S21100491x492
caçar,cazar,206,M521x529S36d00479x472S11551482x492S1155f450x482S26505508x516S26515474x509
ce trencada,"ce cedilla, Ç",853,M513x517S16d10496x483S21800487x509
ce hac,"che, CH",3421,M527x515S26b00500x497S11e10473x485
ceba 1,cebolla,855,M556x544S2ff00482x482S1f710512x500S21100505x520S2e231529x517
cebra,,2267,M563x578S2ff00479x482S13220514x475S13228459x473S22124508x462S22124464x462S36d00479x520S22a13472x528S22a13472x544S14401535x544S14409439x549S20e00486x533S20e00502x533S22a05517x528S22a05515x545
cec,ciego,662,M518x556S31600482x482S10e00492x500S25504493x534
cella,ceja,1190,M550x517S30b10482x482S10d02521x488S21100512x469S2880a528x469
celles,cejas,2782,M549x517S30b00482x482S10d02520x488S21100511x469S2880a527x469S10d0a453x488S28812447x469S21100473x469
cel,cielo,1557,M522x518S14c21451x462S2ff00482x483S28b0a478x452
gelosia,celos,1149,M547x535S30004482x482S1f900494x520S20c00519x508
cementiri,cementerio,2992,M619x538S36d00479x462S20b00482x474S18112485x489S18102518x523S26901503x509S18538580x523S26620574x466S26620593x466S20500609x515S18520580x503
ciment,cemento,2994,M532x522S15a18467x488S15a40484x478S20e00484x510S28808504x479S28808520x479
esquella,cencerro,3457,M536x554S2ff00482x482S2a531511x529S15713489x520S20500479x516
centre 1,centro,857,M526x521S15d39501x498S22f04474x483S20600476x500S10d13510x479
centreamericà,centroamericano,2856,M547x578S2ff00482x482S15001498x486S2df08526x472S20500511x471S1f72a492x537S1f702499x558S20500486x557S22e04519x559
cep 1,cepo,859,M558x531S1ed40531x512S1ed50502x480S1ed58471x480S1ed48442x512S2a207535x486S2a20f441x486S20500495x468S20500495x501
prop-1,cerca,2505,M520x522S15a18480x495S14c50496x491S20600484x477
prop-2,cerca,2506,M522x521S15a18478x494S20600483x479S19a50494x498
porc,cerdo,2488,M518x554S2ff00482x482S1ce10492x479S2e602483x525
cervell,cerebro,2967,M524x518S2ff00482x483S19d11500x456S20600470x472
cirera,cereza,867,M569x523S33010479x482S11213524x477S2e231542x496
cerilla,,723,M534x529S1f420499x486S1f448466x486S20e00491x472S2df02515x505
misto,"cerilla, llumí",3048,M531x521S1f440502x506S1f448468x506S20e00493x489S28808508x480
zero 1,cero,1106,M511x515S1ce10489x485
zero 2-2,cero,1107,M516x532S1ce10491x468S2e602483x503
zero 2-1,cero,3287,M511x531S1ce10489x468S26d02488x504
pany 1,cerradura,871,M545x531S1ea40455x469S2a400457x495S15d0a506x471S20500512x479S15350511x495S26500531x493
tancar 1,"cerrar, recloure",181,M533x525S20330514x474S20330469x474S2a200510x497S2a218467x497
tancar 2,"cerrar, cloenda",1478,M540x519S14710526x486S14718459x486S20b00493x481S2df0c501x498S2df14477x498
tancar 5,"cerrar, fallida, plegar el ram",1479,M539x536S11521460x464S11529512x464S22c05486x488S22c13481x488S20e00494x524
tancar 4,cerrar,1781,M523x514S15351477x491S26b06505x487
forrellat,"cerrojo, pestell",1787,M528x517S15a06472x497S10b02502x499S20e00479x482S26502508x482
Cervera,,681,M539x518S15212508x464S2ff00482x483S22220498x449S22220499x444
cervesa,cerveza,561,M512x522S17648488x494S15d50492x495S20600490x478
passar 1,"pasar, cessar",2388,M528x522S2c603472x485S20e00492x505S15a41505x478S15d39486x499
cistell,cesto,868,M529x529S36d00479x472S37706501x505S37801520x474S20332487x497S2880e473x517
xampany-2,champán,1123,M529x526S20348472x505S20321478x493S20500491x515S22b07495x473S2f700517x486
xampany-1,champán,1124,M518x526S20348482x511S1ea37486x487S20500501x512S21b00491x474S22a07505x485
xampú,champú,748,M550x518S36b00482x482S15019457x471S15011514x470S21100506x457S21100482x457S26c08523x501S26c10452x500
xantatge,chantaje,747,M525x521S15d39477x498S20600503x505S11e04476x478
txapela,"chapela, navarrès, Navarra",1235,M559x517S2ff00482x482S2eb01535x451S14c11516x467
jaqueta,chaqueta,3586,M543x526S21100530x511S21100459x511S28804511x485S2881c479x485S36d00479x475S1f518477x511S1f510510x511
xiclet,chicle,1120,M558x533S36100482x482S1d40e485x510S27100518x518
xilena,chilena,2741,M529x545S10004497x515S1000c472x515S2a601494x487S10020514x455
xilè,"chileno, Xile",1119,M521x520S36d00479x480S1bb02479x490S21d00457x495S20f00453x508
xemeneia,chimenea,2853,M535x546S22510513x455S28909484x480S15710516x473S18512479x511S17648466x530S20700490x531
xinxeta,chincheta,1115,M519x519S15a18481x480S1f503497x497S20600496x483
xinès-3,chino,1116,M527x538S36d00479x463S10b01502x508S21100514x476S23c04489x475
xinès-2,"chino, Xina",1117,M548x568S2ff00482x482S20600489x501S22b13464x514S22b05515x514S1d40f524x543S1d407453x543
chiste,,2585,M553x582S33e00482x482S15a1f507x509S20500524x501S11e40497x552S26a00526x565
espieta,chivato,3063,M518x535S30c00482x482S19a10474x515S20e00506x519S26a00446x502S2f710454x489
segall,chivo,446,M538x517S2ff00482x482S11800493x460S20600516x477
xocolata,chocolate,1111,M531x596S33b00482x482S11510490x509S20500518x507S22b04515x522S11549479x569S11541494x569S20600487x555
xocolata desfeta,chocolate a la taza,2970,M616x596S33b00482x482S11510490x509S20500518x507S22b04515x522S11549479x569S11541494x569S20600488x555S16d48552x575S17712556x548S23604577x548
xoriço 1,chorizo,1108,M538x607S33b00482x482S10000486x508S20e00516x522S21800513x511S1ce58475x561S1ce50501x561S20500494x593S26612460x591S26606508x591
fer la pipa,chuparse el dedo,1823,M530x535S34d00482x482S1f710481x520S20500520x503
xòfer,chófer,190,M553x574S22b14453x462S22b04529x463S20500509x473S20500481x473S36d00479x435S1cf10526x428S1cf18447x427S20500481x445S20500509x445S20500481x459S20500509x459S20301505x508S20301472x521S23103507x533S23115473x548S2fb04494x568
ciclisme,,1179,M582x552S19a40463x449S19a48419x469S2eb10428x504S2320c556x508S2eb00472x486S2fc04453x541S1f540562x471S1f548527x458S23214520x496
ciclisme,ciclismo,2784,M534x545S19a40506x454S19a48466x454S2a418467x481S2a408508x481S2fb04494x539S2a208510x508S2a218469x508
ciclista 2,ciclista,1547,M557x538S19a40529x461S19a48484x461S2a404530x491S2a414486x491S2fb04513x532S1ed26444x461S22e04443x495
ciclista 1,ciclista,2783,M549x541S2fc04517x530S2eb18497x501S2eb00527x489S19a40521x460S19a48491x474S1ed26451x460S22e04451x494
ciència-1,ciencia,2243,M534x540S16d10499x459S16d18472x473S2e602501x487S2e61a466x501S2fc04498x529
científic 1,científico,2787,M553x540S16d10518x459S16d18491x473S2e602520x487S2e61a485x501S2fc04517x529S1ed26448x459S22e04448x493
cérvol,ciervo,1546,M538x517S2ff00482x482S10e20517x462S10e28468x462S20500521x496S20500469x496S29910461x428S29908524x428
cigar,puro,860,M535x517S35610482x482S17610518x500S26600519x465
tabac 1,"tabaco, cigarreta",3111,M544x530S33b00482x482S20600522x499S10e01500x500
cigonya,cigüeña,861,M591x579S33200482x482S1e411518x486S26500516x465S22104517x453S36d00479x529S15a12426x527S22b10424x547S37701519x531S37709473x530S3770b525x533S37703452x532S22b04544x549S22b00560x547S22b14440x548S15a1a546x527S22b04575x548S22b14408x548
cigró-1,garbanzo,659,M548x544S30007482x483S25604514x514S25604532x514S20500508x471S14701520x487
cinema,cine,2683,M527x530S10009472x500S14c20481x469S20500496x504S23606510x470
cinquè 2,"quinto, V",866,M511x534S14c20488x466S22b04491x504
cinquè 3,quinto,2698,M523x535S14c02477x464S14c22477x512S2ad00510x490
cinta 1,cinta,2272,M551x516S11532503x501S1153a468x501S20500495x486S26606521x483S26612450x483
cinturó,cinturón,1358,M531x520S36d00479x479S36d00479x516S20316479x499S21100499x499S26c0e516x486
cinturó de seguretat,cinturón de seguridad,3600,M549x520S36d00479x479S1ed0c504x495S1ed04468x495S36d00479x516S20500494x500S26502534x497S26516449x497
circuit,,1390,M536x530S10058464x497S10004513x470S2ec06496x515
circulació 1,circulación,1549,M533x546S10004508x454S1000c477x470S26600502x496S26604517x491S26614484x511S26610468x516
circulació 2,circulación,1550,M544x543S36d00479x457S10001516x472S1000b467x504S22b04511x513S22b00528x512S22b10482x468S22b14464x469
situació,"situación, circumstàncies",1314,M532x530S10018479x500S14c12474x487S20700469x470S2df00511x486
pruna,ciruela,1398,M538x526S17716469x500S1d411475x474S20500462x490S2a20a517x497S2a20a493x497
cirurgia,cirugía,658,M531x528S1f729474x473S1f721505x473S26c08504x502S26c18470x502S2fb04493x522
robar,"robar, cisar, fer córrer els dits",260,M512x542S14c40488x475S22504494x457S26604492x512
Cistella de Basquetbol,,1263,M581x550S20500439x488S1d040445x489S1d048419x489S14420539x471S14428509x471S14408513x519S14400531x519S20500530x508S2d915489x451S2d90d536x451
ciutat,ciudad,858,M517x525S15d39494x502S1f522498x475S22a04483x487S20500501x506
Ciutat de Mèxic,,1196,M543x547S1de40521x453S1de48458x453S23014457x507S23004515x506S2fc04493x536
clar 2,claro,2163,M567x538S37703518x515S14c20544x461S14c28432x461S20321475x501S20327503x501S3770b457x516S28911462x469S28909509x469
classe 1,clase,975,M526x525S15d39475x502S20340483x483S2880e504x490S2880e504x475S20e00481x507
clatell,"cogote, nuca",2512,M526x538S36a00482x477S2ff02478x477S15d22499x511S20600490x527
clau 1,llave,869,M513x531S1ea40487x469S2a400488x495
clavar 1,clavar,1796,M533x525S1d448467x486S1ea10506x475S23004508x503S2f900473x520
client,cliente,1552,M521x526S36d00479x474S16d10479x489S20600477x515
clip,clip,1551,M531x525S15d0a473x506S1f151489x486S20700470x487S22a03518x475
Clot,,3660,M521x528S10011500x489S10019480x498S20500498x471S20500484x471
Clot,,3671,M539x536S10018473x506S10e12461x492S37a0e491x498S2f802500x481S2f802510x482S2f802520x482S20500476x463
petxina,"concha, conquilla, cloïssa",1647,M532x534S15010507x488S1503f483x501S23003481x465S20603467x483S20500512x523
clíper,clíper,3003,M558x538S15a49442x512S15a41469x512S20500462x527S23024455x490S20500548x520S17940526x502S17948520x519S2a701523x462
pressió 1,"presión, coacció, reprimir",2685,M532x524S15a48468x497S20352484x505S21100483x485S2f900484x475S2c300506x501
covard-1,cobarde,905,M542x532S2ff00482x482S20600520x497S11511505x505
covard-2,cobarde,907,M557x530S2ff00482x482S20e00522x497S11511505x503S2df08536x505
cobdiciós,codicioso,2408,M537x541S15050511x474S15058463x474S26604518x511S26614467x510S2f800481x458
coca,coca,1473,M518x520S15d38482x480S20600484x509S18250496x491
cuina 1,"cocina, cuinar",795,M543x536S15038470x464S15030504x464S2e612458x499S2e60a510x499S2fb04494x530
cuina 2,cocina,2813,M551x582S10b51502x433S10b59468x433S20500495x418S27a02523x456S27a1a450x456S15030508x505S15038467x505S2e60a506x541S2e612463x541S2fb04494x576
cuiner,cocinero,2794,M559x536S15038486x464S15030520x464S2e612474x497S2e60a526x496S2fb04510x530S1ed26442x464S22e04442x498
cocodril,cocodrilo,872,M515x539S15d38485x499S15a50501x496S20600492x482S20500499x528S23004490x460S15d50494x496
colze,codo,3005,M536x536S20313515x464S3780b491x480S37703471x488S15d31490x513S20600463x507
coet,cohete,657,M547x549S22b27523x452S17741482x498S10019497x476S20500506x511S21b00473x521S21b00463x531S21b00453x541
cogombre,pepino,873,M519x517S2ff00482x482S20500494x484S20500504x485S20500483x486S1ce10462x468S26606489x466
coit-1,coito,656,M511x527S26600494x474S16728489x509
coit-2,coito,837,M545x597S31600482x487S30711482x478S12810522x491S11558489x538S11550510x538S20500502x571S2d614472x583S2d60c513x584
coix,cojo,562,M528x536S37e2b499x480S15d38483x501S10e04495x464S20612471x497S28508506x497
col,col,2276,M536x538S14e10511x507S14e18463x507S20700489x461S28801502x481S28819474x481
cola,cola,836,M557x549S15d38444x468S28802535x481S15d38443x523S15d50450x464S20e00448x451S20e00448x508S26500465x517S26504465x493S15d38493x501S20b00522x494S15d50499x497S18004451x531
cua 1,cola,2284,M537x534S1001a463x509S10020494x465S3790a482x494S26d02518x467S20500501x505
cua 2,cola,2285,M531x537S14410492x479S14418470x469S20500493x462S26605509x515
col·laborar,colaborar,563,M521x544S15d32494x457S15d3a481x474S2eb1c480x498S2eb04506x498S2fc04494x533
passar al davant,"pasar delante, colar-se",644,M525x519S1f548475x485S1f540487x495S2d606503x480
recull,"colección, compilació",503,M540x541S16f40514x460S2d602478x510S2d602460x487S2d602489x471S22104492x495S22104480x534S22104463x511
col·lecció,"colección, col·leccionar",3405,M517x534S11550497x504S15d3a488x466S20500482x489S20600495x489
peu de rata,"coliflor, ratapeu",484,M524x540S37803494x505S18517485x479S20500504x499S26d0d497x461S10019477x510
col·lisió,colisión,1081,M543x523S3770b461x501S37703517x501S20302503x495S2030a483x495S20b00493x478S26602513x477S26616457x478
coll,cuello,874,M531x552S36a00482x477S20500495x520S26504517x515S16d0e489x535
Coll Blanc,,3735,M531x552S36a00482x477S20500495x520S26504517x515S16d0e489x535
collar de cinc enfilalls,collar de cinco vueltas,629,M544x564S36a00482x477S28806490x533S21100495x550S14403515x504
collar de tarda,collar de una vuelta,476,M521x538S36d00479x463S21100492x475S28806489x493S10011490x508
collaret,gargantilla,477,M518x579S10011488x549S21100494x517S28806489x535S36a00482x477
ullal,colmillo,3337,M530x545S36100482x482S1f100501x508S22104498x538S22a04497x520
Colombia,,854,M509x529S16d10491x470S2e230490x497
colombià,"colombiano, Colòmbia",2961,M514x538S20500504x513S16d10489x482S2ea06485x461S37700498x502S15a1a486x526
color,color,3520,M535x554S2ff00482x482S1dc01489x499S2e231508x527S20500518x508
marró,"marrón, color castany",778,M534x592S33b00482x482S20500520x503S22b04518x519S20500492x550S11510489x503S11549479x565S11541492x565
gris-1,"gris, color gris",788,M523x520S36d00479x480S37804490x502S17602476x492S21d00476x512S37900521x480
morat-1,"morado, color morat",2922,M531x525S36d00479x476S1850e483x501S20e00479x485S2ad01503x485S2ad01518x485
negre 1-2,"negro, color negre",2149,M526x521S36d00479x479S10e01479x491S20e00463x489S26506497x488S21600518x491
negre 1-1,"negro, color negre",2150,M536x529S20357479x489S10e51491x504S20e00481x514S22b07503x479S21600528x470S3770b464x504
vermell,"colorado, roig",1208,M535x539S33b00482x482S10000487x509S20e00522x505S21800517x521
columna,columna,876,M533x528S15a1a498x516S37806466x522S37800510x487S3770b511x495S20300504x472S20500491x502S22a04489x483
gronxador,columpio,1608,M583x524S20340523x508S20348462x508S36d00479x477S2d400540x501S2d414416x501
company,"compañero, col·lega",835,M514x521S15a40502x494S15a48486x494S20600489x479
escola,"escuela, col·legi",1553,M532x551S15a11502x463S15d00503x508S15d08480x508S15a19475x463S20500496x449S20600490x540S28814469x489S2880c520x488
col·liri,,3122,M548x523S1f010519x494S22114515x483S31410482x488S30150495x476
com 2,cómo,2385,M533x534S14c30509x466S14c38468x466S26c02515x507S26c1a471x507
com sempre,como siempre,1710,M536x540S1ce40514x460S1ce48465x460S2eb00516x500S2eb18469x500S2fb04494x534
com vulguis,como quieras,3441,M576x530S36d00479x471S15d02481x485S21100490x508S26606516x490S1f540554x481S26d00549x511
coma 2,coma,305,M588x535S2ff00482x482S10001504x489S20500520x479S2a20c546x507S1f420559x498
coma 1,coma,306,M523x517S1f420494x482S2a20c478x489
coma 2,coma,3006,M590x535S1f420561x500S2a20c545x507S2ff00482x482S10001505x490S20500522x484
Garraf,Comarca del Garraf,543,M557x550S36a00482x477S20500495x515S22b04521x499S22b04541x499S16d06491x533
Osona,Comarques,479,M554x523S20500446x480S15a1d490x477S15a16470x508S28b00534x479
Rupit,"Comarques, Poble",529,M542x530S27100479x515S11512512x473S1151a458x471S20500496x492
Tossa de Mar,"Comarques, Poble",530,M522x532S36d00478x468S36d00480x528S15032480x487S20600441x496
Lloret de Mar,"Comarques, Poble",538,M518x576S30b00482x483S11a18483x501S37a00489x528S20500454x513S2f804471x537S2f804471x544S2f804471x551
Manlleu,"Comarques, Poble",541,M521x541S15a04480x514S15a20480x459S2b800498x483
Selva,Comarques,550,M557x568S1a018468x433S1a010514x434S2f800506x478S2f800507x489S2f800507x499S2f800456x480S2f800457x489S26712444x552S26706515x552S2f800457x500
Vic,"Comarques, Poble",591,M531x540S10e18469x478S2ef01499x461S2b801508x514
Santa Coloma,"Comarques, Poble",596,M565x557S15a19385x534S15a11438x533S2890f431x493S28917389x493S20500416x503S33b00482x483S10e26499x534S22114539x534
combinada,,805,M534x522S11f10510x479S11f48467x479S20800497x512
començar,empezar,878,M524x523S15d02497x495S28808497x477S20e00475x496S15d0a486x504
menjar,comer,2076,M546x549S33b00482x482S18500519x510S26b04519x531
menjar molt-2,comer mucho,3364,M522x598S33b00482x482S1850f481x521S2eb0c507x519S2eb1c465x544S2fc04495x587
cometa,cometa,3009,M599x518S20300523x472S26506546x473S14402568x471S2ff00482x483
comissió 1,"comisión, comitè",461,M524x519S36d00479x481S10a01496x493S21100480x492
record 2,"recuerdo, commemoració",2689,M535x517S26600514x454S2ff00482x482S26c00508x435S15d01508x486S20500503x469
comparar,comparar,2222,M531x530S15d38468x481S15d30507x469S23100505x500S23110469x513
