canonical_gloss,synonyms,sid,FSW
abgehen,,9443,M589x567S34c00411x482S35000439x482S35d04494x482S34700523x482S14750444x536S14758425x536S26506464x544S26512405x544S12851502x544S12850554x520S26506530x538S35d00553x482
Menge,,15148,M567x596S32a00482x482S31500482x482S35000482x482S14c51498x521S14c59475x518S28a0b527x530S28a13438x534S14c40543x564S14c48431x565
Eintritt,,4257,M591x614S34c00409x482S34800438x482S35d00468x483S35d04497x482S34800526x482S35d00555x482S1185a509x588S11820520x555S2b700549x542S37800535x582S37906468x595S11850518x521
kroch,,16391,M568x565S35d04452x488S34400483x489S35800513x489S1ea10545x474S1ea18427x473S1ea40543x544S1ea48434x543S22c00551x499S22c10431x500S30154496x476S31630459x502S31630490x502S31630519x502
zuerst,,5508,M591x575S36100409x483S34600438x482S34700466x482S36100525x482S35d00555x481S35d04495x481S1f721510x553S1f502558x521S2df04535x554S2f900550x550
beschreiben,,2156,M547x574S15a37480x542S34500511x483S21100497x560S35000452x482S34700481x483S1851c491x539
stehlen,,16341,M591x562S20310576x539S34500483x482S2df08551x526S3770b522x505S37708542x507S36d00479x522S14c14532x531S30c30490x489
Gefühl,,8972,M577x587S36500482x482S35c00541x482S34600511x482S14c59471x531S14c51498x535S2f900468x559S26503476x574S21100492x560S35d04422x482S34700453x482
Pommes,Pommes_Frites,14883,M607x585S34400419x482S35000392x482S33b00448x481S34800542x483S36500485x482S35d04513x482S35d00571x483S1f040509x554S1f048474x554S1f440570x554S1f448416x553S26f06546x545S26f12451x543
Fahrräder,,17171,M563x586S20350506x562S2ea4c484x537S20358483x571S2ea00507x530S36500437x483S34c00467x483S35d04497x483S34a00527x482
speichern,,2875,M562x560S34500437x482S35000467x482S34c00497x482S34800526x482S18018483x534S18020506x545S26a00519x527
Sonnenenergie,,24477,M615x566S34400412x482S36100386x482S20311500x448S14c11464x466S22a03492x463S35d00442x482S35d04579x484S35d00522x484S34700494x484S34700551x484S15d48549x539S10e02569x549S20600568x528
rwth200678,,20767,M545x550S19a39456x527S19a01512x450S22b04522x486S19a09455x454S22b14463x485S19a01517x528S2fb04491x516
Loser,,14204,M613x578S15d1f503x532S35d04543x482S14c57554x529S14c5f416x525S35c00420x483S1ed26594x516S22b04594x548S34700513x482S15d17470x530S28806522x559S2881e453x557S2f900538x552S2f900446x549S34600450x482S36100482x482
onanieren,,8177,M548x587S34400452x482S35d00482x482S34c00512x482S17632494x561S36d00480x521S27104482x543S36d00481x583
Defizit,,666,M563x597S22f04485x583S34700468x483S36500496x483S34800527x483S15d48467x542S16050488x536S20e00488x568S35d00438x483
Warnung,,10264,M566x578S36500453x482S34c00481x482S10000551x504S35d04510x482S30f30516x488S27002544x538
Pavian,,2558,M518x535S33100482x482S16d10491x493S26504494x520
Spinne,Spinnen,744,M568x589S34500467x482S35000497x483S15030540x521S22b04543x559S22520536x504
kein,,3098,M555x585S30122482x476S1dc27515x513S1dc31532x555S2410a483x539S1dc41453x547
Staub,,11572,M575x586S34500426x482S35d00455x482S34c00483x482S34600510x482S35000539x482S15020504x526S15028473x526S2e511472x559S2e509511x558S30c30489x488
Kasten,,8639,M547x599S35d04452x483S36100511x482S34c00482x483S16d1c510x539S16d14490x539S27602514x570S2761a472x569S37700540x550S37700472x551S37b06472x549S37b06526x549S20500502x584
RUTH,"RUTH PMS, RUHT PMS",6197,M596x547S35d04422x482S10e12451x511S22512437x515S26500465x492S35d00542x483S10010580x495S22e04579x529S26600519x481S20310517x515S34600483x483
Besiktas,,3414,M546x565S33100482x482S10a10496x497S20600524x493S37a06479x563
Schweinegrippe_Brasilien,,17934,M538x518S3770a522x477S37907456x475S37704457x486S37c01505x449S1f442494x358S37b09486x448S26a00486x391S21000489x410S20312490x431S26535500x478S37903499x433S20318491x460S26533493x477S2ff20476x483S3770a525x471
Vertrag,,5469,M606x611S36500394x483S34700423x483S35d04453x482S35d00483x482S35d04511x482S35d04570x481S34c00540x482S15d09455x557S18540475x571S24003508x576S2f900498x606
rwth200276,,19237,M530x560S1ce5b470x537S1ce58470x472S22a04512x474S1ce10508x440S2b711474x508S1ce12494x487S2e708507x512
Rhythmus,,10505,M592x582S35d04408x482S34600438x482S35d00467x482S33b00497x483S34600526x483S36100556x483S20337489x537S3780b464x552S11551486x551S20610447x546
schnell,,9988,M592x556S34500438x482S35d00467x482S35c00525x483S34700496x483S37806461x547S2031a493x541S20321501x530S20e00526x536S26606542x533S20320577x532S2f700546x531
wohlhabend,,11664,M548x570S34e00482x488S30140482x476S30f30488x497S1ea10502x535S20500514x559S1e140524x507S26500527x539
Meißel,,17219,M563x594S33b00438x483S34c00467x483S34800497x483S26611466x527S26605533x572S36100527x483S1f028491x551S1f000509x555
jedenfalls,,23989,M592x579S34700438x483S35700409x483S34700498x483S35d00468x483S35d00527x483S36500556x483S20302491x564S20302470x563S14c01525x523S14c09430x522S28909493x533S28911459x535
1000000,Million,14491,M623x581S14c50596x550S33b00406x483S34800436x483S35c00467x483S22520591x531S26600600x493S34800498x482S34400528x482S35d00558x482
silent,,16670,M605x580S35000445x483S10010449x506S35000520x482S15d21536x506S15d29518x502S15d57582x549S15d5f471x543S28a05547x534S28a1d500x533S2f804515x569
einziehen,,188,M579x584S34c00422x482S34800453x482S34800543x483S36100513x483S2b811465x531S16d40501x564S16d48461x563S2b800497x532S35d00483x482
Kalb,,9356,M602x563S35d04417x483S35c00518x483S34c00444x482S35000547x483S19a10477x483S19a18391x484S15d10583x535S15d18504x536S26502564x543S26516527x544S30001417x483S30007444x482S20500386x479S20500504x479S2df08485x458S2df10393x458
Dressing,,9578,M605x585S2e508459x530S2e510407x530S10e3a405x570S10e32456x570S35d00395x482S35d04424x482S34700453x482S36100481x482S2ea02577x568S34800542x482S35d00569x482S1f522555x551
Zeit-schinden,,44,M630x597S10020506x548S10028476x547S2e309518x530S2e311446x532S15002529x572S2890a564x566S15040604x558S30c00482x482S34200482x482
beweisen,Beweis,12328,M590x569S35000409x482S34700438x482S36500466x482S15d39464x541S36100554x482S20c00486x529S34800525x482S34c00495x482S15d31480x546
Vergeudung,,18273,M633x589S14c39466x551S14c50477x558S21100496x544S34400454x483S35d04597x483S35d00511x483S35d04426x483S34600540x483S34700397x483S26500481x532S35d00567x483S34800482x483S36500368x483
Kündigung,kündigen,4815,M571x518S35d04452x483S34600483x483S35d00512x482S30007512x482S18500545x486S18520546x433S26500557x461S2f900558x454
Hypothese,,118,M581x555S34600453x482S35000482x482S34400511x483S14c50557x486S30d00453x482S30d00482x482S30d00511x483S2a500557x522
Entsetzen,"entsetzen, entsetzlich",931,M551x577S30304482x477S31a00482x488S36100482x488S15d10523x505S15d18458x505S27102519x535S27116475x537S2f720539x545S2f720454x546
fett gedruckt,,5172,M533x553S32a00482x482S31500482x482S35000482x482S1f026518x513S2f900519x548
Beeren,,8738,M563x573S35000452x482S34700483x482S35d04512x483S26606533x557S26f00517x546S1d510495x532
senkrecht,Senkrechte,2876,M602x609S36100411x483S35d00469x483S35d04497x483S35800554x482S34700440x483S34700526x482S14710586x523S14740587x587S22b04586x549
Fabel,,5168,M588x595S2ea4c431x570S2ea00453x564S14e58421x533S14e50448x523S36500413x482S34c00442x482S35000494x482S34700523x482S35c00552x482S15800532x517S20e00516x522S26a00531x549
kaputt,kaputt PMS korrekt,6126,M603x589S22e04586x547S10610464x520S34c00431x484S16010462x457S26600469x487S22a04531x547S35d04403x484S1f540530x520S35000499x482S34600530x481S35d00561x480S2f900467x549S20310532x574S2f900532x565S10010587x513S22a07557x559
hysterisch,Hysterie,7860,M570x525S36100454x482S35d00481x482S34700509x482S36d00476x521S14c20547x491S14c28429x492S29900552x458S29918434x457
Wohin,,2294,M589x567S34400483x482S30c00483x482S36e00477x516S15d39469x544S10020534x509S10b57568x470S2b707547x497
Herr_Bibertal,,12492,M621x610S31400405x483S11e11436x473S26500446x465S33e10415x505S35000472x482S11840495x551S11851484x517S2880c514x537S35d00558x482S15d40602x517S15d48531x517S15d30577x561S15d38557x561S2890d594x552S28915536x551S37706560x608S37706523x608S37706486x608S37706451x608S37706419x608
rwth200138,,19108,M542x513S10a10459x487S22b06483x495S10a50516x487
nicht_perfekt,"nicht-perfekt, nicht",16179,M592x589S1f501455x536S2ea06452x561S35000434x482S30a00529x483S35000529x483S10020556x533S10028520x546S26c0a577x548S26c12502x562
handeln,,22997,M579x593S35d00543x484S34c00422x482S35d00452x483S34700483x483S35c00513x484S1ea41499x539S1ea49465x553S27100507x565S27114457x578
empfinden,"Empfindung, empfindsam, Empfindsamkeit",8968,M562x588S34700437x482S33b00467x482S35000496x482S36500526x482S1ce50504x558S1ce58470x558S22a00506x536S22a10475x537S2f900508x528S2f900476x529
zuzwinkern,,14504,M552x517S22100540x478S31440490x491S31730502x497S22104525x478S31440501x491S1ee10520x486S33f00482x482
Auto,,16227,M561x601S34c00438x482S34600467x482S34400525x482S35d00496x482S20340504x547S20348464x547S28814454x572S28818467x570S28800515x571S2880c500x573S2fb04482x595
Stadion,,313,M550x581S34500452x482S35d00482x482S34c00511x483S1ed28472x562S1ed20503x562S27308534x548S27310451x547S1ed18450x522S1ed10524x522
studentisch,"studentische, studentisches, studentischen, studentischer",23594,M625x599S1ea20433x531S2a00a414x550S34500376x483S34600438x482S35d00408x483S1ea40387x550S35d00476x484S1ea40444x576S34700502x484S35d00532x484S1ed26568x533S22b04570x569S34800559x484S34500589x484
Bundesvereinigung,,5621,M596x602S11002547x537S14c21424x534S20700541x567S34700532x481S34600433x482S22a24543x587S2e300446x553S35d00458x483S36500504x481S35d04560x481S1100a522x545S35000404x481
selbst,,18167,M563x570S36100438x483S34700468x483S35c00496x483S35000527x483S10000462x540S26601435x528S32411535x494S32411506x494S32411476x493S32411446x495
studieren,"studiere, studierst, studiert",17465,M616x601S1ea20593x514S35d04556x482S34500409x483S34600467x483S35d00439x483S34800526x482S35d00496x482S24a04593x541S2f700598x594
Steckrübencremesuppe,,24401,M622x585S34500385x483S35d00415x483S21100561x545S35d04525x482S35d04458x482S36100579x483S2ea00597x533S10003396x525S22b03388x545S2f900380x573S18151476x530S18159448x531S2880c502x546S28814433x550S18131476x563S18139447x563S15d39532x550S1851c597x513S15d51544x554
Stuckateur-Reibekelle,Stuckateur_Reibekelle,14879,M636x621S34500364x483S35d00394x483S34600419x482S35c00600x482S35d04547x482S35d04458x482S34c00483x482S34800509x481S34700573x482S1ed2f365x585S1ed21405x547S1f421436x518S22a07394x571S22a07429x541S2f900372x616S2f900408x580S36d00530x524S1f720575x527S2e509564x546
aber,,8534,M553x541S10010516x511S34c00482x483S26500530x491S2f710541x480
rwth201036,,21288,M535x532S20300520x514S26500521x493S20300519x469S20308467x517S26510467x492S20308465x470S2fb04494x509
Verband,,1158,M533x581S1ea06478x544S1ea0e500x544S20500495x533S36500482x482S22a05520x567S22a13467x567
Endfassung,,20470,M588x584S34700412x482S35d00441x483S15d3a431x545S15d41444x529S20500441x567S22a04459x556S36500493x482S36100552x482S34c00522x482S20300548x536S20306518x536S37706561x542S37706493x543S22a04549x561S22a14519x561S2f900551x579S2f900519x579
Nationalsozialismus,,15725,M624x604S35d00376x482S34c00405x482S33b00561x482S34400499x483S36100432x482S36100471x482S2ea00536x514S34600588x483S15d20432x525S15d04434x577S22e00438x556S11e10536x480S15d51572x545S2e702589x573
rwth10263,,19335,M596x517S1ed38466x496S12440510x483S28408542x486S12448405x484S28410435x489S12440569x483
Iris,,14623,M601x524S34800435x483S34800497x482S35d04466x482S36100528x482S10a01557x498S31440549x495S2e306574x480
Diktat,,5165,M608x575S35d00391x483S34800421x483S35d04450x483S10120480x524S26500486x511S35d00511x482S34c00541x481S35d00572x481S15d39543x541S18520553x554S20e00570x538S26a06584x548
kommen,,24562,M571x544S35d04452x483S34400483x483S33b00513x483S10020556x475S25604555x514
89,,14618,M598x568S35d00402x483S34400431x483S34800459x483S34c00502x482S35800532x482S36100562x482S14c28422x534S14c28513x537S14400455x535S11e00551x538S21800552x523S21800515x524
abwaschen,,7097,M573x576S34c00427x483S35000454x483S34c00509x482S34500537x483S36500481x482S1f739475x544S1f751487x543S27103506x530S21100506x562
deutsch,,15890,M583x517S34800479x482S2ff00539x482S20500573x478S34510546x500S35d00424x482S35d00509x482S34400453x482S10010551x461S31430431x494S31430462x494S31430488x494S31430517x494S31430546x493
P,BSL_P,21973,M533x573S35000468x483S34800497x483S10018490x543S20500481x532S17710492x535
Kontrabass,,23406,M536x592S15348451x493S22526468x484S37802519x524S36d00479x523S35d04483x483S37807502x555S37809448x518S3780b450x522S1d40c483x564S26602454x549S26606451x559S26602448x570S31430491x495
Feld,,1974,M569x560S36500436x482S34700467x483S2d608510x530S15a52482x548S15a59546x534S35c00497x483S35d00527x483
Geschlechtsorgan,,8404,M616x586S35d04385x483S34700414x483S15a20458x527S15a20424x527S22e04456x559S22e14421x559S2f900457x581S2f900423x581S34500442x482S35c00471x482S2f900561x550S20500562x557S15002573x545S36d00553x570S34400519x482S35d04550x482S36d00553x524S34c00580x482
Luchs,,216,M568x518S35c00482x483S1f411538x435S1f419433x436S22a07531x460S22a11452x460S1ee11507x470S1ee19462x471
weit,"weite, weiter, weites, weiten",4870,M583x556S36500438x482S34c00467x482S34800496x482S35d00525x482S10010566x526S10040568x462S2b700563x497S31500525x482S31500496x482S31500467x482S31500438x482
Busch,,4438,M578x627S35000452x482S28913436x570S34600484x481S2890b552x572S15440563x602S15448438x598S28912477x525S2890a512x524S28913449x540S2890b541x541S34500512x484
delegs,,16094,M591x581S14c18475x544S18510494x566S20e00501x549S26a00496x532S35d00409x482S35c00467x482S35d04526x482S36100555x482S34700438x482S34700497x482
Biene,,13036,M605x587S15d5a517x568S34700527x482S35d00497x483S20500524x553S34800467x483S35000437x483S22b03545x538S10013575x510
R,,1911,M507x515S11a20492x485
Tunesien,,704,M567x567S35d00452x483S34600481x482S35d00511x482S14720523x466S20600545x475S37a06460x565S37a06500x565
Opel,,11924,M561x570S34400438x482S35000469x482S34700497x482S35c00525x483S10050530x540S2da00469x554
rwth10791,,20066,M519x536S15a01481x513S2d200487x489S15d11496x465
Paprikaschoten,,1035,M617x560S35000399x482S34c00429x482S35000458x482S34500504x482S34400534x482S35d00565x482S1f148414x542S15740447x534S26506471x544S17710492x541S31a00565x482S23603587x516S15d11594x497
beatmen,,14458,M545x537S34700482x482S15400519x495S20500495x496S36f54535x527S36f1c455x523S36f54524x526S31930489x492S33900470x496S33a00457x486
grippalen,grippaler,24712,M577x573S35d04424x483S34800454x483S35000483x483S20600486x562S15002484x530S34c00511x483S35c00541x482
sein,,3569,M551x574S32105482x482S35000482x482S25d05525x546S15a19509x530S2f900540x569
Trost,,5948,M592x557S35d00424x483S35d04453x482S34400481x482S36100511x482S35d00540x482S15d10573x491S21100568x523S22a04569x542
Eber,,3461,M595x525S34700437x482S34700497x482S35000467x483S35d04527x483S1f041550x502S1f049417x499S22a00581x503S22a10401x497S1f441565x479S1f449405x478
rwth201033,,21285,M588x546S1ce40504x490S1d148477x458S22b12439x473S1ce48413x456S22b02531x495S1ce40566x458S1d010510x455S22b06531x472S22b16436x494S1ce48477x490S2fb04500x540
Ups,,4160,M561x535S30a00453x488S30a00482x488S30a00510x488S30304453x477S34600453x488S35000482x488S36100510x488S15d01527x512S20500551x504
zeigen,,1929,M548x590S36100451x482S34c00482x482S34800512x483S15d18492x533S10011511x549S26524500x575
zerstören,,8460,M560x518S35d00468x483S35d04524x483S34500439x482S34400497x483
rwth11050,,20513,M536x518S2ff00482x483S1f510521x497S26600518x459S1f540519x429
Vitamine,,1043,M610x572S36500398x478S34800429x479S35d00460x481S10e20506x542S26500505x524S33b00535x484S34c00489x481S34800565x486S1850f562x524S26a04583x528
Behörde,,1831,M592x574S15002478x549S20500486x539S34400469x483S35000409x482S34700440x483S35d04498x483S35d00527x482S34700556x482
Hauptnenner,,23041,M625x582S1f520430x565S2df04458x561S34700533x483S2f900479x557S1f501485x535S34c00402x482S34600431x482S35000460x483S11911589x503S35d00504x483S35d00562x483S20e00602x479S22114599x494
Scharlach,,24353,M617x546S34500409x483S34c00439x483S35d04468x483S35c00497x483S34c00528x483S35800556x483S14e10592x490S22a04596x524S20500588x517S20500584x535
unseren,,20414,M604x573S34600397x482S10003487x552S36100453x483S34700481x482S2e806488x533S35d00424x482S35d04510x483S34700539x483S35d00568x483
überwachen,,11210,M579x592S30a00483x482S36520496x505S30a00514x482S30a00543x483S34c00514x482S35830550x504S10e50516x531S35000445x482S37806487x568S20312518x563S20600540x547S34600420x483S37800522x560
Körper,körperlich,8752,M563x601S35d04437x482S35d04496x482S34400467x482S35000527x482S14c02508x531S14c0a466x532S22b04522x571S22b14463x571S21100524x551S21100466x554
Hobel,hobeln,16561,M562x601S35c00526x483S34700496x483S35000467x483S34400438x483S20340502x586S20348472x555S31400438x483S26a00497x564S26a10467x536
Arbeitsschutzhandschuhe,,4937,M619x584S34c00381x481S20300399x541S20300408x524S35000435x481S35d04407x481S20600418x540S34500475x481S34600504x482S35d00583x483S34c00552x483S20320506x543S20326476x542S26500508x522S26510475x523S15a18545x527S1f710558x534S22a04558x568S20e00558x553S15a10607x526S1f718586x535S20e00597x555S22a14597x569
rwth201360,,21604,M552x515S14421449x487S2df04486x489S14401524x486
rwth11028,,20363,M569x578S15d10550x480S26c15453x545S17f39432x531S17f39472x557S22a00550x460S15d20542x423S22a03525x451S15d10501x461
kurz-Haare,,3477,
Schildkröte,,8317,M608x586S34500392x483S34800422x483S35c00453x483S35d00483x483S35d04512x482S35d00572x483S34400541x482S1715a481x555S1f940480x540S37700488x561S21600506x542S21600518x542S26520481x522S37706456x559
Lunge,,22733,M578x569S35c00423x482S35d00482x483S35d04512x483S34600452x482S34700542x483S10002522x554S36d00478x530S20500481x547S20500509x547S26506492x546
Dampf,,5078,M569x575S22b00552x513S2ea12434x554S2ea0a544x549S35d00443x482S34c00468x482S33b00497x482S35000522x482S22b10442x519S15321523x552S15329460x551
Identität,,8568,M576x573S34800423x482S35d00452x482S35d00510x482S34700482x482S34800540x482S36d00473x524S19218487x536S20600483x562
blättert,,18455,M565x612S2ea00495x587S35000436x483S20e00484x574S34a00498x483S15d39477x548S35c00467x483S35d00529x483S10041495x552
Seminar,,9629,M620x571S20320483x530S18520586x556S18528552x556S26a00582x532S26a10549x531S36100380x482S34700410x483S33b00440x483S34800468x483S35d00524x483S35d04584x483S34c00555x483S2e500503x525
Ankara,,881,M518x583S34c00482x482S1f442492x514S22110464x530S22100448x530S37a06470x581
rwth10043,,18895,M513x535S1f820495x520S1dc20487x465S22a00497x500
sieben Wochen,,18106,M629x568S35d00491x483S34700462x483S36100372x483S34800402x483S35000432x483S14c28391x531S1dc20453x537S26606480x552S26616412x552S36500533x483S34400563x483S35800593x483
Beerenobst,,8739,M618x573S35000382x481S34700413x481S35d04442x482S1ce10421x529S26f00447x545S26606463x556S34400496x483S35000524x483S36100552x483S35d00582x482S15300587x536S2f900590x568
rwth200984,,21241,M563x548S1f502487x461S14c0a463x525S2df08509x462S14c08438x473S22a15455x503S1dc40539x452
Brunnen,,10625,M595x577S35000404x483S35d04433x483S34600461x482S35d00502x482S34700529x482S35d00559x482S15a12463x514S20600492x519S10004541x547S2e702559x541
Abfalleimer,,7051,M621x616S17620478x530S14c50472x585S25604477x551S34c00379x482S35000407x482S36500436x482S35c00492x482S34c00465x483S36d00429x526S34800557x483S34c00529x483S33b00585x483S16040585x538S16048542x538S22b04591x570S22b14538x570
beherrschen,sich auskennen,7042,M533x588S14c03506x528S14c0b462x527S22a04508x573S22a14469x570S21100470x555S21100511x556S36d00479x521S35100481x482S31030486x490
Dozent,"Dozentin, Dozenten",13500,M575x570S35d00425x482S36100481x482S35d00539x482S34400453x482S34700510x482S10120508x540S10128459x538S26a00521x531S26a10441x532
Allerseelen,,5556,M610x560S34c00389x481S35c00416x482S34700446x482S35d04474x481S15d02550x540S2d608426x533S35c00574x483S15d51407x537S36100515x481S34700544x482S21100546x529
fantastisch,,13596,M541x556S1f502522x504S2ea06516x532S30a00482x479S32a00482x479S35010495x503S33706508x501S33702478x502S2f700517x549
mieten,"miete, mietest, mietet",24026,M549x584S35d00513x482S34800484x483S33b00452x483S15d39482x545S18510497x553S26520499x526S20500498x564S2f900497x579
Koordinatensystem,,15403,M625x592S34400405x481S35d04435x481S34800494x481S36100589x483S36100534x483S35d00464x481S35d04375x481S34600561x483S14420433x531S14440463x554S23304433x566S14e10534x552S14e18515x532S14e18577x548S14e10597x530S20500525x572S20500603x565
Schnipsel,,9902,M614x623S34500387x482S35d00418x482S34800448x483S35000477x482S34700549x482S35c00578x481S36100520x482S1ea50449x559S1ea20453x602S1ea58425x563S1ea05422x525S26a04454x585S26a10417x547S2480c562x547S24814538x547S10b21557x526S10b29523x526S20500551x577
Wort,,4022,M625x536S34400467x482S36500436x482S35d04498x482S35d00527x482S1ed40553x514S2df08581x500S1ed26606x510
Syphilis,,12177,M606x564S36100394x483S34600423x483S36500452x482S34800481x483S34800540x483S35c00511x483S36100570x482S20320394x536S19a20413x532S14051444x540S11502474x537S19220508x533S19220559x534S1dc20530x523S20320585x538
Herr,Herrn,755,M536x518S34700482x483S11e11509x465S26500522x448S30007482x483
rwth201385,,21628,M545x556S14c29503x530S22a12482x541S14c29456x524S14c20522x444S28804507x476S14c20521x491
Aristoteles,,13126,M616x568S34c00406x483S34800465x483S34400557x483S35d04435x483S35d00526x481S36100496x482S10c10595x494S21100580x488S26506564x488S37706439x566S37706473x566S37706506x566S37706540x566
Hip_Hop,,24760,M566x581S34800434x483S35000464x483S34400500x483S35000530x483S1a003510x531S1a00b442x529S22f03504x560S22f15458x558S2f900500x576S2f900473x573
delegs,,14781,M524x524S14c18475x486S18510492x509S20e00501x494S26a00497x476
Hausgeburt,,12275,M599x597S23804466x545S14748415x575S2381c415x547S34600430x482S36100459x482S34c00401x482S14711449x528S14719427x529S14740470x572S35d04504x483S34700533x483S35000563x483S15d1d573x564S15d15496x562S15d40555x527S15d48518x528S2d200548x559S2d211519x559
einweisen,Einweisung,18507,M609x576S34700392x483S34800422x483S34700512x483S34800542x483S36500482x483S36100573x483S18220510x561S18228482x561S35d00452x483S26a00509x543S26a10478x543
Herde,,8665,M561x610S10000400x522S10008376x501S23100393x559S23118369x534S34700439x482S15d50488x526S15d58465x526S15d48430x578S15d40524x583S23d04511x541S23d1c434x540S35d04468x483S35d00496x483S34700525x483
Hand,,12660,M533x589S15d39472x560S34c00467x483S15d51486x566S20b00475x545S26500504x554S15d31497x526S35d00497x482
Begrüßung14,Wangenkuss02,5242,M535x533S31400467x482S2ff02491x483S34e00467x482S36d00482x529S36d00464x521
Interface,,15562,M619x589S34800381x483S35d00410x482S34700439x482S35d04468x482S36500496x482S34a00525x482S34800554x482S36100583x482S14c41485x536S14c49465x539S26601515x564S26617442x567S20700481x565
rwth10954,,20289,M571x561S2ff00482x483S20310556x489S22b03529x511S14c11502x534
beieinander,,18165,M619x572S1f540492x533S1f548475x533S28902513x534S2891a440x531S20500486x561S34c00496x483S35d00467x483S35d00526x483S34c00409x483S34700555x483S35000382x483S34800437x483S35d04583x483
schwer,"schwere, schwerer, schweren, schweres, schwerem",11676,M562x603S34500437x489S36500467x489S34700497x489S35d04526x489S20331509x575S20339469x576S22a00506x558S22a10474x558S2f900514x597S2f900473x598S31030442x497S31030473x496S31030504x497S31030533x497S37104476x526S37154470x528S2f800478x543S30354509x476
Blumenerde,,22955,M610x593S35000402x482S34600461x482S33b00488x482S22a00467x558S35c00430x482S14c30460x524S17631465x577S34700532x484S35d04562x484S17f51562x535S17f59535x536S17f31564x569S17f39534x569S2890c595x544S28914514x545
Tätigkeit,,22052,M591x565S35d00409x482S20300473x550S20300483x533S2e50e503x531S20e00491x552S34a00438x482S35d00467x483S34800496x483S35d04526x482S34700555x482
Färöer_Inseln,,9896,M610x607S36500390x483S34c00418x483S35d04447x483S34400476x483S34800516x482S35d00544x483S36100574x482S36d00464x525S37809456x529S37806458x562S10e32499x569S11532452x568S20e00485x569S2e50d490x538S3780e419x605S3780e458x605S3780e495x605S3780e531x604
Platzierung auf der Hand,,5388,M593x581S14c18444x532S18510466x558S2b800509x532S34800557x482S26f02496x541S26502493x527S35000406x482S34c00468x482S35c00437x482S35d00497x482S36100527x482
Jahre alt,,4326,M562x546S34c00451x483S35c00482x482S35d00513x483S1ed0e521x520S2e700547x510
jetzt,,2886,M534x580S36100482x482S19a00506x532S19a08468x532S22a04514x557S22a14476x557S2f900516x575S2f900475x575
rwth201184,,21433,M558x549S14c20521x452S22a04514x493S14c50523x518S22a00529x492S22a04545x494S15718458x457S22a14442x495S15719445x525S22a10456x492S22a14471x496S2fb04489x529
Transport,transportieren,17083,M620x598S26707507x541S14731485x577S26717483x532S14739458x568S35d00381x481S35d04409x481S35d00465x482S34400555x482S35d04584x484S34c00437x481S34500495x482S35000525x482
Prag,,608,M549x608S34c00513x483S35000452x482S35d04482x483S20340511x536S20348472x536S37a06454x606S37a06493x606S22b04510x557S22b14472x556
rwth200997,,21252,M554x617S2ff00482x483S18009430x561S28806499x536S15a11472x522S15d19481x594S24e40458x571S18001529x517
Ä,Ä PMS,6153,M543x548S17d10520x507S34a00482x482S22a04525x526S2f900526x543
überstehen,,23654,M614x582S34600387x482S35000417x482S34700447x482S35d04477x482S34500514x482S35d00546x483S34700578x482S22e04493x548S18220485x527S15d39565x559S10e04571x529S20500591x549
Waffel,,24822,M590x592S34c00437x482S34700495x482S35c00524x482S36500410x482S36500466x482S35d00554x483S1f739465x563S1f751467x542S22f04478x529S20500484x562S2f900462x587
Relief,,13479,M588x605S35c00467x483S36500552x482S35d04411x483S34700439x483S34800496x483S34700525x482S15a18447x554S15010463x554S22520459x541S22a04469x590
Mntefering,,2076,M521x569S22104472x527S1f421481x518S22104477x518S33b00482x482S31400482x482S37a06473x567
rwth201207,,21457,M552x567S14c11523x434S22a04538x472S17f12523x509S18119449x448S22d14453x477S15a0b458x544
Temperatur,,2629,M564x612S1d449466x577S1d451491x569S2f900471x607S22b00495x531S35d00436x483S34700467x482S33b00497x482S35000528x482
Anhang,,19665,M577x592S34c00423x483S35d00453x483S34c00483x483S35d00512x483S35d04541x482S15d30472x540S15d50499x540S2a20c488x564S15d58467x534
Männer,,11422,M592x583S26506548x487S33b00482x482S30007482x482S18510517x486S22104526x475S1ed26555x516S22b04549x553S22b04570x553S26606562x541
Merkel,,16105,M527x574S34100482x482S18217510x515S2880a487x519S18212469x518S37a06477x572S36b00482x482
Schwarte,,7224,M593x593S34500408x482S34c00469x483S36500439x482S35d04499x483S35d00527x482S34700557x482S36d00471x527S37809462x529S37802463x561S1f040459x536S21100475x554S22a04478x572
April,,6685,M576x518S35c00540x483S22520402x465S14c10407x478S20500436x491S35000451x482S34c00423x482S34800510x483S35d04481x482
ab,ab PMS,6100,M577x572S20300460x515S34c10444x502S2ff00429x482S2df08474x497S16010480x517S22a04489x549S2f900489x567S33500508x482S35010526x505S1f540560x517S22e04560x546S33910560x482
Hemmnis,,1611,M576x572S33b00454x483S26a14457x549S34700425x483S35d00483x483S26a04508x550S36d00480x519S14c02498x528S14c0a466x528S2f900466x567S2f900515x566S34800512x483S36100540x483
Gartenbau,,8389,M618x617S35d04383x483S35d00471x483S34c00413x483S35d04442x482S35000521x483S34600582x482S34c00551x483S15d30448x591S15d50440x526S2b800437x557S2b800458x555S1f703564x571S1f70b519x572S2a600582x550S2a611512x547S1f721568x530S1f729523x529
Dichte,,24198,M579x581S35d00422x483S34800452x482S35800482x482S35d00512x482S34700543x482S14c51497x553S14c59474x555S26501484x524S26517512x526S21100496x537
Unfall,,10622,M576x559S34600424x482S20b00487x529S36500481x483S35d00452x483S34c00511x483S20300481x544S20302497x544S35c00540x483S37706512x551S37706456x551S30c30488x491
