canonical_gloss,synonyms,sid,FSW
Junio,.LSC,168,M543x532S33100482x482S10011505x502S20600521x499
Atenas,.LSC,169,M527x527S10018493x497S11e12472x472S20600505x491
Julio,.LSC,170,M511x515S1e410488x485
testigo,.LSC,172,M539x538S1d40e498x515S20600517x506S30005482x482
católico,.LSC,174,M522x526S20303477x480S36d00479x474S37803492x496S20600499x484
Agosto,.LSC,175,M524x551S1ed0e490x525S36a00482x477S20500514x520
querer,.LSC,176,M524x551S1ed0e490x525S36a00482x477S20500514x520
cristiano,"fe, religión, voluntario, vocación, vocacional, .LSC",177,M530x520S20600508x491S36d00479x480S1850e499x496
Septiembre,.LSC,178,M519x540S30004482x482S1dc02489x516S20500475x514
judío,"israelita, .LSC",180,M539x539S2ff00482x482S22f04513x511S15a10494x504S20f00513x527
piel,"raza, etnia, .LSC",182,M535x525S2ff00482x483S20800511x515S1d110506x487
piel,"raza, etnia, .LSC",183,M536x552S2ff00482x483S15a00519x497S21100502x497S2e500513x525
morocho,.LSC,184,M535x524S2ff00482x482S15a00523x497S28b02477x496
negro,.LSC,185,M536x525S36100482x482S30c00482x482S15308521x500S28b02476x497
pelado,.LSC,186,M526x514S20350490x499S15a52481x485S26504508x499S21100474x500S21410511x485
pelo lacio,.LSC,187,M532x548S15a18470x489S15a10518x489S22b04516x518S22b14468x518S2ff00482x482S20e00475x476S20e00513x476
rulo,.LSC,188,M534x559S2ff00482x482S10008473x498S10000512x498S2ee01512x472S2ee19466x473S22b04512x529S22b14473x529
Noviembre,.LSC,189,M510x537S11504493x464S23702489x498
Diciembre,.LSC,191,M513x537S1c310487x464S23602496x498
gordo,.LSC,193,M544x570S32a00481x482S30c00481x482S37704520x521S15544468x544S36d00479x520S3770a531x533S3770c455x521S37702455x533S1554c516x544
zapatilla,"socio, sindicato, academia, .LSC",195,M530x515S1060a470x500S10602504x500S20600489x485
esqueleto,"esquelético, .LSC",196,M533x547S32c00482x482S22b14467x489S15008474x516S22b04517x489S15000502x516
pantalón,.LSC,197,M531x547S36d00479x453S36d00479x482S1ea43503x519S1ea4b479x519S22b00504x488S21100518x500S22b10481x488S21100471x500
ofender,.LSC,198,M521x525S36d00479x475S20500484x500S20500484x481S15a12480x513
divertir,"diversión, vaquero, gancia, .LSC",199,M540x527S2720c500x507S1dc10512x473S1dc18463x473S27218459x508
alto,.LSC,200,M542x518S34400482x483S18010512x465S2f900526x482
normal,.LSC,201,M547x518S2ff00482x483S18010517x483S2f900531x501
petizo,.LSC,202,M547x536S2ff00482x482S18010517x513S2f900531x531
zapato taco alto,.LSC,203,M531x532S36e00477x468S19a02511x483S19a0a468x475S2b711469x509S2b700512x508S2fd04488x526
ojota,.LSC,204,M522x526S14c58498x495S10004498x474S20700478x497
ausente,.LSC,205,M526x524S36d00479x476S19200501x482S2df08505x503
lugar,"barrio, plaza, patio, .LSC",206,M516x526S14c50488x475S2eb02484x511
flora,"flor, biología, .LSC, Barrio Jardín, .LSC vocab Lugares",207,M546x534S33100482x482S17700489x519S22100534x508S22100520x508S20f00520x493S22f00521x517
caca,"defecar, .LSC",209,M526x525S36d00479x475S1f510506x481S22f04501x498S20f00500x513
calle,.LSC,210,M519x534S15a4a487x483S21410504x469S18250480x466S2a40c486x498
casado,.LSC,211,M526x523S10a37473x495S10a51493x494S20700488x477
claro,.LSC,212,M541x534S20321477x497S20325502x497S37703517x512S3770b460x512S22b07517x479S22b11459x479S22100476x479S22100511x479S21600513x467S21600478x467
confiteria,.LSC,213,M520x538S30004482x482S1ed40494x519S20600469x516
contento,.LSC,214,M527x570S36d00479x520S14c02481x530S21100514x533S23604483x553S33e00483x482
nuevo,"de-nuevo, .LSC",215,M517x523S15a30485x481S15a52483x511S26600501x477
departamento,"edificio, .LSC",216,M523x537S10e18476x507S10e10507x507S22c00507x463S22c10476x463
sentarse,.LSC,217,M523x522S36e03477x479S1f510508x493S1f514477x493S20500512x511S20500479x511
descanzar,.LSC,218,M523x549S36e03477x520S1f510508x534S1f514477x534S31400482x482S34000482x482
discapacidad,"discapacitado, .LSC",219,M548x522S36d00479x478S3770a466x479S37702521x479S15a06503x496S15a0e470x496S2fd04489x512S20e00470x510S20e00518x510S22b04452x491S22b14532x491
disco,.LSC,220,M527x515S1ed40501x484S1ed48474x484S20500495x504
media,.LSC,221,M534x543S15a50482x483S15a52480x469S21400487x458S20e00465x476S2c300502x510S37800487x509S20500490x518S26704518x474S2fd04504x537
dormilón,.LSC,223,M518x554S31600482x487S30900482x479S15a1f455x512S15a11472x511S22b05490x530
duda,.LSC,224,M524x547S31500482x487S34400482x487S30240482x477S10008499x517S20500514x516
dulce,.LSC,225,M533x557S34f00482x483S30004482x483S22b06488x541S1dc02490x515S31700482x483S22104521x545S21100474x517
ellos,.LSC,227,M512x530S10050497x500S2b800488x471
empresa,.LSC,228,M516x524S14c38485x493S15352484x476S20500506x511
fábrica,"empresa, .LSC",230,M517x534S1f552502x467S1f55a484x474S2ea18482x501S2ea34500x501S2fb04493x528
enamorar,"enamorado, .LSC",231,M532x569S34000482x482S18510475x541S22b06502x540S22100475x531S2f804480x558S36d00479x520S21100506x528
enchufe,"enchufar, .LSC",232,M522x517S15a48478x490S10e52492x497S20500490x482
encontrar,.LSC,233,M516x532S14c50484x501S20350488x468S22a00489x485S2f700504x490
encontrar,.LSC,234,M527x533S14c50473x467S20350489x518S2f700515x506S22a04479x501S22a00501x501
tela,.LSC,235,M533x524S1d420503x476S1d428469x476S22b06503x508S22b12468x508
encontrar,.LSC,236,M553x520S10e19447x490S10e11528x490S2890e500x492S28916470x492S20500494x479
elástico,.LSC,237,M538x522S20300477x478S20300507x478S22f06510x496S22f12476x497S37b06522x485S37b06461x484
enfermedad,"enfermo, patología, patológico, .LSC",238,M520x527S20356505x512S1d452484x472S37706480x519S20600481x506
enojar,"enojado, .LSC",239,M541x517S11e20517x472S30c00482x482S28100521x441
algodón,.LSC,241,M525x519S15730502x492S15738480x492S22124503x482S22124475x482
enseñar,".LSC, enseñar-1S-SG, .LSC morf",242,M525x531S1ce48474x501S1ce40479x468S26a00498x517S20f00499x502
esperar,.LSC,244,M525x529S15a48475x478S1dc50489x472S20500485x471S23704486x508
faltar,"falta, carencia, carecer, .LSC",245,M546x515S36d00479x486S14c12500x492S20600524x485
familia,.LSC,246,M520x533S17730481x498S17750500x482S2ec02480x466S2ec46480x516
famoso,.LSC,247,M530x527S20300492x481S37800498x495S1d00a491x497S20a00470x504S2f004510x472
fiambre,.LSC,248,M522x525S15a48478x476S15a40493x498S2ea04507x477S20e00492x483
fiambre,.LSC,249,M529x523S15a48470x482S20350485x508S20e00485x491S26600497x478S26600513x478
demorar,.LSC,250,M525x529S15a48475x478S1dc50489x472S20500485x471S23704486x508
ganar,.LSC,252,M512x520S1f550488x480S2ed08494x497
habla,"hablar, .LSC",254,M533x542S34700482x482S15a01497x519S2ea00518x504
hace-mucho,.LSC,255,M561x519S31500482x482S34400482x482S15a01519x484S2f001540x499
hasta,.LSC,256,M528x529S20304493x512S20304493x482S2e934511x481S2e918472x489S20b00494x498S21410493x471
G,".LSC vocab Alfabeto, edad, cumpleaños, .LSC",257,M539x528S33010479x482S1ea10516x507S20a00521x474
I,".LSC vocab Alfabeto, instituto, institución, .LSC",259,M530x529S31410482x482S20500520x492S10001505x499
camisa,.LSC,260,M523x529S36d00479x471S1ee0e501x486S1ee06477x486S22106506x478S22102487x478S22a24500x514S21100486x514
sandalias,.LSC,261,M529x530S15a58471x470S1f150500x474S20f02486x472S22a06471x502S22a06471x517
cuero,.LSC,262,M526x545S20800516x507S1ed0e490x519S30004482x482
polera,.LSC,263,M534x554S36a00482x477S15d02486x519S21100494x540S2b701515x512
gorro,.LSC,265,M533x517S2ff00482x482S20310518x481S22a04519x497S22a14468x497S20314467x481
sombrero,.LSC,266,M544x517S2ff00482x482S1ed40518x475S1ed48455x476
plata,"plateado, .LSC",267,M523x534S33b00482x482S10e12493x519S22124475x524
dorado,.LSC,268,M543x528S2ff00482x482S28b02477x501S14c00520x497S22124521x488S22124521x482
guante,.LSC,269,M549x520S15a1f461x497S20311466x480S22a05481x495S15a17516x497S20313513x480S21100536x481S22a13507x495S21100451x481
bufanda,.LSC,270,M536x540S36a00482x477S15a02509x509S28402481x520
marca,.LSC,271,M518x519S15a36481x507S20b00505x496S1f540485x481
zapato,.LSC,273,M523x526S15a50492x499S26604507x496S21100477x506S15a03493x473
bota,.LSC,274,M521x539S15a50494x487S37700499x514S21100478x500S26704505x488S15a03495x462
buzo,.LSC,275,M544x527S36f20479x473S36f28456x473S1ea0e519x504S1ea06460x504S28c02507x485S28c1a463x485
gorra,.LSC,277,M531x517S30000482x482S1ea10485x458S26904515x478
cinturón,.LSC,278,M546x547S36d00479x454S36d00479x491S1f004453x473S1f00c517x473S22a02500x477S22a16484x477S20302484x532S20331496x516S26607512x498S21100482x462S21100505x462
a-cuadros,.LSC,279,M531x513S14402468x489S23304501x487
viernes,".LSC vocab Fecha, verde, .LSC",280,M523x535S30004482x482S10e12493x520S20600467x516
rojo,.LSC,281,M538x540S33b00482x483S23000488x522S1ed0e519x502
violeta,.LSC,283,M551x542S14c40509x460S25104533x498S25100509x498S14c48464x459S25110471x497S2fb04491x536S25114448x498
rosa,.LSC,285,M573x516S14c02501x485S14c0a467x485S23704534x495S23714426x495
aros,.LSC,286,M555x519S33000476x483S20800526x492S1f110526x504
abrojo,.LSC,287,M523x520S1f150494x503S2880a477x480S15a50480x493
chaleco,.LSC,288,M537x549S2ff00482x482S18206468x526S21100463x513S36d00479x519S28804503x527S2881c486x526S21100524x512S1820e517x526
reloj pulsera,.LSC,290,M524x521S1ce41476x479S20500499x506S3770b484x499S15a57501x479
