canonical_gloss,synonyms,sid,FSW
Está,,146,M518x576S31400482x483S34010492x507S15d3a485x557S20500499x550S1f540498x523
ESUY,,241,M534x573S11e0a471x528S33e10492x505S2450a503x534S31400482x483S1eb50508x554
ESUY,,242,M529x567S11e0a470x530S33e10492x505S27b06500x531S31400482x483S1eb20505x548
evaluación,,30,M529x534S15a30479x466S15a30509x467S23114472x505S23108503x504S2fb04492x528
f,,15,M515x514S1d210486x486
F LSU,,123,M570x518S2ff00482x483S21100517x484S26a06556x481S18210531x485S2fb00499x492
familia,,92,M526x533S17752482x467S17736474x494S2ea02495x488S2ea12485x518S2fb05514x508
Family IS,,111,M539x589S1d820505x552S1d828475x552S20500494x525S20500493x578S2df06519x525S2df1e464x524S31400482x482S34400482x483
Famoso,,201,M567x567S30e00482x483S34710493x504S37802530x529S20311517x515S16d19527x532S20700549x539S26c20510x552
Febrero,,263,M532x518S31400482x483S34710492x505S20500495x479S15d0f509x481
Figura,,171,M522x587S31400482x483S33f10489x504S10019476x542S14c11496x543S20700490x524S22f03500x566
Fracaso,,207,M533x574S31400482x483S34810488x503S15d39475x532S20b00483x545S26501498x548S15d30514x548
frutilla,,73,M535x537S1eb42516x513S20600489x525S30004482x483
Fácil,,214,M518x571S30d00482x483S34810488x503S20e00494x519S1dc01486x523S22a04491x556S22205476x518
g,,1,M513x527S10040493x473S23100487x510
G,,125,M513x527S10040491x497S23200487x474
gato,,68,M527x531S15052496x470S15056474x487S21100486x517S26506501x517
gemelos,,93,M535x528S10e50492x484S36d00478x473S36d00481x524S2d504514x503
gitano,,94,M523x568S31a00482x483S34410496x506S15d09472x535S18a51500x524S20e00489x547S27b07496x551
Golpe de hombro,,163,M521x568S30e00482x483S34710493x505S36d00479x520S20b00466x524S26501478x537S1f831487x546
Gracias,,247,M518x568S31400482x483S33e10493x504S20500495x520S15d01494x532S26500493x553
Gris,,257,M539x555S36a00482x477S31430489x488S34710492x500S20500509x514S10011518x525
H,,124,M513x527S11e40490x497S23200487x474
h,,23,M508x515S11540493x485
Hablar LSM,,114,M524x583S31400482x483S33e00482x483S15d28468x533S15d02496x538S20500486x538S2df08503x562S21410483x527
Hablar LSm 2,,115,M529x579S31400482x483S33e00482x483S20500487x536S15d28469x531S15d02496x535S21410485x525S2df08508x558
hasta,,51,M524x530S15a07494x470S20b00511x484S20e00476x511S26507489x517S3770b476x489S20311499x501
Hasta,,193,M554x556S31400482x483S34710493x504S37906478x550S15d3a516x537S20500480x536S20500530x531S2880a498x525S15340464x516S20340539x517
hermano,,95,M529x548S1ce48472x452S1ce40507x452S28600504x491S28610472x491S2fb04491x542
hijo,,45,M518x569S2ff00482x483S11e01473x514S2ef00478x549
hijo,,96,M536x556S34a00468x482S34400497x484S10e17502x519S2d509517x541
Hijo,,212,M518x554S31400482x483S34710493x505S20e00495x519S11e40474x517S2b730454x538
Historia,,217,M518x590S31400482x483S34410496x504S1f510493x533S20e00495x519S22a04493x550S14c02480x567
Hombre,,220,M554x554S31400482x483S34410496x505S22a05508x505S21100519x518S10001533x524
hombre,,97,M560x533S34400457x482S35000483x482S34800508x483S10001538x502S20e00523x521S21903548x499
i,,17,M511x510S19220490x491
impuesto,,190,M531x591S31400482x483S34410495x504S20500500x510S11501506x522S15d39477x551S20500484x560S11551494x566S28804503x545
indio,,98,M546x518S2ea06521x492S10e20505x460S34a00482x483
internacional,,110,M541x573S31400482x483S34700482x483S2ec06479x527S10028473x543S14c20518x521
j,,24,M513x524S19220492x477S2df00488x503
jueves,,47,M526x598S2ff00482x483S1ee4e489x520S22a04497x551S1f446495x569S20e00474x510S20e00514x510
Julio,,268,M530x518S31400482x483S33210495x496S1dc08506x482
Junio,,267,M531x535S31400482x483S33110498x496S20500500x500S10011510x505
k,,9,M515x515S14010486x485
l,,13,M512x515S1dc20488x485
Leche,,211,M550x548S31400482x483S34810488x503S20e00516x504S1a020530x504S22f03516x527
levantar,,43,M525x527S14c38475x495S14c30501x496S22a00506x474S22a10478x475
levantarse,,53,M522x530S20320482x498S20320505x498S37b00489x513S37b00511x514S22a06507x480S22a12479x480S2fb00492x470
Ley,,145,M518x569S31400482x483S34710492x505S15d28465x541S20500479x543S21406490x541S1dc20490x539
Lila,,259,M586x577S31400430x483S34710441x505S20500463x508S11810473x512S2e240472x541S31400534x483S34710545x505S1bb10525x529S1bb18560x529S37600541x554S21c00565x524S21c00535x524S28802519x560S2881a564x560
LL,,130,M516x518S1dc20484x488S26506501x482
ll,,25,M512x532S1dc20488x468S23102495x506
llevar,,54,M529x526S14c02472x503S26507498x492S20323508x474
lunes,,31,M524x520S1dc20477x488S23602507x481
m,,14,M508x515S18c04493x485
m,,26,M508x512S18252493x489
mamá,,99,M581x531S15d18540x504S35000443x482S34700469x483S35000496x483S34700521x483S20600559x495
manzana,,71,M554x546S2c400514x520S15400494x521S33b00482x483
Marrón,,172,M518x574S31400482x483S34710493x505S20700490x528S14c31492x546S14c39477x547
Marrón,,258,M532x593S31400482x483S34710493x505S20700491x522S14c41496x541S14c49477x540S26a02518x566S26a16467x565
martes,,52,M530x583S30004482x483S22a04494x532S20500482x517S11557481x555S1155f493x556S20500481x545S1155e500x520
Marzo,,264,M532x544S31400482x483S33b10492x508S20602494x498S10a10506x518S2880c520x495
Mas Tarde,,153,M535x572S31400482x483S34710492x505S37806480x558S15d5a508x553S15d31472x544S26506494x536S21100512x536
Matar,,208,M536x569S30e00482x483S34810488x504S36d00479x520S20b00492x526S26501505x539S1f848518x554
Maxi,,179,M545x538S31400482x483S33e10493x505S14410522x486S26b04518x520
Mayo,,266,M542x544S31400482x483S34710492x505S19220516x525S21900528x517
menos cuarto,,56,M530x526S15a10495x474S22a04512x484S18210471x509S22b06500x510
Mes,,154,M522x561S31400482x483S36110492x504S10018494x531S10012492x536S20e00479x532S22a04478x546
